,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,31.6,57.25,45.25,38.53,39.77,50.03,,,,,
low,28.84,28.52,28.65,14.25,22.63,9.14,,,,,
change,0.0159,0.1225,0.0729,-0.10289999999999999,0.0602,-0.6157,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,232.0,315.0,338.0,404.0,Balance Sheet
Short Term Investments,,,,,,,90.0,60.0,30.0,0.0,Balance Sheet
Cash and Short Term Invs,,,,,,,322.0,375.0,368.0,404.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,190.0,145.0,195.0,121.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,0.0,0.0,-1.0,-1.0,Balance Sheet
"Total Receivables, Net",,,,,,,198.0,153.0,202.0,128.0,Balance Sheet
Total Inventory,,,,,,,20.0,21.0,22.0,28.0,Balance Sheet
Prepaid Expenses,,,,,,,16.0,17.0,25.0,30.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,7.0,6.0,13.0,14.0,Balance Sheet
Total Current Assets,,,,,,,563.0,573.0,630.0,604.0,Balance Sheet
Buildings,,,,,,,24.0,24.0,24.0,24.0,Balance Sheet
Machinery/Equipment,,,,,,,33.0,37.0,42.0,47.0,Balance Sheet
Construction in Progress,,,,,,,1.0,1.0,2.0,2.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,70.0,66.0,68.0,65.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,128.0,129.0,136.0,138.0,Balance Sheet
Accumulated Depreciation,,,,,,,-35.0,-38.0,-42.0,-45.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,93.0,90.0,95.0,93.0,Balance Sheet
"Goodwill, Net",,,,,,,158.0,158.0,157.0,156.0,Balance Sheet
Intangibles - Gross,,,,,,,117.0,,,,Balance Sheet
Accum. Intangible Amort.,,,,,,,-33.0,,,,Balance Sheet
Intangibles - Net,,,,,,,84.0,76.0,68.0,61.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,6.0,6.0,7.0,7.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,13.0,26.0,37.0,44.0,Balance Sheet
Restricted Cash - LT,,,,,,,10.0,10.0,10.0,9.0,Balance Sheet
Other Long Term Assets,,,,,,,5.0,6.0,7.0,9.0,Balance Sheet
Total Assets,,,,,,,932.0,946.0,1010.0,983.0,Balance Sheet
Accounts Payable,,,,,,,66.0,62.0,74.0,67.0,Balance Sheet
Accrued Expenses,,,,,,,85.0,48.0,83.0,60.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Customer Advances,,,,,,,13.0,13.0,15.0,13.0,Balance Sheet
Income Taxes Payable,,,,,,,6.0,26.0,4.0,9.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,19.0,39.0,19.0,22.0,Balance Sheet
Total Current Liabilities,,,,,,,171.0,149.0,176.0,149.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Deferred Income Tax,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Minority Interest,,,,,,,163.0,240.0,265.0,173.0,Balance Sheet
"Other Liabilities, Total",,,,,,,81.0,92.0,107.0,83.0,Balance Sheet
Total Liabilities,,,,,,,415.0,481.0,548.0,405.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,388.0,398.0,407.0,418.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,129.0,67.0,57.0,164.0,Balance Sheet
"Other Equity, Total",,,,,,,0.0,-1.0,-2.0,-4.0,Balance Sheet
Total Equity,,,,,,,517.0,465.0,462.0,578.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,932.0,946.0,1010.0,983.0,Balance Sheet
Shr Outs.-Com. Primary Iss.,,,,,,,102.0,102.0,102.0,103.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,,,,,,,16.0,16.0,16.0,16.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,118.0,118.0,118.0,119.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsy. Shrs-Comm. Iss. 2,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,339.0,431.0,511.0,426.0,Income Statement
"Cost of Revenue, Total",,,,,,,160.0,249.0,323.0,276.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,100.0,99.0,109.0,99.0,Income Statement
Labor & Related Expense,,,,,,,20.0,21.0,20.0,-11.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,120.0,121.0,129.0,88.0,Income Statement
Research & Development,,,,,,,27.0,31.0,31.0,30.0,Income Statement
Depreciation/Amortization,,,,,,,,4.0,4.0,4.0,Income Statement
"Other Operat Expse, Total",,,,,,,-12.0,,,,Income Statement
Total Operating Expense,,,,,,,295.0,404.0,488.0,398.0,Income Statement
Total Operating Income,,,,,,,44.0,27.0,24.0,29.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,0.0,,,,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,1.0,0.0,0.0,0.0,Income Statement
"Other, Net",,,,,,,1.0,0.0,0.0,0.0,Income Statement
Income Before Tax,,,,,,,45.0,27.0,23.0,29.0,Income Statement
Income Tax - Total,,,,,,,10.0,8.0,5.0,10.0,Income Statement
Income After Tax,,,,,,,34.0,19.0,18.0,19.0,Income Statement
Minority Interest,,,,,,,-114.0,-81.0,-28.0,88.0,Income Statement
Net Inc Before Extra Items,,,,,,,-80.0,-62.0,-10.0,107.0,Income Statement
Total Net Income,,,,,,,-80.0,-62.0,-10.0,107.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-80.0,-62.0,-10.0,107.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,-80.0,-62.0,-10.0,107.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,118.0,118.0,118.0,119.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-0.68,-0.53,-0.09,0.9,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,-0.68,-0.53,-0.09,0.9,Income Statement
Diluted Weighted Average Shares,,,,,,,118.0,118.0,118.0,132.0,Income Statement
