,2017,2018,2019,2020,2021,2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Report
high,62.0,109.05,176.9,313.99,343.96,257.68,,,,,
low,52.7,52.17,82.41,118.11,235.74,151.02,,,,,
change,-0.1075,0.6146,0.6066,0.9173,-0.0676,-0.27190000000000003,,,,,
Date,,,,,,,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,1150.0,1138.0,1240.0,1140.0,Balance Sheet
Short Term Investments,,,,,,,1202.0,1238.0,1599.0,1779.0,Balance Sheet
Cash and Short Term Invs,,,,,,,2351.0,2376.0,2839.0,2919.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,211.0,632.0,330.0,314.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,0.0,0.0,0.0,-1.0,Balance Sheet
"Total Receivables, Net",,,,,,,279.0,694.0,392.0,391.0,Balance Sheet
Prepaid Expenses,,,,,,,29.0,37.0,45.0,46.0,Balance Sheet
Total Current Assets,,,,,,,2660.0,3107.0,3275.0,3356.0,Balance Sheet
Buildings,,,,,,,37.0,40.0,41.0,41.0,Balance Sheet
Land/Improvements,,,,,,,25.0,25.0,25.0,25.0,Balance Sheet
Machinery/Equipment,,,,,,,4.0,4.0,2.0,2.0,Balance Sheet
Construction in Progress,,,,,,,2.0,1.0,0.0,0.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,65.0,65.0,64.0,74.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,133.0,134.0,133.0,143.0,Balance Sheet
Accumulated Depreciation,,,,,,,-29.0,-30.0,-30.0,-32.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,104.0,104.0,103.0,111.0,Balance Sheet
"Goodwill, Net",,,,,,,437.0,440.0,440.0,440.0,Balance Sheet
Intangibles - Gross,,,,,,,173.0,177.0,177.0,177.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-70.0,-75.0,-80.0,-85.0,Balance Sheet
Intangibles - Net,,,,,,,103.0,102.0,97.0,92.0,Balance Sheet
Deferred Charges,,,,,,,34.0,33.0,30.0,28.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,5.0,5.0,41.0,62.0,Balance Sheet
Other Long Term Assets,,,,,,,25.0,25.0,25.0,27.0,Balance Sheet
Total Assets,,,,,,,3367.0,3816.0,4011.0,4117.0,Balance Sheet
Accounts Payable,,,,,,,26.0,20.0,25.0,31.0,Balance Sheet
Accrued Expenses,,,,,,,79.0,81.0,79.0,79.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Customer Advances,,,,,,,418.0,732.0,724.0,685.0,Balance Sheet
Income Taxes Payable,,,,,,,14.0,8.0,51.0,5.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,432.0,740.0,775.0,690.0,Balance Sheet
Total Current Liabilities,,,,,,,537.0,841.0,879.0,799.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Deferred Income Tax,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
"Other Liabilities, Total",,,,,,,59.0,62.0,62.0,72.0,Balance Sheet
Total Liabilities,,,,,,,598.0,905.0,943.0,873.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1145.0,1197.0,1265.0,1354.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1630.0,1727.0,1827.0,1918.0,Balance Sheet
"Other Equity, Total",,,,,,,-6.0,-12.0,-24.0,-27.0,Balance Sheet
Total Equity,,,,,,,2769.0,2912.0,3068.0,3244.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,3367.0,3816.0,4011.0,4117.0,Balance Sheet
Shr Outs.-Com. Primary Iss.,,,,,,,139.0,139.0,140.0,140.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,,,,,,,15.0,15.0,15.0,15.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,154.0,154.0,155.0,155.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsy. Shrs-Comm. Iss. 2,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,Income Statement
Total Revenue,,,,,,,476.0,485.0,505.0,534.0,Income Statement
"Cost of Revenue, Total",,,,,,,130.0,136.0,140.0,152.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,86.0,96.0,94.0,106.0,Income Statement
Labor & Related Expense,,,,,,,29.0,28.0,30.0,42.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,115.0,125.0,124.0,147.0,Income Statement
Research & Development,,,,,,,99.0,105.0,113.0,134.0,Income Statement
Total Operating Expense,,,,,,,343.0,366.0,377.0,433.0,Income Statement
Total Operating Income,,,,,,,133.0,120.0,128.0,101.0,Income Statement
"Other, Net",,,,,,,1.0,0.0,3.0,8.0,Income Statement
Income Before Tax,,,,,,,134.0,119.0,130.0,109.0,Income Statement
Income Tax - Total,,,,,,,28.0,22.0,30.0,19.0,Income Statement
Income After Tax,,,,,,,106.0,97.0,100.0,91.0,Income Statement
Net Inc Before Extra Items,,,,,,,106.0,97.0,100.0,91.0,Income Statement
Total Net Income,,,,,,,106.0,97.0,100.0,91.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,106.0,97.0,100.0,91.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,106.0,97.0,100.0,91.0,Income Statement
