,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,22.74,43.93,36.33,38.99,46.0,25.4,,,,,
low,20.25,17.56,21.28,15.83,19.75,6.66,,,,,
change,-0.018000000000000002,0.0722,0.0968,0.5204,-0.3944,-0.5011,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,79.0,51.0,5.0,57.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,114.0,,,,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-1.0,,,,Balance Sheet
"Total Receivables, Net",,,,,,,114.0,179.0,169.0,125.0,Balance Sheet
Invent. - Work In Progress,,,,,,,2.0,,,,Balance Sheet
Invent. - Raw Materials,,,,,,,17.0,,,,Balance Sheet
Inventories - Other,,,,,,,78.0,,,,Balance Sheet
Total Inventory,,,,,,,96.0,168.0,160.0,147.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,9.0,10.0,9.0,7.0,Balance Sheet
Total Current Assets,,,,,,,299.0,408.0,344.0,336.0,Balance Sheet
Buildings,,,,,,,50.0,,,,Balance Sheet
Land/Improvements,,,,,,,9.0,,,,Balance Sheet
Machinery/Equipment,,,,,,,49.0,,,,Balance Sheet
Construction in Progress,,,,,,,5.0,,,,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,24.0,,,,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,137.0,,,,Balance Sheet
Accumulated Depreciation,,,,,,,-40.0,,,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,97.0,97.0,97.0,94.0,Balance Sheet
"Goodwill, Net",,,,,,,231.0,231.0,231.0,183.0,Balance Sheet
Intangibles - Gross,,,,,,,235.0,,,,Balance Sheet
Accum. Intangible Amort.,,,,,,,-44.0,,,,Balance Sheet
Intangibles - Net,,,,,,,191.0,186.0,182.0,177.0,Balance Sheet
Other Long Term Assets,,,,,,,2.0,2.0,2.0,1.0,Balance Sheet
Total Assets,,,,,,,820.0,924.0,855.0,792.0,Balance Sheet
Accounts Payable,,,,,,,55.0,129.0,81.0,73.0,Balance Sheet
Accrued Expenses,,,,,,,35.0,36.0,30.0,34.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,8.0,8.0,8.0,8.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,,,0.0,,Balance Sheet
Total Current Liabilities,,,,,,,98.0,173.0,119.0,116.0,Balance Sheet
Long Term Debt,,,,,,,448.0,473.0,451.0,445.0,Balance Sheet
Capital Lease Obligations,,,,,,,2.0,2.0,2.0,1.0,Balance Sheet
Total Long Term Debt,,,,,,,451.0,475.0,453.0,446.0,Balance Sheet
Total Debt,,,,,,,459.0,484.0,461.0,455.0,Balance Sheet
Minority Interest,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
"Other Liabilities, Total",,,,,,,15.0,15.0,16.0,14.0,Balance Sheet
Total Liabilities,,,,,,,567.0,666.0,590.0,578.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,368.0,371.0,374.0,376.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-115.0,-111.0,-107.0,-156.0,Balance Sheet
Treasury Stock - Common,,,,,,,,,,-4.0,Balance Sheet
"Other Equity, Total",,,,,,,-1.0,-1.0,-2.0,-3.0,Balance Sheet
Total Equity,,,,,,,253.0,259.0,265.0,213.0,Balance Sheet
