,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,134.86,193.71,200.53,275.6,369.69,362.0,,,,,
low,119.92,121.7,148.82,120.17,227.47,180.07,,,,,
change,-0.09300000000000001,0.3018,0.2591,0.37329999999999997,0.3052,-0.2608,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash,,,,,,,572.0,579.0,533.0,536.0,Balance Sheet
Cash & Equivalents,,,,,,,719.0,524.0,1003.0,1002.0,Balance Sheet
Short Term Investments,,,,,,,3050.0,3002.0,3026.0,2903.0,Balance Sheet
Cash and Short Term Invs,,,,,,,4341.0,4106.0,4563.0,4441.0,Balance Sheet
"Total Receivables, Net",,,,,,,783.0,906.0,839.0,850.0,Balance Sheet
Invent. - Finished Goods,,,,,,,276.0,278.0,312.0,347.0,Balance Sheet
Invent. - Work In Progress,,,,,,,96.0,114.0,117.0,138.0,Balance Sheet
Invent. - Raw Materials,,,,,,,215.0,261.0,295.0,352.0,Balance Sheet
Total Inventory,,,,,,,587.0,653.0,724.0,837.0,Balance Sheet
Prepaid Expenses,,,,,,,134.0,139.0,168.0,166.0,Balance Sheet
Total Current Assets,,,,,,,5845.0,5803.0,6293.0,6293.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1876.0,1968.0,2109.0,2244.0,Balance Sheet
"Goodwill, Net",,,,,,,344.0,343.0,349.0,348.0,Balance Sheet
Intangibles - Gross,,,,,,,277.0,277.0,284.0,281.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-207.0,-213.0,-218.0,-224.0,Balance Sheet
Intangibles - Net,,,,,,,71.0,64.0,66.0,57.0,Balance Sheet
Long Term Investments,,,,,,,4416.0,4416.0,3738.0,3078.0,Balance Sheet
Other Long Term Assets,,,,,,,563.0,598.0,634.0,653.0,Balance Sheet
Total Assets,,,,,,,13555.0,13678.0,13705.0,13261.0,Balance Sheet
Accounts Payable,,,,,,,121.0,128.0,150.0,164.0,Balance Sheet
Accrued Expenses,,,,,,,597.0,485.0,608.0,639.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Customer Advances,,,,,,,377.0,386.0,376.0,359.0,Balance Sheet
Income Taxes Payable,,,,,,,54.0,113.0,41.0,71.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,431.0,499.0,417.0,430.0,Balance Sheet
Total Current Liabilities,,,,,,,1150.0,1112.0,1175.0,1233.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Minority Interest,,,,,,,50.0,55.0,59.0,59.0,Balance Sheet
"Other Liabilities, Total",,,,,,,454.0,409.0,448.0,453.0,Balance Sheet
Total Liabilities,,,,,,,1654.0,1576.0,1682.0,1745.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,7164.0,7355.0,7484.0,7685.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,4761.0,4858.0,4683.0,4018.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,-8.0,-107.0,-140.0,-177.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-16.0,-5.0,-9.0,-18.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-5.0,-5.0,-5.0,-5.0,Balance Sheet
Other Comprehensive Income,,,,,,,5.0,6.0,10.0,12.0,Balance Sheet
"Other Equity, Total",,,,,,,-16.0,-4.0,-4.0,-10.0,Balance Sheet
Total Equity,,,,,,,11901.0,12102.0,12023.0,11515.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,13555.0,13678.0,13705.0,13261.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,358.0,359.0,357.0,353.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,1551.0,1488.0,1522.0,1557.0,Income Statement
"Cost of Revenue, Total",,,,,,,490.0,478.0,499.0,505.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,365.0,329.0,354.0,367.0,Income Statement
Labor & Related Expense,,,,,,,60.0,60.0,63.0,68.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,425.0,390.0,417.0,435.0,Income Statement
Research & Development,,,,,,,182.0,202.0,205.0,216.0,Income Statement
Depreciation/Amortization,,,,,,,2.0,2.0,2.0,1.0,Income Statement
Unusual Expense (Income),,,,,,,1.0,9.0,3.0,1.0,Income Statement
Loss(Gain)/Sale Asts (Oper),,,,,,,1.0,9.0,3.0,1.0,Income Statement
Total Operating Expense,,,,,,,1100.0,1080.0,1125.0,1159.0,Income Statement
Total Operating Income,,,,,,,450.0,408.0,398.0,399.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,4.0,-6.0,9.0,4.0,Income Statement
Income Before Tax,,,,,,,454.0,402.0,407.0,403.0,Income Statement
Income Tax - Total,,,,,,,72.0,33.0,93.0,78.0,Income Statement
Income After Tax,,,,,,,383.0,369.0,314.0,325.0,Income Statement
Minority Interest,,,,,,,-2.0,-4.0,-6.0,-1.0,Income Statement
Net Inc Before Extra Items,,,,,,,381.0,366.0,308.0,324.0,Income Statement
Total Net Income,,,,,,,381.0,366.0,308.0,324.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,381.0,366.0,308.0,324.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,381.0,366.0,308.0,324.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,358.0,358.0,358.0,355.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,1.06,1.02,0.86,0.91,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,1.06,1.02,0.86,0.91,Income Statement
Diluted Weighted Average Shares,,,,,,,368.0,367.0,364.0,361.0,Income Statement
