,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,130.58,184.22,267.51,446.9,679.85,617.13,,,,,
low,124.08,126.51,141.06,218.65,380.0,376.41,,,,,
change,-0.025,0.1562,0.7844,0.7168000000000001,0.3592,-0.1661,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,1421.0,679.0,842.0,867.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,667.0,595.0,589.0,528.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-2.0,-3.0,-2.0,-3.0,Balance Sheet
"Total Receivables, Net",,,,,,,665.0,592.0,587.0,525.0,Balance Sheet
Prepaid Expenses,,,,,,,57.0,61.0,60.0,134.0,Balance Sheet
Total Current Assets,,,,,,,2143.0,1332.0,1489.0,1527.0,Balance Sheet
Buildings,,,,,,,56.0,57.0,57.0,54.0,Balance Sheet
Machinery/Equipment,,,,,,,180.0,181.0,180.0,179.0,Balance Sheet
Construction in Progress,,,,,,,3.0,3.0,2.0,2.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,159.0,150.0,143.0,145.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,397.0,390.0,382.0,380.0,Balance Sheet
Accumulated Depreciation,,,,,,,-186.0,-191.0,-194.0,-194.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,211.0,199.0,188.0,186.0,Balance Sheet
"Goodwill, Net",,,,,,,2236.0,2235.0,2231.0,2226.0,Balance Sheet
Intangibles - Gross,,,,,,,1277.0,1291.0,1307.0,1321.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-683.0,-706.0,-730.0,-756.0,Balance Sheet
Intangibles - Net,,,,,,,593.0,585.0,576.0,566.0,Balance Sheet
Long Term Investments,,,,,,,219.0,218.0,217.0,215.0,Balance Sheet
Other Long Term Assets,,,,,,,63.0,68.0,68.0,29.0,Balance Sheet
Total Assets,,,,,,,5507.0,4692.0,4833.0,4778.0,Balance Sheet
Accounts Payable,,,,,,,13.0,13.0,9.0,5.0,Balance Sheet
Accrued Expenses,,,,,,,353.0,232.0,258.0,314.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,,,7.0,9.0,Balance Sheet
