,2017,2018,2019,2020,2021,2022,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Report
high,109.95,119.0,66.5,79.21,107.22,104.38,,,,,
low,101.02,40.54,41.37,19.59,74.26,38.93,,,,,
change,-0.0105,-0.5988,0.5311,0.22340000000000002,0.2818,-0.5145000000000001,,,,,
Date,,,,,,,2022-01-02 00:00:00,2022-04-03 00:00:00,2022-07-03 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,205.0,194.0,248.0,244.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,305.0,360.0,318.0,255.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-6.0,-10.0,-11.0,-7.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,299.0,350.0,307.0,247.0,Balance Sheet
Other Receivables,,,,,,,64.0,125.0,80.0,96.0,Balance Sheet
"Total Receivables, Net",,,,,,,363.0,475.0,387.0,343.0,Balance Sheet
Invent. - Finished Goods,,,,,,,550.0,708.0,729.0,698.0,Balance Sheet
Invent. - Work In Progress,,,,,,,11.0,10.0,10.0,11.0,Balance Sheet
Invent. - Raw Materials,,,,,,,88.0,83.0,78.0,72.0,Balance Sheet
Total Inventory,,,,,,,648.0,801.0,817.0,781.0,Balance Sheet
Prepaid Expenses,,,,,,,63.0,55.0,47.0,51.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,1843.0,1920.0,1900.0,1817.0,Balance Sheet
Total Current Assets,,,,,,,3121.0,3444.0,3398.0,3235.0,Balance Sheet
Land/Improvements,,,,,,,83.0,77.0,76.0,76.0,Balance Sheet
Machinery/Equipment,,,,,,,384.0,386.0,386.0,394.0,Balance Sheet
Construction in Progress,,,,,,,37.0,40.0,54.0,55.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,202.0,219.0,230.0,222.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,707.0,722.0,745.0,747.0,Balance Sheet
Accumulated Depreciation,,,,,,,-390.0,-392.0,-397.0,-401.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,317.0,331.0,348.0,346.0,Balance Sheet
"Goodwill, Net",,,,,,,867.0,967.0,959.0,953.0,Balance Sheet
Intangibles - Gross,,,,,,,1721.0,1808.0,1786.0,1612.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-532.0,-544.0,-554.0,-410.0,Balance Sheet
Intangibles - Net,,,,,,,1189.0,1264.0,1233.0,1202.0,Balance Sheet
Deferred Charges,,,,,,,75.0,81.0,74.0,39.0,Balance Sheet
Total Assets,,,,,,,5569.0,6086.0,6012.0,5776.0,Balance Sheet
Accounts Payable,,,,,,,348.0,522.0,507.0,453.0,Balance Sheet
Accrued Expenses,,,,,,,88.0,59.0,64.0,82.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,12.0,12.0,12.0,12.0,Balance Sheet
Discontinued Operations,,,,,,,431.0,476.0,460.0,464.0,Balance Sheet
Other Current Liabilities,,,,,,,189.0,235.0,234.0,177.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,620.0,711.0,695.0,641.0,Balance Sheet
Total Current Liabilities,,,,,,,1068.0,1304.0,1278.0,1188.0,Balance Sheet
Long Term Debt,,,,,,,2855.0,3236.0,3210.0,3060.0,Balance Sheet
Capital Lease Obligations,,,,,,,92.0,,,84.0,Balance Sheet
Total Long Term Debt,,,,,,,2947.0,3236.0,3210.0,3145.0,Balance Sheet
Total Debt,,,,,,,2959.0,3248.0,3222.0,3157.0,Balance Sheet
Deferred Income Tax,,,,,,,71.0,75.0,73.0,60.0,Balance Sheet
Minority Interest,,,,,,,8.0,6.0,6.0,6.0,Balance Sheet
"Other Liabilities, Total",,,,,,,135.0,142.0,140.0,114.0,Balance Sheet
Total Liabilities,,,,,,,4229.0,4764.0,4706.0,4512.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
