,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,86.35,93.4,98.55,111.4,146.07,146.3,,,,,
low,75.0,66.35,77.59,69.47,99.64,105.79,,,,,
change,-0.0576,0.0298,0.1887,0.1231,0.3627,-0.18,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,5.0,5.0,4.0,2.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,62.0,55.0,43.0,37.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-3.0,-3.0,-3.0,-3.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,81.0,73.0,56.0,50.0,Balance Sheet
Other Receivables,,,,,,,17.0,11.0,12.0,19.0,Balance Sheet
"Total Receivables, Net",,,,,,,98.0,85.0,68.0,69.0,Balance Sheet
Inventories - Other,,,,,,,21.0,20.0,21.0,21.0,Balance Sheet
Gas in Storage - Inventory,,,,,,,4.0,1.0,4.0,7.0,Balance Sheet
Total Inventory,,,,,,,25.0,21.0,24.0,28.0,Balance Sheet
Prepaid Expenses,,,,,,,17.0,14.0,11.0,18.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,28.0,29.0,37.0,52.0,Balance Sheet
Total Current Assets,,,,,,,173.0,153.0,145.0,169.0,Balance Sheet
Construction in Progress,,,,,,,49.0,30.0,34.0,42.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,10.0,16.0,16.0,15.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,60.0,47.0,50.0,57.0,Balance Sheet
"Goodwill, Net",,,,,,,45.0,45.0,45.0,45.0,Balance Sheet
Intangibles - Net,,,,,,,13.0,13.0,14.0,14.0,Balance Sheet
Utility Plant,,,,,,,2113.0,2153.0,2178.0,2201.0,Balance Sheet
Utlty. Plnt. Accum. Deprc.,,,,,,,-417.0,-428.0,-439.0,-449.0,Balance Sheet
"Total Utility Plant, Net",,,,,,,1695.0,1725.0,1740.0,1752.0,Balance Sheet
Long Term Investments,,,,,,,12.0,12.0,11.0,10.0,Balance Sheet
