,2017,2018,2019,2020,2021,2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Report
high,125.35,137.08,179.21,196.58,229.18,242.56,,,,,
low,103.5,90.42,122.86,114.01,175.02,170.82,,,,,
change,-0.052199999999999996,0.1443,0.25079999999999997,0.11800000000000001,0.0934,0.2242,,,,,
Date,,,,,,,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,312.0,187.0,159.0,312.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,91.0,91.0,108.0,146.0,Balance Sheet
Other Receivables,,,,,,,17.0,10.0,44.0,21.0,Balance Sheet
"Total Receivables, Net",,,,,,,108.0,102.0,152.0,167.0,Balance Sheet
Total Inventory,,,,,,,350.0,351.0,396.0,399.0,Balance Sheet
Prepaid Expenses,,,,,,,25.0,21.0,18.0,24.0,Balance Sheet
Total Current Assets,,,,,,,795.0,661.0,725.0,903.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,6163.0,6326.0,6406.0,6477.0,Balance Sheet
Accumulated Depreciation,,,,,,,-2308.0,-2368.0,-2426.0,-2498.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,3855.0,3958.0,4085.0,3979.0,Balance Sheet
"Goodwill, Net",,,,,,,455.0,601.0,613.0,613.0,Balance Sheet
Intangibles - Gross,,,,,,,,,72.0,,Balance Sheet
Accum. Intangible Amort.,,,,,,,,,-2.0,,Balance Sheet
Intangibles - Net,,,,,,,,,70.0,,Balance Sheet
Other Long Term Assets,,,,,,,148.0,182.0,12.0,185.0,Balance Sheet
Total Assets,,,,,,,5252.0,5402.0,5506.0,5679.0,Balance Sheet
Accounts Payable,,,,,,,509.0,399.0,589.0,619.0,Balance Sheet
Accrued Expenses,,,,,,,260.0,293.0,291.0,285.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,34.0,92.0,24.0,34.0,Balance Sheet
Total Current Liabilities,,,,,,,803.0,784.0,905.0,937.0,Balance Sheet
Total Long Term Debt,,,,,,,1677.0,1766.0,1663.0,1639.0,Balance Sheet
Total Debt,,,,,,,1712.0,1858.0,1688.0,1673.0,Balance Sheet
Deferred Income Tax,,,,,,,496.0,495.0,520.0,545.0,Balance Sheet
Reserves,,,,,,,25.0,26.0,28.0,28.0,Balance Sheet
Other LT Liabilities,,,,,,,126.0,146.0,148.0,149.0,Balance Sheet
"Other Liabilities, Total",,,,,,,152.0,172.0,176.0,177.0,Balance Sheet
Total Liabilities,,,,,,,3129.0,3216.0,3265.0,3299.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,59.0,71.0,79.0,80.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,2064.0,2115.0,2161.0,2300.0,Balance Sheet
Total Equity,,,,,,,2123.0,2186.0,2241.0,2380.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,5252.0,5402.0,5506.0,5679.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,37.0,37.0,37.0,37.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,Income Statement
Total Revenue,,,,,,,3263.0,3049.0,3459.0,4455.0,Income Statement
"Cost of Revenue, Total",,,,,,,2545.0,2384.0,2802.0,3618.0,Income Statement
Depreciation/Amortization,,,,,,,74.0,76.0,78.0,76.0,Income Statement
