,2017,2018,2019,2020,2021,2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Report
high,45.45,52.1,53.08,72.67,90.0,88.97,,,,,
low,42.55,30.35,33.08,26.58,64.53,54.33,,,,,
change,-0.0258,-0.1881,0.4903,0.30260000000000004,0.2531,-0.1354,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,314.0,317.0,377.0,305.0,Balance Sheet
Short Term Investments,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Cash and Short Term Invs,,,,,,,316.0,319.0,379.0,307.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,922.0,1070.0,1137.0,1122.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-6.0,-6.0,-7.0,-7.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,916.0,1063.0,1130.0,1115.0,Balance Sheet
Other Receivables,,,,,,,14.0,9.0,15.0,18.0,Balance Sheet
"Total Receivables, Net",,,,,,,930.0,1073.0,1145.0,1133.0,Balance Sheet
Invent. - Finished Goods,,,,,,,188.0,209.0,181.0,219.0,Balance Sheet
Invent. - Work In Progress,,,,,,,430.0,483.0,552.0,619.0,Balance Sheet
Invent. - Raw Materials,,,,,,,151.0,163.0,179.0,192.0,Balance Sheet
Total Inventory,,,,,,,768.0,854.0,912.0,1030.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,187.0,206.0,207.0,206.0,Balance Sheet
Total Current Assets,,,,,,,2201.0,2453.0,2643.0,2676.0,Balance Sheet
Buildings,,,,,,,667.0,674.0,678.0,703.0,Balance Sheet
Land/Improvements,,,,,,,83.0,88.0,88.0,88.0,Balance Sheet
Machinery/Equipment,,,,,,,2443.0,2472.0,2498.0,2543.0,Balance Sheet
Construction in Progress,,,,,,,117.0,182.0,233.0,318.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,,153.0,,,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,3309.0,3570.0,3498.0,3652.0,Balance Sheet
Accumulated Depreciation,,,,,,,-2380.0,-2449.0,-2503.0,-2564.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,930.0,1121.0,995.0,1088.0,Balance Sheet
"Goodwill, Net",,,,,,,6674.0,6674.0,6674.0,6674.0,Balance Sheet
Intangibles - Gross,,,,,,,8423.0,7789.0,7801.0,7820.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-4167.0,-3745.0,-3931.0,-4115.0,Balance Sheet
Intangibles - Net,,,,,,,4256.0,4043.0,3869.0,3705.0,Balance Sheet
Other Long Term Assets,,,,,,,265.0,112.0,280.0,306.0,Balance Sheet
Total Assets,,,,,,,16047.0,16200.0,16208.0,16141.0,Balance Sheet
Accounts Payable,,,,,,,301.0,345.0,305.0,380.0,Balance Sheet
Accrued Expenses,,,,,,,837.0,933.0,1087.0,1044.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,0.0,0.0,,999.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,80.0,122.0,94.0,116.0,Balance Sheet
Total Current Liabilities,,,,,,,1219.0,1399.0,1485.0,2538.0,Balance Sheet
Total Long Term Debt,,,,,,,7869.0,7687.0,7564.0,6305.0,Balance Sheet
Total Debt,,,,,,,7869.0,7687.0,7564.0,7304.0,Balance Sheet
Deferred Income Tax,,,,,,,41.0,40.0,41.0,42.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1115.0,1179.0,1141.0,1153.0,Balance Sheet
Total Liabilities,,,,,,,10244.0,10305.0,10231.0,10038.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,,0.0,0.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,2501.0,2536.0,2393.0,2356.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,3878.0,4175.0,4576.0,4956.0,Balance Sheet
Treasury Stock - Common,,,,,,,-553.0,-796.0,-975.0,-1197.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-15.0,-15.0,-15.0,-15.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-9.0,-6.0,-2.0,4.0,Balance Sheet
"Other Equity, Total",,,,,,,-23.0,-21.0,-17.0,-12.0,Balance Sheet
Total Equity,,,,,,,5803.0,5895.0,5978.0,6103.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,16047.0,16200.0,16208.0,16141.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,556.0,555.0,552.0,550.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,21.0,23.0,25.0,28.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,1758.0,1844.0,1964.0,2073.0,Income Statement
"Cost of Revenue, Total",,,,,,,604.0,624.0,654.0,675.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,158.0,170.0,176.0,187.0,Income Statement
Labor & Related Expense,,,,,,,19.0,17.0,13.0,15.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,178.0,187.0,189.0,202.0,Income Statement
Research & Development,,,,,,,245.0,259.0,269.0,269.0,Income Statement
Depreciation/Amortization,,,,,,,216.0,216.0,168.0,168.0,Income Statement
Restructuring Charge,,,,,,,0.0,9.0,-17.0,4.0,Income Statement
Other Unusual Expnse (In),,,,,,,16.0,12.0,6.0,2.0,Income Statement
Unusual Expense (Income),,,,,,,16.0,21.0,-11.0,6.0,Income Statement
Total Operating Expense,,,,,,,1259.0,1307.0,1269.0,1320.0,Income Statement
Total Operating Income,,,,,,,499.0,538.0,695.0,753.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-62.0,-58.0,-50.0,-53.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,0.0,0.0,0.0,0.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,5.0,-1.0,2.0,-1.0,Income Statement
"Other, Net",,,,,,,5.0,-1.0,2.0,-1.0,Income Statement
Income Before Tax,,,,,,,442.0,479.0,647.0,699.0,Income Statement
Income Tax - Total,,,,,,,89.0,41.0,139.0,153.0,Income Statement
Income After Tax,,,,,,,353.0,438.0,507.0,546.0,Income Statement
Net Inc Before Extra Items,,,,,,,353.0,438.0,507.0,546.0,Income Statement
Total Net Income,,,,,,,353.0,438.0,507.0,546.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,353.0,438.0,507.0,546.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,353.0,438.0,507.0,546.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,555.0,556.0,554.0,552.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.64,0.79,0.92,0.99,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.64,0.79,0.92,0.99,Income Statement
Diluted Weighted Average Shares,,,,,,,567.0,565.0,562.0,558.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.62,0.77,0.9,0.98,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.62,0.77,0.9,0.98,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.23,0.25,0.28,0.3,Income Statement
Gross Divid - Common Stock,,,,,,,129.0,141.0,153.0,166.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,62.0,58.0,50.0,53.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,65.0,59.0,72.0,64.0,Income Statement
Total Special Items,,,,,,,16.0,24.0,-11.0,6.0,Income Statement
Normalzd Income Before Tax,,,,,,,457.0,503.0,636.0,706.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,3.0,2.0,-2.0,1.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,92.0,43.0,137.0,154.0,Income Statement
Normalized Income After Tax,,,,,,,365.0,460.0,499.0,551.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,365.0,460.0,499.0,551.0,Income Statement
Basic Normalized EPS,,,,,,,0.66,0.83,0.9,1.0,Income Statement
Diluted Normalized EPS,,,,,,,0.64,0.81,0.89,0.99,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,848.0,1286.0,507.0,1053.0,Cash Flow
Depreciation/Depletion,,,,,,,850.0,1144.0,259.0,511.0,Cash Flow
Deferred Taxes,,,,,,,6.0,8.0,75.0,131.0,Cash Flow
Unusual Items,,,,,,,92.0,105.0,6.0,8.0,Cash Flow
Other Non-Cash Items,,,,,,,207.0,267.0,45.0,89.0,Cash Flow
Non-Cash Items,,,,,,,299.0,372.0,51.0,97.0,Cash Flow
Accounts Receivable,,,,,,,68.0,-75.0,-72.0,-61.0,Cash Flow
