,2017,2018,2019,2020,2021,2022,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Report
high,207.25,237.95,305.38,363.64,495.4,486.49,,,,,
low,183.89,184.48,193.83,195.22,294.21,345.92,,,,,
change,-0.0221,0.0358,0.3613,0.23760000000000003,0.4601,-0.058499999999999996,,,,,
Date,,,,,,,2021-11-30 00:00:00,2022-02-28 00:00:00,2022-05-31 00:00:00,2022-08-31 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,674.0,773.0,527.0,503.0,Balance Sheet
Short Term Investments,,,,,,,35.0,35.0,34.0,33.0,Balance Sheet
Cash and Short Term Invs,,,,,,,709.0,808.0,561.0,536.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,162.0,193.0,230.0,207.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-4.0,-4.0,-3.0,-3.0,Balance Sheet
"Total Receivables, Net",,,,,,,157.0,188.0,226.0,204.0,Balance Sheet
Prepaid Expenses,,,,,,,82.0,94.0,86.0,130.0,Balance Sheet
Total Current Assets,,,,,,,949.0,1091.0,873.0,870.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,350.0,321.0,263.0,240.0,Balance Sheet
"Goodwill, Net",,,,,,,783.0,786.0,979.0,966.0,Balance Sheet
Intangibles - Gross,,,,,,,,,2135.0,2134.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,,,-222.0,-239.0,Balance Sheet
Intangibles - Net,,,,,,,139.0,135.0,1913.0,1896.0,Balance Sheet
Other Long Term Assets,,,,,,,31.0,39.0,38.0,39.0,Balance Sheet
Total Assets,,,,,,,2254.0,2374.0,4069.0,4014.0,Balance Sheet
Payable/Accrued,,,,,,,105.0,90.0,100.0,108.0,Balance Sheet
Accrued Expenses,,,,,,,81.0,100.0,109.0,144.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Dividends Payable,,,,,,,31.0,31.0,34.0,34.0,Balance Sheet
Customer Advances,,,,,,,55.0,72.0,169.0,152.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,86.0,103.0,203.0,186.0,Balance Sheet
Total Current Liabilities,,,,,,,273.0,293.0,413.0,438.0,Balance Sheet
Total Long Term Debt,,,,,,,575.0,575.0,2105.0,1982.0,Balance Sheet
