,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,32.13,36.53,31.13,28.12,31.0,51.29,,,,,
low,27.86,21.51,17.04,4.5,11.66,25.97,,,,,
change,0.1054,-0.253,0.17600000000000002,-0.55,1.1245,0.81,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,521.0,481.0,432.0,466.0,Balance Sheet
"Total Receivables, Net",,,,,,,258.0,372.0,522.0,385.0,Balance Sheet
Total Inventory,,,,,,,54.0,59.0,64.0,53.0,Balance Sheet
Prepaid Expenses,,,,,,,32.0,33.0,33.0,40.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,15.0,16.0,16.0,8.0,Balance Sheet
Total Current Assets,,,,,,,881.0,960.0,1067.0,952.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,20586.0,20899.0,21047.0,20470.0,Balance Sheet
Accumulated Depreciation,,,,,,,-12458.0,-12661.0,-12751.0,-12221.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,9009.0,9145.0,9152.0,9048.0,Balance Sheet
Deferred Charges,,,,,,,29.0,28.0,27.0,33.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,386.0,408.0,327.0,197.0,Balance Sheet
Total Assets,,,,,,,10305.0,10542.0,10572.0,10229.0,Balance Sheet
Accounts Payable,,,,,,,623.0,940.0,910.0,540.0,Balance Sheet
Accrued Expenses,,,,,,,521.0,637.0,682.0,634.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Income Taxes Payable,,,,,,,20.0,22.0,25.0,39.0,Balance Sheet
Discontinued Operations,,,,,,,0.0,,,,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,20.0,22.0,25.0,39.0,Balance Sheet
Total Current Liabilities,,,,,,,1164.0,1599.0,1618.0,1213.0,Balance Sheet
Total Long Term Debt,,,,,,,2465.0,2466.0,2268.0,2023.0,Balance Sheet
Total Debt,,,,,,,2466.0,2467.0,2269.0,2024.0,Balance Sheet
Deferred Income Tax,,,,,,,183.0,188.0,189.0,188.0,Balance Sheet
Minority Interest,,,,,,,163.0,171.0,175.0,171.0,Balance Sheet
Reserves,,,,,,,840.0,859.0,864.0,849.0,Balance Sheet
Other LT Liabilities,,,,,,,1332.0,1225.0,1145.0,1077.0,Balance Sheet
"Other Liabilities, Total",,,,,,,2172.0,2084.0,2009.0,1926.0,Balance Sheet
Total Liabilities,,,,,,,6148.0,6509.0,6259.0,5520.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,195.0,195.0,195.0,195.0,Balance Sheet
Additional Paid-In Capital,,,,,,,927.0,881.0,883.0,888.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,5219.0,5082.0,5405.0,5895.0,Balance Sheet
