,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,47.65,47.5,48.15,46.23,44.74,42.95,,,,,
low,42.95,35.34,34.38,30.48,36.21,32.6,,,,,
change,-0.0526,-0.15460000000000002,0.1797,-0.041100000000000005,-0.0834,-0.0339,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash,,,,,,,134.0,49.0,50.0,36.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,9.0,,,,Balance Sheet
"Goodwill, Net",,,,,,,44.0,56.0,56.0,56.0,Balance Sheet
Intangibles - Gross,,,,,,,158.0,,,,Balance Sheet
Accum. Intangible Amort.,,,,,,,-13.0,,,,Balance Sheet
Intangibles - Net,,,,,,,145.0,201.0,196.0,192.0,Balance Sheet
Long Term Investments,,,,,,,7450.0,7253.0,6936.0,6638.0,Balance Sheet
Def. Policy Acq. Costs,,,,,,,248.0,324.0,390.0,440.0,Balance Sheet
Reinsurance - Asset,,,,,,,2482.0,3003.0,3005.0,3023.0,Balance Sheet
Separate Accounts - Assets,,,,,,,3441.0,3222.0,2811.0,2600.0,Balance Sheet
Other Assets,,,,,,,432.0,320.0,314.0,329.0,Balance Sheet
"Other Assets, Total",,,,,,,6355.0,6545.0,6129.0,5951.0,Balance Sheet
Total Assets,,,,,,,14384.0,14427.0,13759.0,13314.0,Balance Sheet
Accrued Expenses,,,,,,,10.0,,,,Balance Sheet
Policy Liabilities,,,,,,,11646.0,11972.0,11636.0,11417.0,Balance Sheet
Unearned Prem. Or Rev.,,,,,,,255.0,244.0,253.0,267.0,Balance Sheet
Sep. Accounts - Liability,,,,,,,3441.0,3222.0,2811.0,2600.0,Balance Sheet
Other Policyholders’ Funds,,,,,,,946.0,1010.0,1028.0,1001.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Long Term Debt,,,,,,,503.0,503.0,498.0,498.0,Balance Sheet
Total Debt,,,,,,,503.0,503.0,498.0,498.0,Balance Sheet
"Other Liabilities, Total",,,,,,,418.0,416.0,365.0,323.0,Balance Sheet
Total Liabilities,,,,,,,12577.0,12891.0,12498.0,12238.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,495.0,497.0,498.0,500.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1525.0,1526.0,1500.0,1500.0,Balance Sheet
Treasury Stock - Common,,,,,,,-493.0,-496.0,-507.0,-517.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,291.0,20.0,-220.0,-397.0,Balance Sheet
"Other Equity, Total",,,,,,,-10.0,-10.0,-10.0,-10.0,Balance Sheet
Total Equity,,,,,,,1807.0,1537.0,1260.0,1077.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,14384.0,14427.0,13759.0,13314.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,41.0,41.0,41.0,41.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,25.0,25.0,25.0,26.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Gross Premiums Written,,,,,,,216600.0,260500.0,260900.0,262000.0,Income Statement
Other Insurance Revenue,,,,,,,6900.0,8500.0,800.0,400.0,Income Statement
Reinsurance - Income,,,,,,,-5800.0,-4600.0,-5100.0,-4200.0,Income Statement
Total Premiums Earned,,,,,,,217700.0,264400.0,256600.0,258200.0,Income Statement
Net Investment Income,,,,,,,114100.0,97900.0,105200.0,97600.0,Income Statement
Realized Gains (Losses),,,,,,,200.0,-13700.0,-13700.0,-6000.0,Income Statement
Total Revenue,,,,,,,332000.0,348600.0,348100.0,349800.0,Income Statement
"Losses, Benies & Adjusts",,,,,,,-444800.0,165500.0,193300.0,163600.0,Income Statement
Reinsurance - Expense,,,,,,,616300.0,11500.0,14300.0,10000.0,Income Statement
"Losses,Benies& Adjmts,Total",,,,,,,171500.0,177000.0,207600.0,173600.0,Income Statement
Amort. Of Policy Acquisition Costs,,,,,,,24200.0,26400.0,27000.0,23300.0,Income Statement
Depreciation/Amortization,,,,,,,3200.0,4200.0,4200.0,4200.0,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,,,,Income Statement
Impair-Assets Held for Sale,,,,,,,600.0,1800.0,1800.0,6800.0,Income Statement
Unusual Expense (Income),,,,,,,600.0,1800.0,1800.0,6800.0,Income Statement
"Other Operat Expse, Total",,,,,,,79400.0,117600.0,119700.0,121500.0,Income Statement
Total Operating Expense,,,,,,,278900.0,327000.0,360300.0,329400.0,Income Statement
Total Operating Income,,,,,,,53100.0,21600.0,-12200.0,20400.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-3500.0,-3900.0,-4300.0,-5300.0,Income Statement
Income Before Tax,,,,,,,49600.0,17700.0,-16500.0,15100.0,Income Statement
Income Tax - Total,,,,,,,9100.0,3200.0,-4000.0,1200.0,Income Statement
Income After Tax,,,,,,,40500.0,14500.0,-12500.0,13900.0,Income Statement
Net Inc Before Extra Items,,,,,,,40500.0,14500.0,-12500.0,13900.0,Income Statement
Total Net Income,,,,,,,40500.0,14500.0,-12500.0,13900.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,40500.0,14500.0,-12500.0,13900.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,40500.0,14500.0,-12500.0,13900.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,42000.0,41900.0,41800.0,41400.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.96,0.35,-0.3,0.34,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.96,0.35,-0.3,0.34,Income Statement
Diluted Weighted Average Shares,,,,,,,42200.0,42100.0,41800.0,41600.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.96,0.34,-0.3,0.33,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.96,0.34,-0.3,0.33,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.31,0.32,0.32,0.32,Income Statement
Gross Divid - Common Stock,,,,,,,13100.0,13500.0,13500.0,13400.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,3500.0,3900.0,4300.0,5300.0,Income Statement
