,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,8.25,7.82,8.29,10.94,19.05,19.79,,,,,
low,7.31,5.51,5.93,3.43,8.42,12.27,,,,,
change,-0.0422,-0.19280000000000003,0.1207,0.4311,0.6697,0.0975,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,78925.0,67758.0,84242.0,32131.0,Balance Sheet
Short Term Investments,,,,,,,106117.0,96945.0,82551.0,95642.0,Balance Sheet
Cash and Short Term Invs,,,,,,,185042.0,164703.0,166793.0,127773.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,62338.0,49990.0,68355.0,73819.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-543.0,-708.0,-447.0,-319.0,Balance Sheet
"Total Receivables, Net",,,,,,,61795.0,49282.0,67908.0,73500.0,Balance Sheet
Invent. - Finished Goods,,,,,,,11688.0,10956.0,11095.0,9356.0,Balance Sheet
Invent. - Raw Materials,,,,,,,10774.0,9876.0,10831.0,11933.0,Balance Sheet
Total Inventory,,,,,,,22462.0,20832.0,21926.0,21289.0,Balance Sheet
Prepaid Expenses,,,,,,,4326.0,4735.0,4659.0,4795.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,10394.0,12681.0,10379.0,10228.0,Balance Sheet
Total Current Assets,,,,,,,284019.0,252233.0,271665.0,237585.0,Balance Sheet
Buildings,,,,,,,545.0,545.0,545.0,562.0,Balance Sheet
Machinery/Equipment,,,,,,,26214.0,27927.0,26292.0,27675.0,Balance Sheet
Construction in Progress,,,,,,,4823.0,6169.0,7650.0,9807.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,26097.0,25583.0,26782.0,25625.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,57679.0,60224.0,61269.0,63669.0,Balance Sheet
Accumulated Depreciation,,,,,,,-24121.0,-24417.0,-22677.0,-23323.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,33558.0,35807.0,38592.0,40346.0,Balance Sheet
"Goodwill, Net",,,,,,,1307.0,1307.0,1307.0,1307.0,Balance Sheet
Intangibles - Gross,,,,,,,7986.0,,,,Balance Sheet
Accum. Intangible Amort.,,,,,,,-7986.0,,,,Balance Sheet
Intangibles - Net,,,,,,,0.0,,,,Balance Sheet
Other Long Term Assets,,,,,,,8428.0,6845.0,7444.0,7866.0,Balance Sheet
Total Assets,,,,,,,393085.0,361747.0,384565.0,352661.0,Balance Sheet
Accounts Payable,,,,,,,6852.0,4994.0,5567.0,6045.0,Balance Sheet
Accrued Expenses,,,,,,,36101.0,30213.0,36870.0,41472.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,73132.0,74125.0,80022.0,74762.0,Balance Sheet
Total Current Liabilities,,,,,,,116085.0,109332.0,122459.0,122279.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,68112.0,66438.0,67347.0,69648.0,Balance Sheet
Total Liabilities,,,,,,,184197.0,175770.0,189806.0,191927.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,446035.0,449742.0,455539.0,460884.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-181242.0,-178762.0,-172140.0,-163876.0,Balance Sheet
Treasury Stock - Common,,,,,,,-55677.0,-83999.0,-87435.0,-134934.0,Balance Sheet
"Other Equity, Total",,,,,,,-229.0,-1005.0,-1206.0,-1341.0,Balance Sheet
Total Equity,,,,,,,208888.0,185977.0,194759.0,160734.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,393085.0,361747.0,384565.0,352661.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,77423.0,75701.0,75962.0,73406.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,7294.0,9416.0,9664.0,13384.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,70671.0,62672.0,67973.0,72059.0,Income Statement
"Cost of Revenue, Total",,,,,,,14182.0,12839.0,13485.0,14765.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,29409.0,26679.0,25412.0,25021.0,Income Statement
Labor & Related Expense,,,,,,,2208.0,2265.0,1698.0,2245.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,31617.0,28944.0,27110.0,27266.0,Income Statement
Research & Development,,,,,,,13027.0,12887.0,14235.0,14360.0,Income Statement
Unusual Expense (Income),,,,,,,0.0,,,,Income Statement
Total Operating Expense,,,,,,,58826.0,54670.0,54830.0,56391.0,Income Statement
Total Operating Income,,,,,,,11845.0,8002.0,13143.0,15668.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,-253.0,-513.0,,,Income Statement
"Other, Net",,,,,,,,,485.0,-871.0,Income Statement
Income Before Tax,,,,,,,11592.0,7489.0,13628.0,15229.0,Income Statement
Income Tax - Total,,,,,,,864.0,1140.0,3212.0,3116.0,Income Statement
Income After Tax,,,,,,,10728.0,6349.0,10416.0,12113.0,Income Statement
Net Inc Before Extra Items,,,,,,,10728.0,6349.0,10416.0,12113.0,Income Statement
Total Net Income,,,,,,,10728.0,6349.0,10416.0,12113.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,10728.0,6349.0,10416.0,12113.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,10728.0,6349.0,10416.0,12113.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,77529.0,76795.0,75893.0,75881.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.14,0.08,0.14,0.16,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.14,0.08,0.14,0.16,Income Statement
Diluted Weighted Average Shares,,,,,,,80739.0,79285.0,78306.0,77679.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.13,0.08,0.13,0.16,Income Statement
