,2017,2018,2019,2020,2021,2022,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Report
high,43.56,46.09,45.69,47.22,43.12,41.2,,,,,
low,41.34,27.37,25.49,9.65,31.22,28.74,,,,,
change,0.0319,-0.3264,0.5122,-0.1134,-0.041600000000000005,0.1081,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-04-01 00:00:00,2022-07-01 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,415.0,429.0,439.0,329.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,1981.0,2068.0,2121.0,2204.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-84.0,-79.0,-69.0,-56.0,Balance Sheet
"Total Receivables, Net",,,,,,,1897.0,1989.0,2052.0,2148.0,Balance Sheet
Total Inventory,,,,,,,393.0,436.0,515.0,552.0,Balance Sheet
Prepaid Expenses,,,,,,,205.0,219.0,192.0,262.0,Balance Sheet
Total Current Assets,,,,,,,2911.0,3073.0,3198.0,3292.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2590.0,2592.0,2617.0,2624.0,Balance Sheet
"Goodwill, Net",,,,,,,5507.0,5505.0,5551.0,5515.0,Balance Sheet
Intangibles - Gross,,,,,,,2509.0,2477.0,2621.0,2608.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-459.0,-450.0,-470.0,-495.0,Balance Sheet
Intangibles - Net,,,,,,,2050.0,2027.0,2151.0,2114.0,Balance Sheet
Other Long Term Assets,,,,,,,1408.0,1465.0,1472.0,1537.0,Balance Sheet
Total Assets,,,,,,,14466.0,14662.0,14989.0,15082.0,Balance Sheet
Accounts Payable,,,,,,,785.0,929.0,908.0,1323.0,Balance Sheet
Accrued Expenses,,,,,,,1533.0,1704.0,1574.0,1898.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,53.0,67.0,78.0,65.0,Balance Sheet
Total Current Liabilities,,,,,,,2371.0,2700.0,2560.0,3286.0,Balance Sheet
Total Long Term Debt,,,,,,,7982.0,7727.0,8085.0,7346.0,Balance Sheet
Total Debt,,,,,,,8034.0,7794.0,8162.0,7411.0,Balance Sheet
Deferred Income Tax,,,,,,,1014.0,1022.0,1101.0,1107.0,Balance Sheet
Minority Interest,,,,,,,9.0,9.0,9.0,9.0,Balance Sheet
"Other Liabilities, Total",,,,,,,305.0,300.0,318.0,306.0,Balance Sheet
Total Liabilities,,,,,,,11681.0,11758.0,12074.0,12053.0,Balance Sheet
Common Stock,,,,,,,3.0,3.0,3.0,3.0,Balance Sheet
Additional Paid-In Capital,,,,,,,3572.0,3607.0,3643.0,3682.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,340.0,347.0,359.0,407.0,Balance Sheet
Treasury Stock - Common,,,,,,,-940.0,-941.0,-941.0,-951.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-134.0,-128.0,-178.0,-213.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-23.0,-23.0,-23.0,-7.0,Balance Sheet
Other Comprehensive Income,,,,,,,-34.0,38.0,52.0,109.0,Balance Sheet
"Other Equity, Total",,,,,,,-190.0,-113.0,-149.0,-112.0,Balance Sheet
Total Equity,,,,,,,2784.0,2904.0,2915.0,3030.0,Balance Sheet
