,2017,2018,2019,2020,2021,2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Report
high,92.44,138.24,136.99,154.22,185.4,183.34,,,,,
low,88.12,87.51,92.44,81.9,137.91,131.35,,,,,
change,0.013200000000000002,0.061,0.3037,0.2286,0.19140000000000001,-0.18850000000000003,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,281.0,277.0,225.0,227.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,785.0,993.0,954.0,846.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-6.0,-5.0,-7.0,-6.0,Balance Sheet
"Total Receivables, Net",,,,,,,780.0,988.0,947.0,840.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,206.0,230.0,157.0,155.0,Balance Sheet
Total Current Assets,,,,,,,1267.0,1495.0,1328.0,1222.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,414.0,408.0,374.0,360.0,Balance Sheet
"Goodwill, Net",,,,,,,3664.0,3578.0,3485.0,3434.0,Balance Sheet
Intangibles - Net,,,,,,,1253.0,1171.0,1077.0,1003.0,Balance Sheet
Long Term Investments,,,,,,,215.0,208.0,222.0,223.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,97.0,122.0,119.0,112.0,Balance Sheet
Other Long Term Assets,,,,,,,85.0,119.0,199.0,249.0,Balance Sheet
Total Assets,,,,,,,8116.0,8350.0,8169.0,8091.0,Balance Sheet
Accounts Payable,,,,,,,192.0,198.0,245.0,167.0,Balance Sheet
Payable/Accrued,,,,,,,,0.0,0.0,,Balance Sheet
Accrued Expenses,,,,,,,358.0,435.0,548.0,318.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Dividends Payable,,,,,,,75.0,75.0,75.0,85.0,Balance Sheet
Customer Advances,,,,,,,273.0,278.0,257.0,236.0,Balance Sheet
Income Taxes Payable,,,,,,,36.0,33.0,41.0,30.0,Balance Sheet
Other Payables,,,,,,,74.0,72.0,66.0,63.0,Balance Sheet
Other Current Liabilities,,,,,,,80.0,88.0,82.0,93.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,538.0,545.0,521.0,506.0,Balance Sheet
Total Current Liabilities,,,,,,,1088.0,1177.0,1313.0,992.0,Balance Sheet
Total Long Term Debt,,,,,,,4157.0,4167.0,3793.0,4064.0,Balance Sheet
Total Debt,,,,,,,4157.0,4167.0,3793.0,4064.0,Balance Sheet
Deferred Income Tax,,,,,,,399.0,428.0,446.0,447.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,179.0,176.0,158.0,164.0,Balance Sheet
Other LT Liabilities,,,,,,,545.0,581.0,539.0,519.0,Balance Sheet
