,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,44.44,46.45,48.36,60.16,70.82,71.06,,,,,
low,40.98,27.03,28.62,27.04,51.97,42.33,,,,,
change,0.0707,-0.3362,0.6698000000000001,0.1396,0.3009,-0.2745,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,926.0,479.0,440.0,464.0,Balance Sheet
"Total Receivables, Net",,,,,,,1171.0,1502.0,1434.0,1330.0,Balance Sheet
Invent. - Finished Goods,,,,,,,702.0,809.0,823.0,807.0,Balance Sheet
Invent. - Work In Progress,,,,,,,131.0,122.0,120.0,115.0,Balance Sheet
Invent. - Raw Materials,,,,,,,383.0,409.0,411.0,417.0,Balance Sheet
Total Inventory,,,,,,,1216.0,1340.0,1354.0,1339.0,Balance Sheet
Prepaid Expenses,,,,,,,109.0,107.0,131.0,131.0,Balance Sheet
Total Current Assets,,,,,,,3422.0,3428.0,3359.0,3264.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1083.0,1087.0,1082.0,1165.0,Balance Sheet
"Goodwill, Gross",,,,,,,1028.0,986.0,975.0,965.0,Balance Sheet
Accum. Goodwill Amort.,,,,,,,-460.0,-421.0,-421.0,-421.0,Balance Sheet
"Goodwill, Net",,,,,,,568.0,565.0,554.0,544.0,Balance Sheet
Intangibles - Gross,,,,,,,463.0,462.0,448.0,444.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-75.0,-83.0,-79.0,-85.0,Balance Sheet
Intangibles - Net,,,,,,,388.0,379.0,369.0,359.0,Balance Sheet
Other Long Term Assets,,,,,,,114.0,109.0,103.0,85.0,Balance Sheet
Total Assets,,,,,,,5575.0,5568.0,5467.0,5417.0,Balance Sheet
Accounts Payable,,,,,,,1045.0,1114.0,1128.0,1048.0,Balance Sheet
Accrued Expenses,,,,,,,884.0,749.0,831.0,771.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,10.0,273.0,508.0,405.0,Balance Sheet
Total Current Liabilities,,,,,,,1939.0,2136.0,2467.0,2224.0,Balance Sheet
Total Long Term Debt,,,,,,,2949.0,2946.0,2946.0,2946.0,Balance Sheet
Total Debt,,,,,,,2959.0,3219.0,3454.0,3351.0,Balance Sheet
Minority Interest,,,,,,,257.0,271.0,201.0,201.0,Balance Sheet
"Other Liabilities, Total",,,,,,,609.0,586.0,595.0,663.0,Balance Sheet
Total Liabilities,,,,,,,5754.0,5939.0,6209.0,6034.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,,0.0,0.0,Balance Sheet
Common Stock,,,,,,,241.0,236.0,225.0,225.0,Balance Sheet
