,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,47.0,49.6,44.76,44.07,61.19,62.85,,,,,
low,42.85,30.15,31.56,22.39,37.71,47.23,,,,,
change,-0.0478,-0.25370000000000004,0.3832,-0.1017,0.40140000000000003,-0.0736,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,37.0,51.0,92.0,86.0,Balance Sheet
Interest-Earning Deposits,,,,,,,75.0,57.0,54.0,43.0,Balance Sheet
Fed. Fund/Resale,,,,,,,12.0,10.0,2.0,28.0,Balance Sheet
Other Short Trm Invest.,,,,,,,242.0,138.0,139.0,224.0,Balance Sheet
Securities Held,,,,,,,499.0,499.0,528.0,558.0,Balance Sheet
Securities for Sale,,,,,,,312.0,325.0,352.0,321.0,Balance Sheet
Total Invest. Securities,,,,,,,810.0,823.0,880.0,879.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,1139.0,1028.0,1076.0,1175.0,Balance Sheet
Total Gross Loans,,,,,,,4635.0,4785.0,5758.0,5975.0,Balance Sheet
Loan Loss Allowances,,,,,,,-79.0,-75.0,-92.0,-90.0,Balance Sheet
Net Loans,,,,,,,4556.0,4710.0,5665.0,5885.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,79.0,81.0,115.0,115.0,Balance Sheet
"Goodwill, Net",,,,,,,74.0,74.0,138.0,138.0,Balance Sheet
Intangibles - Net,,,,,,,55.0,52.0,58.0,51.0,Balance Sheet
Other Real Estate Owned,,,,,,,0.0,,0.0,0.0,Balance Sheet
Other Assets,,,,,,,156.0,181.0,248.0,280.0,Balance Sheet
"Other Assets, Total",,,,,,,156.0,181.0,248.0,280.0,Balance Sheet
Total Assets,,,,,,,6096.0,6176.0,7393.0,7730.0,Balance Sheet
Non-Interest Bearing Dep.,,,,,,,1269.0,1275.0,1514.0,1316.0,Balance Sheet
Interest Bearing Deposits,,,,,,,3654.0,3564.0,4307.0,4625.0,Balance Sheet
Total Deposits,,,,,,,4923.0,4840.0,5821.0,5941.0,Balance Sheet
"Other Bearing Lblts, Total",,,,,,,15.0,290.0,400.0,335.0,Balance Sheet
Total ST Borrowings,,,,,,,4.0,1.0,1.0,85.0,Balance Sheet
Total Long Term Debt,,,,,,,152.0,152.0,182.0,281.0,Balance Sheet
Total Debt,,,,,,,156.0,153.0,183.0,366.0,Balance Sheet
"Other Liabilities, Total",,,,,,,326.0,225.0,246.0,350.0,Balance Sheet
Total Liabilities,,,,,,,5419.0,5508.0,6650.0,6993.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,16.0,16.0,17.0,17.0,Balance Sheet
Additional Paid-In Capital,,,,,,,274.0,272.0,375.0,372.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,386.0,406.0,401.0,423.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,6.0,-16.0,-35.0,-52.0,Balance Sheet
"Other Equity, Total",,,,,,,-4.0,-10.0,-15.0,-23.0,Balance Sheet
Total Equity,,,,,,,677.0,668.0,743.0,737.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,6096.0,6176.0,7393.0,7730.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,16.0,16.0,17.0,17.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsry Shrs-Pref. Iss. 1,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Interest & Fees on Loans,,,,,,,45301.0,44196.0,59804.0,69855.0,Income Statement
Inter & Divs/ Invest Securs,,,,,,,6655.0,6829.0,8220.0,8932.0,Income Statement
Fed. Fund/Resale,,,,,,,1.0,2.0,12.0,100.0,Income Statement
Interest on Deposits,,,,,,,63.0,35.0,169.0,380.0,Income Statement
"Interest Income, Bank",,,,,,,52020.0,51062.0,68205.0,79267.0,Income Statement
Interest on Deposit,,,,,,,3365.0,3137.0,5524.0,12570.0,Income Statement
Inter on Other Borrowings,,,,,,,2142.0,2192.0,3281.0,5928.0,Income Statement
Total Interest Expense,,,,,,,5507.0,5329.0,8805.0,18498.0,Income Statement
Net Interest Income,,,,,,,46513.0,45733.0,59400.0,60769.0,Income Statement
Loan Loss Provision,,,,,,,-3227.0,-2916.0,11200.0,0.0,Income Statement
NetInterIn after Loan Loss Provision,,,,,,,49740.0,48649.0,48200.0,60769.0,Income Statement
Fees & Commish from Operat,,,,,,,4487.0,4518.0,4720.0,5403.0,Income Statement
Commish & Fees/Secur Act,,,,,,,1047.0,1036.0,983.0,921.0,Income Statement
Credit Card Fees,,,,,,,1072.0,1007.0,1499.0,976.0,Income Statement
Fees for Other Cust Serv,,,,,,,12982.0,6422.0,13004.0,10545.0,Income Statement
Invest Securities Gains,,,,,,,0.0,,0.0,,Income Statement
Other Unusual Income,,,,,,,0.0,,,,Income Statement
Other Revenue,,,,,,,3397.0,2650.0,2576.0,2773.0,Income Statement
"Non-Interest Income, Bank",,,,,,,22985.0,15633.0,22782.0,20618.0,Income Statement
Labor & Related Expenses,,,,,,,-24809.0,-23627.0,-29972.0,-29175.0,Income Statement
Amortization of Intangibles,,,,,,,-508.0,-493.0,-787.0,-787.0,Income Statement
Real Estate Operat Expnse,,,,,,,0.0,1.0,-59.0,-19.0,Income Statement
Other Unusual Expense,,,,,,,-629.0,-1851.0,-6769.0,-377.0,Income Statement
Other Expense,,,,,,,-13466.0,-12355.0,-16661.0,-16911.0,Income Statement
"Non-Interest Expense, Bank",,,,,,,-39412.0,-38325.0,-54248.0,-47269.0,Income Statement
Income Before Tax,,,,,,,33313.0,25957.0,16734.0,34118.0,Income Statement
Income Tax - Total,,,,,,,6304.0,2333.0,1492.0,4824.0,Income Statement
Income After Tax,,,,,,,27009.0,23624.0,15242.0,29294.0,Income Statement
Net Inc Before Extra Items,,,,,,,27009.0,23624.0,15242.0,29294.0,Income Statement
Total Net Income,,,,,,,27009.0,23624.0,15242.0,29294.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,27009.0,23624.0,15242.0,29294.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,27009.0,23624.0,15242.0,29294.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,15348.0,15625.0,17345.0,16901.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,1.76,1.51,0.88,1.73,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,1.76,1.51,0.88,1.73,Income Statement
Diluted Weighted Average Shares,,,,,,,15604.0,15852.0,17549.0,17111.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,1.73,1.49,0.87,1.71,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,1.73,1.49,0.87,1.71,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.06,0.06,0.06,0.06,Income Statement
Gross Divid - Common Stock,,,,,,,935.0,939.0,1059.0,1012.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Depreciat/Amort, Suppl",,,,,,,1272.0,1297.0,2322.0,2080.0,Income Statement
Total Special Items,,,,,,,629.0,1851.0,6769.0,377.0,Income Statement
Normalzd Income Before Tax,,,,,,,33942.0,27808.0,23503.0,34495.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,119.0,166.0,604.0,53.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,6423.0,2499.0,2096.0,4877.0,Income Statement
Normalized Income After Tax,,,,,,,27519.0,25309.0,21407.0,29618.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,27519.0,25309.0,21407.0,29618.0,Income Statement
Basic Normalized EPS,,,,,,,1.79,1.62,1.23,1.75,Income Statement
Diluted Normalized EPS,,,,,,,1.76,1.6,1.22,1.73,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,98905.0,23624.0,38866.0,68160.0,Cash Flow
Depreciation/Depletion,,,,,,,5359.0,1297.0,3619.0,5699.0,Cash Flow
Amortization,,,,,,,2032.0,493.0,1280.0,2067.0,Cash Flow
Deferred Taxes,,,,,,,15272.0,,,,Cash Flow
Unusual Items,,,,,,,-3565.0,-522.0,-1261.0,-1492.0,Cash Flow
Other Non-Cash Items,,,,,,,8222.0,2216.0,2459.0,3474.0,Cash Flow
Non-Cash Items,,,,,,,4657.0,1694.0,1198.0,1982.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,48988.0,38.0,-190.0,107.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,23373.0,6271.0,13779.0,32046.0,Cash Flow
Loan Loss Provision,,,,,,,3486.0,-2916.0,8284.0,8284.0,Cash Flow
Other Assets,,,,,,,-48844.0,-16589.0,-20533.0,-35141.0,Cash Flow
Changes in Working Capital,,,,,,,-38007.0,-20162.0,8667.0,-1274.0,Cash Flow
Total Cash from Operations,,,,,,,88218.0,6946.0,53630.0,76634.0,Cash Flow
Capital Expenditures,,,,,,,-13981.0,-3428.0,-23965.0,-27119.0,Cash Flow
Sale of Business,,,,,,,0.0,,144973.0,144973.0,Cash Flow
Sale of Fixed Assets,,,,,,,1726.0,37.0,50.0,413.0,Cash Flow
Sale/Maturity of Investment,,,,,,,195756.0,17346.0,155811.0,171442.0,Cash Flow
"Investment, Net",,,,,,,10024.0,7148.0,15530.0,29708.0,Cash Flow
Purchase of Investments,,,,,,,-173204.0,-52403.0,-134700.0,-173331.0,Cash Flow
Loans,,,,,,,-433544.0,-148521.0,-314744.0,-524877.0,Cash Flow
Foreclosed Real Estate,,,,,,,4742.0,0.0,0.0,223.0,Cash Flow
Other Investing Cash Flow,,,,,,,-3290.0,2735.0,10220.0,-25840.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-397790.0,-173658.0,-122860.0,-377289.0,Cash Flow
Total Cash from Investing,,,,,,,-411771.0,-177086.0,-146825.0,-404408.0,Cash Flow
Deposits,,,,,,,323635.0,-83083.0,-178688.0,-58310.0,Cash Flow
FHLB,,,,,,,0.0,,,,Cash Flow
Other Financing Cash Flow,,,,,,,0.0,,,0.0,Cash Flow
Financing Cash Flow Items,,,,,,,323635.0,-83083.0,-178688.0,-58310.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-3793.0,-935.0,-1874.0,-2933.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-13498.0,-5182.0,-37624.0,-47571.0,Cash Flow
"Short Term Debt, Net",,,,,,,-1630.0,272390.0,382270.0,401380.0,Cash Flow
Long Term Debt Issued,,,,,,,,,,100000.0,Cash Flow
Long Term Debt Reduction,,,,,,,-5000.0,,0.0,-10000.0,Cash Flow
"Long Term Debt, Net",,,,,,,-5000.0,,0.0,90000.0,Cash Flow
Total Debt Issued,,,,,,,,,,10000.0,Cash Flow
Total Debt Reduction,,,,,,,0.0,,-16000.0,-16000.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,-6630.0,272390.0,366270.0,485380.0,Cash Flow
Total Cash From Financing,,,,,,,299714.0,183190.0,148084.0,376566.0,Cash Flow
Net Change in Cash,,,,,,,-23839.0,13050.0,54889.0,48792.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,61329.0,37490.0,37490.0,37490.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,37490.0,50540.0,92379.0,86282.0,Cash Flow
"Depreciation, Supplemental",,,,,,,5359.0,1297.0,3619.0,5699.0,Cash Flow
Free Cash Flow,,,,,,,74237.0,3518.0,29665.0,49515.0,
FCF Growth,,,,,,,,-0.9526112315961044,7.432347924957362,0.669138715658183,
