,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,41.76,43.14,41.34,40.0,50.92,48.96,,,,,
low,34.97,30.5,31.22,17.32,32.47,32.9,,,,,
change,-0.036000000000000004,-0.0743,0.2348,-0.1532,0.33880000000000005,0.060599999999999994,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,128.0,125.0,85.0,83.0,Balance Sheet
Interest-Earning Deposits,,,,,,,333.0,441.0,349.0,186.0,Balance Sheet
Securities Held,,,,,,,514.0,546.0,546.0,544.0,Balance Sheet
Securities for Sale,,,,,,,2630.0,2685.0,2533.0,2338.0,Balance Sheet
Total Invest. Securities,,,,,,,3144.0,3231.0,3079.0,2882.0,Balance Sheet
Loans Held for Sale,,,,,,,80.0,9.0,5.0,4.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,3557.0,3681.0,3433.0,3073.0,Balance Sheet
Total Gross Loans,,,,,,,6083.0,6066.0,6244.0,6526.0,Balance Sheet
Loan Loss Allowances,,,,,,,-79.0,-82.0,-82.0,-87.0,Balance Sheet
Unearned Income,,,,,,,-2.0,-1.0,-1.0,-1.0,Balance Sheet
Net Loans,,,,,,,6003.0,5983.0,6161.0,6439.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,157.0,156.0,155.0,154.0,Balance Sheet
"Goodwill, Net",,,,,,,364.0,364.0,364.0,364.0,Balance Sheet
Intangibles - Gross,,,,,,,44.0,45.0,45.0,45.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-26.0,-28.0,-29.0,-31.0,Balance Sheet
Intangibles - Net,,,,,,,18.0,17.0,15.0,14.0,Balance Sheet
Interest Receivable,,,,,,,26.0,25.0,27.0,25.0,Balance Sheet
Other Real Estate Owned,,,,,,,3.0,3.0,1.0,1.0,Balance Sheet
Other Assets,,,,,,,252.0,299.0,325.0,364.0,Balance Sheet
"Other Assets, Total",,,,,,,281.0,326.0,352.0,390.0,Balance Sheet
Total Assets,,,,,,,10509.0,10652.0,10566.0,10516.0,Balance Sheet
Accounts Payable,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Accrued Expenses,,,,,,,21.0,21.0,20.0,20.0,Balance Sheet
Non-Interest Bearing Dep.,,,,,,,3349.0,3594.0,3700.0,3748.0,Balance Sheet
Interest Bearing Deposits,,,,,,,5776.0,5792.0,5660.0,5481.0,Balance Sheet
Total Deposits,,,,,,,9125.0,9385.0,9360.0,9229.0,Balance Sheet
Total Long Term Debt,,,,,,,67.0,67.0,67.0,226.0,Balance Sheet
Total Debt,,,,,,,67.0,67.0,67.0,226.0,Balance Sheet
"Other Liabilities, Total",,,,,,,65.0,61.0,56.0,55.0,Balance Sheet
Total Liabilities,,,,,,,9278.0,9535.0,9504.0,9531.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,,,,Balance Sheet
Common Stock,,,,,,,723.0,723.0,724.0,725.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,533.0,559.0,588.0,618.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,-25.0,-165.0,-249.0,-358.0,Balance Sheet
Other Equity,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Equity, Total",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Equity,,,,,,,1231.0,1117.0,1062.0,984.0,Balance Sheet
