,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,172.0,192.94,183.0,249.3,318.98,316.05,,,,,
low,164.53,131.88,136.35,132.97,224.25,220.68,,,,,
change,0.026400000000000003,-0.1829,0.2799,0.251,0.36979999999999996,-0.14150000000000001,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,118.0,111.0,129.0,130.0,Balance Sheet
"Total Receivables, Net",,,,,,,698.0,790.0,983.0,860.0,Balance Sheet
Total Inventory,,,,,,,1115.0,1390.0,1481.0,1385.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,29.0,29.0,31.0,35.0,Balance Sheet
Total Current Assets,,,,,,,1961.0,2320.0,2624.0,2410.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,380.0,404.0,418.0,434.0,Balance Sheet
"Goodwill, Net",,,,,,,434.0,434.0,433.0,430.0,Balance Sheet
Intangibles - Net,,,,,,,187.0,188.0,183.0,175.0,Balance Sheet
Long Term Investments,,,,,,,115.0,119.0,123.0,127.0,Balance Sheet
Other Long Term Assets,,,,,,,9.0,9.0,8.0,8.0,Balance Sheet
Total Assets,,,,,,,3086.0,3474.0,3789.0,3585.0,Balance Sheet
Accounts Payable,,,,,,,364.0,463.0,626.0,474.0,Balance Sheet
Accrued Expenses,,,,,,,360.0,287.0,347.0,376.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,3.0,87.0,89.0,89.0,Balance Sheet
Total Current Liabilities,,,,,,,727.0,837.0,1061.0,940.0,Balance Sheet
Long Term Debt,,,,,,,89.0,263.0,204.0,9.0,Balance Sheet
Capital Lease Obligations,,,,,,,9.0,11.0,10.0,11.0,Balance Sheet
Total Long Term Debt,,,,,,,98.0,273.0,214.0,20.0,Balance Sheet
Total Debt,,,,,,,101.0,360.0,302.0,109.0,Balance Sheet
Deferred Income Tax,,,,,,,77.0,78.0,80.0,82.0,Balance Sheet
Minority Interest,,,,,,,332.0,356.0,385.0,407.0,Balance Sheet
"Other Liabilities, Total",,,,,,,187.0,205.0,213.0,228.0,Balance Sheet
Total Liabilities,,,,,,,1421.0,1749.0,1954.0,1676.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,22.0,22.0,22.0,22.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1004.0,1024.0,1032.0,1047.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,761.0,798.0,905.0,977.0,Balance Sheet
Treasury Stock - Common,,,,,,,-87.0,-87.0,-87.0,-87.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-34.0,-31.0,-38.0,-50.0,Balance Sheet
Other Comprehensive Income,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Equity, Total",,,,,,,-34.0,-31.0,-38.0,-50.0,Balance Sheet
Total Equity,,,,,,,1665.0,1725.0,1834.0,1909.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,3086.0,3474.0,3789.0,3585.0,Balance Sheet
Shr Outs.-Com. Primary Iss.,,,,,,,38.0,33.0,33.0,33.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,,,,,,,6.0,6.0,6.0,5.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,44.0,39.0,39.0,39.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,5.0,5.0,5.0,5.0,Balance Sheet
Trsy. Shrs-Comm. Iss. 2,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,1512.0,1524.0,2134.0,2036.0,Income Statement
"Cost of Revenue, Total",,,,,,,1100.0,1073.0,1538.0,1485.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,292.0,283.0,315.0,322.0,Income Statement
"Inter/Invest Inc, Operating",,,,,,,-3.0,-4.0,-6.0,-7.0,Income Statement
Total Operating Expense,,,,,,,1389.0,1353.0,1847.0,1800.0,Income Statement
Total Operating Income,,,,,,,123.0,171.0,287.0,236.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,0.0,-1.0,-1.0,0.0,Income Statement
Income Before Tax,,,,,,,123.0,170.0,286.0,236.0,Income Statement
Income Tax - Total,,,,,,,27.0,36.0,60.0,50.0,Income Statement
Income After Tax,,,,,,,96.0,135.0,226.0,186.0,Income Statement
Minority Interest,,,,,,,-17.0,-22.0,-33.0,-29.0,Income Statement
Net Inc Before Extra Items,,,,,,,79.0,113.0,193.0,158.0,Income Statement
Total Net Income,,,,,,,79.0,113.0,193.0,158.0,Income Statement
Total Adjust to Net Income,,,,,,,-7.0,-10.0,-18.0,-14.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,72.0,103.0,175.0,143.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,72.0,103.0,175.0,143.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,35.0,35.0,35.0,35.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,2.03,2.91,4.94,4.04,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,2.03,2.91,4.94,4.04,Income Statement
Dilution Adjustment,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Diluted Weighted Average Shares,,,,,,,35.0,36.0,36.0,36.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,2.02,2.9,4.93,4.03,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,2.02,2.9,4.93,4.03,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,1.95,1.95,2.2,2.2,Income Statement
Gross Divid - Common Stock,,,,,,,76.0,76.0,86.0,86.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,0.0,1.0,1.0,0.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,7.0,8.0,8.0,8.0,Income Statement
Normalzd Income Before Tax,,,,,,,123.0,170.0,286.0,236.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,27.0,36.0,60.0,50.0,Income Statement
Normalized Income After Tax,,,,,,,96.0,135.0,226.0,186.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,72.0,103.0,175.0,143.0,Income Statement
Basic Normalized EPS,,,,,,,2.03,2.91,4.94,4.04,Income Statement
Diluted Normalized EPS,,,,,,,2.02,2.9,4.93,4.03,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,499.0,135.0,360.0,547.0,Cash Flow
Depreciation/Depletion,,,,,,,28.0,8.0,15.0,23.0,Cash Flow
Deferred Taxes,,,,,,,6.0,,4.0,6.0,Cash Flow
Unusual Items,,,,,,,0.0,,,,Cash Flow
Equity in Net Earnings/Loss,,,,,,,-19.0,-4.0,-10.0,-17.0,Cash Flow
Other Non-Cash Items,,,,,,,37.0,17.0,26.0,34.0,Cash Flow
Non-Cash Items,,,,,,,18.0,13.0,16.0,17.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,125.0,,,,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,1.0,,,,Cash Flow
Accounts Receivable,,,,,,,-130.0,-92.0,-289.0,-171.0,Cash Flow
Inventories,,,,,,,-244.0,-274.0,-366.0,-277.0,Cash Flow
Accounts Payable,,,,,,,183.0,108.0,332.0,213.0,Cash Flow
Changes in Working Capital,,,,,,,-202.0,-257.0,-322.0,-235.0,Cash Flow
Total Cash from Operations,,,,,,,350.0,-102.0,73.0,359.0,Cash Flow
Capital Expenditures,,,,,,,-25.0,-8.0,-19.0,-27.0,Cash Flow
Acquisition of Business,,,,,,,-129.0,0.0,0.0,0.0,Cash Flow
Sale of Fixed Assets,,,,,,,1.0,0.0,0.0,0.0,Cash Flow
Sale/Maturity of Investment,,,,,,,6.0,0.0,0.0,0.0,Cash Flow
"Investment, Net",,,,,,,-1.0,,,,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-123.0,0.0,0.0,0.0,Cash Flow
Total Cash from Investing,,,,,,,-149.0,-8.0,-19.0,-26.0,Cash Flow
Financing Cash Flow Items,,,,,,,-42.0,,-2.0,-2.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-295.0,-76.0,-161.0,-247.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,21.0,4.0,8.0,17.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,87.0,173.0,113.0,-82.0,Cash Flow
Total Cash From Financing,,,,,,,-229.0,101.0,-42.0,-315.0,Cash Flow
Foreign Exchange Effects,,,,,,,0.0,1.0,-1.0,-5.0,Cash Flow
Net Change in Cash,,,,,,,-28.0,-8.0,11.0,12.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,146.0,118.0,118.0,118.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,118.0,111.0,129.0,130.0,Cash Flow
"Depreciation, Supplemental",,,,,,,28.0,8.0,15.0,23.0,Cash Flow
Free Cash Flow,,,,,,,325.0,-110.0,54.0,332.0,
FCF Growth,,,,,,,,-1.3384615384615386,-1.490909090909091,5.148148148148148,
