,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,26.3,29.03,23.84,22.13,24.06,25.78,,,,,
low,24.6,18.53,18.52,10.23,16.87,17.45,,,,,
change,0.0304,-0.23149999999999998,0.13140000000000002,-0.22960000000000003,0.308,0.0699,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,344.0,334.0,397.0,386.0,Balance Sheet
Interest-Earning Deposits,,,,,,,682.0,167.0,437.0,112.0,Balance Sheet
Fed. Fund/Resale,,,,,,,0.0,,33.0,4.0,Balance Sheet
FHLB Stock,,,,,,,168.0,168.0,238.0,279.0,Balance Sheet
Other Short Trm Invest.,,,,,,,18.0,19.0,19.0,25.0,Balance Sheet
Securities Held,,,,,,,2239.0,3940.0,3945.0,3951.0,Balance Sheet
Securities for Sale,,,,,,,4332.0,2781.0,2678.0,2487.0,Balance Sheet
Total Invest. Securities,,,,,,,6571.0,6721.0,6623.0,6439.0,Balance Sheet
Loans Held for Sale,,,,,,,137.0,92.0,87.0,51.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,7576.0,7166.0,7436.0,6910.0,Balance Sheet
Total Gross Loans,,,,,,,24225.0,24532.0,26495.0,27817.0,Balance Sheet
Loan Loss Allowances,,,,,,,-280.0,-279.0,-281.0,-293.0,Balance Sheet
Net Loans,,,,,,,23945.0,24253.0,26214.0,27524.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,385.0,388.0,388.0,380.0,Balance Sheet
"Goodwill, Net",,,,,,,1105.0,1105.0,1105.0,1105.0,Balance Sheet
Intangibles - Gross,,,,,,,145.0,88.0,88.0,88.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-33.0,-32.0,-34.0,-37.0,Balance Sheet
Intangibles - Net,,,,,,,113.0,123.0,130.0,130.0,Balance Sheet
Long Term Investments,,,,,,,294.0,285.0,275.0,275.0,Balance Sheet
Interest Receivable,,,,,,,81.0,83.0,95.0,116.0,Balance Sheet
Other Assets,,,,,,,1262.0,1219.0,1194.0,1223.0,Balance Sheet
"Other Assets, Total",,,,,,,1343.0,1302.0,1290.0,1339.0,Balance Sheet
Total Assets,,,,,,,35104.0,34956.0,37236.0,38050.0,Balance Sheet
Accrued Expenses,,,,,,,349.0,376.0,450.0,546.0,Balance Sheet
Non-Interest Bearing Dep.,,,,,,,8504.0,8316.0,8086.0,8225.0,Balance Sheet
Interest Bearing Deposits,,,,,,,19962.0,20090.0,20491.0,20974.0,Balance Sheet
Total Deposits,,,,,,,28466.0,28405.0,28577.0,29199.0,Balance Sheet
"Other Bearing Lblts, Total",,,,,,,1621.0,1538.0,3258.0,3777.0,Balance Sheet
Fed Funds Purch.,,,,,,,320.0,369.0,683.0,277.0,Balance Sheet
Other ST Borrowings,,,,,,,35.0,31.0,23.0,8.0,Balance Sheet
Total ST Borrowings,,,,,,,354.0,399.0,706.0,284.0,Balance Sheet
Long Term Debt,,,,,,,249.0,249.0,249.0,249.0,Balance Sheet
Capital Lease Obligations,,,,,,,0.0,1.0,1.0,0.0,Balance Sheet
Total Long Term Debt,,,,,,,249.0,250.0,250.0,249.0,Balance Sheet
Total Debt,,,,,,,604.0,649.0,955.0,534.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,40.0,39.0,37.0,40.0,Balance Sheet
Other Liabilities,,,,,,,0.0,,,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,40.0,39.0,37.0,40.0,Balance Sheet
Total Liabilities,,,,,,,31079.0,31008.0,33277.0,34096.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,193.0,193.0,193.0,194.0,Balance Sheet
Common Stock,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1714.0,1708.0,1710.0,1710.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,2673.0,2715.0,2769.0,2831.0,Balance Sheet
Treasury Stock - Common,,,,,,,-546.0,-533.0,-532.0,-527.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,-5.0,-132.0,-178.0,-250.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-5.0,-5.0,-5.0,-5.0,Balance Sheet
Other Comprehensive Income,,,,,,,,0.0,,0.0,Balance Sheet
"Other Equity, Total",,,,,,,-5.0,-5.0,-5.0,-5.0,Balance Sheet
Total Equity,,,,,,,4025.0,3948.0,3959.0,3954.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,35104.0,34956.0,37236.0,38050.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,149.0,150.0,150.0,150.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,26.0,25.0,25.0,25.0,Balance Sheet
Trsry Shrs-Pref. Iss. 1,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Interest & Fees on Loans,,,,,,,170809.0,167697.0,199876.0,275666.0,Income Statement
Inter & Divs/ Invest Securs,,,,,,,28885.0,32580.0,34696.0,35759.0,Income Statement
Other Interest Income,,,,,,,2033.0,1993.0,2419.0,3283.0,Income Statement
"Interest Income, Bank",,,,,,,201727.0,202270.0,236991.0,314708.0,Income Statement
Interest on Deposit,,,,,,,3677.0,3571.0,8019.0,26000.0,Income Statement
Inter on Other Borrowings,,,,,,,11246.0,10913.0,12420.0,23514.0,Income Statement
Fed Funds Sold/Secs Sold under Repurch Agrmnt,,,,,,,40.0,38.0,406.0,756.0,Income Statement
Total Interest Expense,,,,,,,14963.0,14522.0,20845.0,50270.0,Income Statement
Net Interest Income,,,,,,,186764.0,187748.0,216146.0,264438.0,Income Statement
Loan Loss Provision,,,,,,,-5993.0,-3990.0,-2.0,16998.0,Income Statement
NetInterIn after Loan Loss Provision,,,,,,,192757.0,191738.0,216148.0,247440.0,Income Statement
Fees & Commish from Operat,,,,,,,29398.0,29013.0,27011.0,21614.0,Income Statement
Commish & Fees/Secur Act,,,,,,,22625.0,22404.0,21332.0,19984.0,Income Statement
Insur Commish Fees& Premium,,,,,,,4703.0,2071.0,4106.0,1827.0,Income Statement
Credit Card Fees,,,,,,,11176.0,9926.0,11442.0,11479.0,Income Statement
Fees for Other Cust Serv,,,,,,,9674.0,8646.0,8010.0,7675.0,Income Statement
Invest Securities Gains,,,,,,,0.0,21.0,-8.0,5664.0,Income Statement
Other Unusual Income,,,,,,,985.0,188.0,1677.0,18.0,Income Statement
Other Revenue,,,,,,,2941.0,2198.0,1888.0,2527.0,Income Statement
