,2017,2018,2019,2020,2021,2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Report
high,219.82,330.0,315.95,316.39,207.09,182.78,,,,,
low,209.34,205.22,247.58,140.15,152.42,136.61,,,,,
change,-0.017,0.264,0.1164,-0.37579999999999997,-0.073,-0.0809,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,55.0,49.0,91.0,81.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,,93.0,,37.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,,0.0,,0.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,92.0,135.0,61.0,46.0,Balance Sheet
Other Receivables,,,,,,,32.0,51.0,28.0,21.0,Balance Sheet
"Total Receivables, Net",,,,,,,124.0,187.0,89.0,67.0,Balance Sheet
Prepaid Expenses,,,,,,,34.0,22.0,19.0,65.0,Balance Sheet
Restricted Cash - Current,,,,,,,1.0,1.0,0.0,,Balance Sheet
Other Current Assets,,,,,,,5.0,5.0,6.0,7.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,6.0,6.0,6.0,7.0,Balance Sheet
Total Current Assets,,,,,,,219.0,264.0,205.0,220.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,79.0,79.0,80.0,80.0,Balance Sheet
Accumulated Depreciation,,,,,,,-45.0,-46.0,-47.0,-48.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,732.0,723.0,720.0,718.0,Balance Sheet
"Goodwill, Net",,,,,,,227.0,227.0,227.0,227.0,Balance Sheet
Intangibles - Gross,,,,,,,118.0,118.0,118.0,118.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-5.0,-5.0,-5.0,-5.0,Balance Sheet
Intangibles - Net,,,,,,,113.0,113.0,113.0,113.0,Balance Sheet
Deferred Charges,,,,,,,5.0,4.0,4.0,4.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,20.0,0.0,0.0,12.0,Balance Sheet
Other Long Term Assets,,,,,,,35.0,32.0,33.0,53.0,Balance Sheet
Total Assets,,,,,,,1349.0,1364.0,1302.0,1346.0,Balance Sheet
Accounts Payable,,,,,,,3.0,3.0,11.0,6.0,Balance Sheet
Accrued Expenses,,,,,,,217.0,287.0,245.0,190.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,30.0,30.0,30.0,30.0,Balance Sheet
Customer Advances,,,,,,,177.0,102.0,132.0,267.0,Balance Sheet
Other Payables,,,,,,,25.0,32.0,20.0,28.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,202.0,134.0,152.0,295.0,Balance Sheet
Total Current Liabilities,,,,,,,452.0,454.0,438.0,522.0,Balance Sheet
Total Long Term Debt,,,,,,,330.0,285.0,220.0,220.0,Balance Sheet
Total Debt,,,,,,,360.0,315.0,250.0,250.0,Balance Sheet
Deferred Income Tax,,,,,,,,15.0,9.0,0.0,Balance Sheet
Minority Interest,,,,,,,2.0,2.0,2.0,1.0,Balance Sheet
Reserves,,,,,,,46.0,45.0,43.0,49.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,6.0,6.0,5.0,5.0,Balance Sheet
Other LT Liabilities,,,,,,,725.0,736.0,732.0,721.0,Balance Sheet
"Other Liabilities, Total",,,,,,,777.0,787.0,780.0,776.0,Balance Sheet
Total Liabilities,,,,,,,1562.0,1544.0,1449.0,1519.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,6.0,13.0,18.0,0.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-87.0,-63.0,-36.0,-62.0,Balance Sheet
Treasury Stock - Common,,,,,,,-129.0,-128.0,-128.0,-110.0,Balance Sheet
"Other Equity, Total",,,,,,,-2.0,-2.0,-1.0,-1.0,Balance Sheet
Total Equity,,,,,,,-212.0,-180.0,-147.0,-173.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1349.0,1364.0,1302.0,1346.0,Balance Sheet
Shr Outs.-Com. Primary Iss.,,,,,,,20.0,20.0,20.0,20.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,,,,,,,5.0,5.0,5.0,5.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,24.0,24.0,24.0,24.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
