,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,38.25,39.35,26.63,26.87,33.77,35.35,,,,,
low,34.78,18.99,16.03,14.53,24.7,20.94,,,,,
change,0.0706,-0.452,0.0993,0.1808,0.1366,-0.013200000000000002,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,167.0,143.0,50.0,59.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,228.0,190.0,270.0,280.0,Balance Sheet
Other Receivables,,,,,,,5.0,5.0,9.0,11.0,Balance Sheet
"Total Receivables, Net",,,,,,,233.0,195.0,279.0,291.0,Balance Sheet
Invent. - Finished Goods,,,,,,,63.0,28.0,46.0,55.0,Balance Sheet
Invent. - Work In Progress,,,,,,,92.0,138.0,152.0,150.0,Balance Sheet
Invent. - Raw Materials,,,,,,,278.0,343.0,433.0,482.0,Balance Sheet
Total Inventory,,,,,,,433.0,508.0,631.0,687.0,Balance Sheet
Total Current Assets,,,,,,,,,,,Balance Sheet
Buildings,,,,,,,377.0,377.0,385.0,385.0,Balance Sheet
Land/Improvements,,,,,,,17.0,16.0,16.0,16.0,Balance Sheet
Machinery/Equipment,,,,,,,415.0,413.0,411.0,406.0,Balance Sheet
Construction in Progress,,,,,,,18.0,22.0,20.0,16.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,8360.0,8367.0,8536.0,8512.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,9188.0,9195.0,9369.0,9335.0,Balance Sheet
Accumulated Depreciation,,,,,,,-2259.0,-2303.0,-2334.0,-2351.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,6930.0,6892.0,7035.0,6984.0,Balance Sheet
"Goodwill, Net",,,,,,,154.0,154.0,159.0,160.0,Balance Sheet
Restricted Cash - LT,,,,,,,135.0,208.0,257.0,180.0,Balance Sheet
Other Assets,,,,,,,184.0,190.0,215.0,240.0,Balance Sheet
"Other Assets, Total",,,,,,,184.0,190.0,215.0,240.0,Balance Sheet
Total Assets,,,,,,,8236.0,8291.0,8625.0,8599.0,Balance Sheet
Accounts Payable,,,,,,,206.0,238.0,285.0,287.0,Balance Sheet
Accrued Expenses,,,,,,,414.0,384.0,398.0,401.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Current Liabilities,,,,,,,,,,,Balance Sheet
Total Long Term Debt,,,,,,,5171.0,5228.0,5539.0,5494.0,Balance Sheet
Total Debt,,,,,,,5171.0,5228.0,5539.0,5494.0,Balance Sheet
Deferred Income Tax,,,,,,,1107.0,1111.0,1115.0,1129.0,Balance Sheet
Minority Interest,,,,,,,267.0,264.0,259.0,255.0,Balance Sheet
"Other Liabilities, Total",,,,,,,42.0,36.0,31.0,28.0,Balance Sheet
Total Liabilities,,,,,,,7206.0,7259.0,7627.0,7593.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,0.0,5.0,0.0,6.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1047.0,1027.0,991.0,998.0,Balance Sheet
Treasury Stock - Common,,,,,,,-1.0,-1.0,-1.0,-15.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-1.0,-1.0,0.0,0.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-4.0,-3.0,-3.0,-3.0,Balance Sheet
Other Comprehensive Income,,,,,,,-12.0,5.0,10.0,20.0,Balance Sheet
"Other Equity, Total",,,,,,,-17.0,0.0,6.0,16.0,Balance Sheet
Total Equity,,,,,,,1030.0,1032.0,998.0,1006.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,8236.0,8291.0,8625.0,8599.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,83.0,83.0,82.0,82.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,1.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,242200.0,472700.0,416800.0,496600.0,Income Statement
"Cost of Revenue, Total",,,,,,,207600.0,398500.0,325600.0,395300.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,13200.0,44700.0,45000.0,48000.0,Income Statement
Restructuring Charge,,,,,,,-2600.0,0.0,1000.0,0.0,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,,,,Income Statement
Other Unusual Expnse (In),,,,,,,-600.0,-13500.0,600.0,-5100.0,Income Statement
Unusual Expense (Income),,,,,,,-16200.0,-25300.0,-25300.0,-39400.0,Income Statement
Loss(Gain)/Sale Asts (Oper),,,,,,,-13000.0,-11800.0,-26900.0,-34300.0,Income Statement
Total Operating Expense,,,,,,,204600.0,417900.0,345300.0,403900.0,Income Statement
Total Operating Income,,,,,,,37600.0,54800.0,71500.0,92700.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-43900.0,-43500.0,-49700.0,-55000.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,2200.0,1600.0,500.0,600.0,Income Statement
"Other, Net",,,,,,,2200.0,1600.0,500.0,600.0,Income Statement
Income Before Tax,,,,,,,-4100.0,12900.0,22300.0,38300.0,Income Statement
Income Tax - Total,,,,,,,-3100.0,3000.0,5800.0,8600.0,Income Statement
Income After Tax,,,,,,,-1000.0,9900.0,16500.0,29700.0,Income Statement
Minority Interest,,,,,,,-5800.0,-2600.0,-4800.0,-500.0,Income Statement
Net Inc Before Extra Items,,,,,,,-6800.0,7300.0,11700.0,29200.0,Income Statement
Discontinued Operations,,,,,,,88700.0,-6400.0,-8500.0,-2400.0,Income Statement
Extraordinary Item,,,,,,,-2500.0,,,,Income Statement
Tax on Extraordinary Items,,,,,,,54600.0,-1600.0,500.0,-1000.0,Income Statement
Total Extraordinary Items,,,,,,,140800.0,-8000.0,-8000.0,-3400.0,Income Statement
Total Net Income,,,,,,,134000.0,-700.0,3700.0,25800.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,-6800.0,7300.0,11700.0,29200.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,134000.0,-700.0,3700.0,25800.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,95800.0,82900.0,82400.0,81700.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,-0.07,0.09,0.14,0.36,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,1.4,-0.01,0.04,0.32,Income Statement
Diluted Weighted Average Shares,,,,,,,95800.0,82900.0,84400.0,83300.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,-0.07,0.09,0.14,0.35,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,1.4,-0.01,0.04,0.31,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.21,0.23,0.23,0.23,Income Statement
Gross Divid - Common Stock,,,,,,,19100.0,19300.0,19100.0,19200.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,43900.0,43500.0,49700.0,55000.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,59400.0,66900.0,69300.0,69800.0,Income Statement
Total Special Items,,,,,,,-16200.0,-25300.0,-25300.0,-39400.0,Income Statement
Normalzd Income Before Tax,,,,,,,-20300.0,-12400.0,-3000.0,-1100.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,-5670.0,-8855.0,-8855.0,-13790.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,-8770.0,-5855.0,-3055.0,-5190.0,Income Statement
Normalized Income After Tax,,,,,,,-11530.0,-6545.0,55.0,4090.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,-17330.0,-9145.0,-4745.0,3590.0,Income Statement
Basic Normalized EPS,,,,,,,-0.18,-0.11,-0.06,0.04,Income Statement
Diluted Normalized EPS,,,,,,,-0.18,-0.11,-0.06,0.04,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,182.0,2.0,10.0,37.0,Cash Flow
Depreciation/Depletion,,,,,,,266.0,67.0,136.0,206.0,Cash Flow
Deferred Taxes,,,,,,,13.0,1.0,5.0,16.0,Cash Flow
Discontinued Operations,,,,,,,-146.0,0.0,4.0,4.0,Cash Flow
Unusual Items,,,,,,,-82.0,-25.0,-52.0,-91.0,Cash Flow
Other Non-Cash Items,,,,,,,43.0,9.0,17.0,24.0,Cash Flow
Non-Cash Items,,,,,,,-185.0,-16.0,-32.0,-64.0,Cash Flow
Accounts Receivable,,,,,,,376.0,38.0,-45.0,-58.0,Cash Flow
Inventories,,,,,,,-148.0,-76.0,-198.0,-254.0,Cash Flow
Other Assets,,,,,,,11.0,-5.0,-6.0,-20.0,Cash Flow
Accounts Payable,,,,,,,59.0,27.0,78.0,79.0,Cash Flow
Accrued Expenses,,,,,,,37.0,-18.0,-19.0,-5.0,Cash Flow
Changes in Working Capital,,,,,,,336.0,-33.0,-193.0,-263.0,Cash Flow
Total Cash from Operations,,,,,,,612.0,21.0,-73.0,-68.0,Cash Flow
Capital Expenditures,,,,,,,-571.0,-87.0,-433.0,-717.0,Cash Flow
Acquisition of Business,,,,,,,-17.0,0.0,-9.0,-9.0,Cash Flow
Sale of Business,,,,,,,365.0,,,,Cash Flow
Sale of Fixed Assets,,,,,,,495.0,87.0,239.0,548.0,Cash Flow
"Investment, Net",,,,,,,,,,-16.0,Cash Flow
Other Investing Cash Flow,,,,,,,4.0,0.0,2.0,5.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,847.0,87.0,232.0,528.0,Cash Flow
Total Cash from Investing,,,,,,,276.0,0.0,-201.0,-189.0,Cash Flow
Financing Cash Flow Items,,,,,,,-21.0,-6.0,-21.0,-25.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-89.0,-19.0,-39.0,-58.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-833.0,0.0,-22.0,-37.0,Cash Flow
Total Debt Issued,,,,,,,2444.0,127.0,1194.0,1665.0,Cash Flow
Total Debt Reduction,,,,,,,-2316.0,-73.0,-833.0,-1352.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,128.0,54.0,361.0,313.0,Cash Flow
Total Cash From Financing,,,,,,,-814.0,29.0,279.0,193.0,Cash Flow
Net Change in Cash,,,,,,,74.0,49.0,4.0,-64.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,228.0,302.0,302.0,302.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,302.0,351.0,307.0,239.0,Cash Flow
"Depreciation, Supplemental",,,,,,,266.0,67.0,136.0,206.0,Cash Flow
Free Cash Flow,,,,,,,41.0,-66.0,-506.0,-785.0,
FCF Growth,,,,,,,,-2.6097560975609757,6.666666666666667,0.5513833992094861,
