,2017,2018,2019,2020,2021,2022,Q4 2022,Q1 2023,Q2 2023,Q3 2023,Report
high,35.86,52.5,34.83,32.86,42.1,30.82,,,,,
low,30.84,31.2,19.63,12.28,24.4,17.81,,,,,
change,0.1095,-0.053099999999999994,-0.1458,-0.0883,0.16190000000000002,-0.044000000000000004,,,,,
Date,,,,,,,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,2022-10-31 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,207.0,72.0,92.0,147.0,Balance Sheet
Short Term Investments,,,,,,,239.0,188.0,160.0,146.0,Balance Sheet
Cash and Short Term Invs,,,,,,,446.0,259.0,252.0,294.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,65.0,98.0,99.0,83.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-1.0,-1.0,-1.0,-1.0,Balance Sheet
"Total Receivables, Net",,,,,,,64.0,97.0,97.0,81.0,Balance Sheet
Total Inventory,,,,,,,570.0,630.0,697.0,744.0,Balance Sheet
Prepaid Expenses,,,,,,,206.0,222.0,221.0,226.0,Balance Sheet
Total Current Assets,,,,,,,1286.0,1208.0,1267.0,1345.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2145.0,2117.0,2078.0,2102.0,Balance Sheet
Long Term Investments,,,,,,,224.0,179.0,153.0,95.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,137.0,137.0,156.0,178.0,Balance Sheet
Total Assets,,,,,,,3791.0,3642.0,3653.0,3720.0,Balance Sheet
Accounts Payable,,,,,,,304.0,297.0,348.0,327.0,Balance Sheet
Accrued Expenses,,,,,,,677.0,623.0,619.0,682.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,,Balance Sheet
Total Current Liabilities,,,,,,,981.0,920.0,967.0,1008.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,,Balance Sheet
"Other Liabilities, Total",,,,,,,1064.0,1026.0,979.0,973.0,Balance Sheet
Total Liabilities,,,,,,,2046.0,1946.0,1946.0,1982.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,0.0,0.0,0.0,8.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1771.0,1741.0,1757.0,1795.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,-3.0,-8.0,-7.0,,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-22.0,-37.0,-43.0,,Balance Sheet
