,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,69.8,65.42,60.77,48.95,61.58,63.84,,,,,
low,46.2,45.15,37.08,23.08,40.18,41.97,,,,,
change,-0.12140000000000001,-0.16519999999999999,0.0123,-0.1559,0.41090000000000004,-0.20629999999999998,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,13.0,12.0,13.0,27.0,Balance Sheet
Interest-Earning Deposits,,,,,,,1681.0,683.0,369.0,47.0,Balance Sheet
Fed. Fund/Resale,,,,,,,20.0,27.0,43.0,70.0,Balance Sheet
FHLB Stock,,,,,,,34.0,29.0,34.0,42.0,Balance Sheet
Securities Held,,,,,,,,1153.0,1144.0,1114.0,Balance Sheet
Securities for Sale,,,,,,,2623.0,1776.0,1755.0,1650.0,Balance Sheet
Total Invest. Securities,,,,,,,2623.0,2929.0,2899.0,2764.0,Balance Sheet
Loans Held for Sale,,,,,,,47.0,26.0,14.0,9.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,4406.0,3694.0,3359.0,2932.0,Balance Sheet
Total Gross Loans,,,,,,,7066.0,7114.0,7155.0,7304.0,Balance Sheet
Loan Loss Allowances,,,,,,,-75.0,-72.0,-73.0,-76.0,Balance Sheet
Net Loans,,,,,,,6991.0,7042.0,7082.0,7229.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,45.0,43.0,41.0,40.0,Balance Sheet
Intangibles - Net,,,,,,,106.0,104.0,104.0,104.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,43.0,81.0,92.0,113.0,Balance Sheet
Other Real Estate Owned,,,,,,,2.0,2.0,1.0,2.0,Balance Sheet
Other Assets,,,,,,,242.0,249.0,249.0,266.0,Balance Sheet
"Other Assets, Total",,,,,,,244.0,251.0,250.0,268.0,Balance Sheet
Total Assets,,,,,,,11847.0,11227.0,10942.0,10713.0,Balance Sheet
Accrued Expenses,,,,,,,36.0,34.0,32.0,31.0,Balance Sheet
Non-Interest Bearing Dep.,,,,,,,3278.0,2952.0,2832.0,2929.0,Balance Sheet
Interest Bearing Deposits,,,,,,,6704.0,6635.0,6340.0,5835.0,Balance Sheet
Total Deposits,,,,,,,9982.0,9586.0,9172.0,8763.0,Balance Sheet
"Other Bearing Lblts, Total",,,,,,,300.0,150.0,280.0,515.0,Balance Sheet
Total ST Borrowings,,,,,,,24.0,28.0,27.0,21.0,Balance Sheet
Total Long Term Debt,,,,,,,70.0,70.0,70.0,70.0,Balance Sheet
Total Debt,,,,,,,94.0,98.0,96.0,91.0,Balance Sheet
Reserves,,,,,,,4.0,4.0,5.0,6.0,Balance Sheet
Other Liabilities,,,,,,,82.0,75.0,104.0,87.0,Balance Sheet
"Other Liabilities, Total",,,,,,,86.0,79.0,109.0,93.0,Balance Sheet
Total Liabilities,,,,,,,10497.0,9948.0,9689.0,9493.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,435.0,438.0,440.0,443.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,930.0,963.0,964.0,987.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,-14.0,-121.0,-152.0,-211.0,Balance Sheet
"Other Equity, Total",,,,,,,0.0,0.0,0.0,,Balance Sheet
Total Equity,,,,,,,1351.0,1280.0,1253.0,1220.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,11847.0,11227.0,10942.0,10713.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,32.0,32.0,32.0,32.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
