,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,18.85,20.95,18.74,18.57,21.28,20.81,,,,,
low,17.3,14.45,15.18,11.19,15.53,14.22,,,,,
change,-0.0359,-0.1275,0.2049,-0.09949999999999999,0.087,0.038900000000000004,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,173.0,419.0,456.0,467.0,Balance Sheet
Trading Account Assets,,,,,,,13.0,68.0,56.0,52.0,Balance Sheet
FHLB Stock,,,,,,,169.0,290.0,289.0,282.0,Balance Sheet
Other Short Trm Invest.,,,,,,,899.0,1936.0,717.0,694.0,Balance Sheet
Securities Held,,,,,,,,2082.0,3084.0,3097.0,Balance Sheet
Securities for Sale,,,,,,,7132.0,8373.0,7193.0,6504.0,Balance Sheet
Total Invest. Securities,,,,,,,7132.0,10455.0,10277.0,9600.0,Balance Sheet
Loans Held for Sale,,,,,,,35.0,39.0,26.0,20.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,8249.0,12788.0,11365.0,10648.0,Balance Sheet
Total Gross Loans,,,,,,,13602.0,28336.0,29554.0,30529.0,Balance Sheet
Loan Loss Allowances,,,,,,,-107.0,-281.0,-288.0,-302.0,Balance Sheet
Net Loans,,,,,,,13495.0,28056.0,29266.0,30227.0,Balance Sheet
Buildings,,,,,,,394.0,447.0,451.0,451.0,Balance Sheet
Land/Improvements,,,,,,,117.0,157.0,160.0,160.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,188.0,341.0,336.0,343.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,699.0,945.0,946.0,953.0,Balance Sheet
Accumulated Depreciation,,,,,,,-154.0,-159.0,-168.0,-177.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,546.0,786.0,778.0,776.0,Balance Sheet
"Goodwill, Net",,,,,,,1037.0,1997.0,1992.0,2003.0,Balance Sheet
Intangibles - Gross,,,,,,,109.0,227.0,227.0,227.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-75.0,-79.0,-87.0,-94.0,Balance Sheet
Intangibles - Net,,,,,,,35.0,147.0,140.0,133.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,33.0,274.0,,,Balance Sheet
Interest Receivable,,,,,,,84.0,137.0,157.0,167.0,Balance Sheet
Other Assets,,,,,,,802.0,1231.0,1595.0,1796.0,Balance Sheet
"Other Assets, Total",,,,,,,887.0,1368.0,1752.0,1962.0,Balance Sheet
Total Assets,,,,,,,24454.0,45835.0,45748.0,46216.0,Balance Sheet
Accrued Expenses,,,,,,,297.0,648.0,746.0,954.0,Balance Sheet
Non-Interest Bearing Dep.,,,,,,,6303.0,12463.0,12388.0,12400.0,Balance Sheet
Interest Bearing Deposits,,,,,,,12266.0,23144.0,23151.0,23654.0,Balance Sheet
Total Deposits,,,,,,,18569.0,35607.0,35539.0,36054.0,Balance Sheet
"Other Bearing Lblts, Total",,,,,,,1903.0,3253.0,3303.0,2828.0,Balance Sheet
Total ST Borrowings,,,,,,,393.0,511.0,478.0,739.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,,2.0,1.0,89.0,Balance Sheet
Long Term Debt,,,,,,,279.0,579.0,606.0,617.0,Balance Sheet
Capital Lease Obligations,,,,,,,17.0,17.0,16.0,16.0,Balance Sheet
Total Long Term Debt,,,,,,,297.0,595.0,621.0,632.0,Balance Sheet
Total Debt,,,,,,,689.0,1108.0,1100.0,1460.0,Balance Sheet
"Other Liabilities, Total",,,,,,,-17.0,-14.0,-19.0,-24.0,Balance Sheet
Total Liabilities,,,,,,,21442.0,40603.0,40670.0,41272.0,Balance Sheet
