,2017,2018,2019,2020,2021,2022,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Report
high,49.77,59.31,57.28,45.26,48.55,47.04,,,,,
low,46.43,42.51,40.52,21.75,34.37,31.19,,,,,
change,-0.019,0.13390000000000002,-0.15050000000000002,-0.22760000000000002,0.3065,-0.1642,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,334.0,718.0,670.0,405.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,1521.0,1753.0,1300.0,1197.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-60.0,-63.0,-66.0,-70.0,Balance Sheet
"Total Receivables, Net",,,,,,,1556.0,1767.0,1253.0,1150.0,Balance Sheet
Invent. - Raw Materials,,,,,,,71.0,76.0,81.0,94.0,Balance Sheet
Inventories - Other,,,,,,,60.0,63.0,70.0,70.0,Balance Sheet
Gas in Storage - Inventory,,,,,,,417.0,259.0,345.0,501.0,Balance Sheet
Total Inventory,,,,,,,548.0,398.0,496.0,665.0,Balance Sheet
Prepaid Expenses,,,,,,,263.0,211.0,176.0,110.0,Balance Sheet
Restricted Cash - Current,,,,,,,24.0,55.0,14.0,64.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,,,,,295.0,Balance Sheet
Other Current Assets,,,,,,,706.0,1005.0,900.0,1113.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,730.0,1060.0,914.0,1472.0,Balance Sheet
Total Current Assets,,,,,,,3431.0,4154.0,3509.0,3802.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,11644.0,11929.0,11999.0,12206.0,Balance Sheet
Accumulated Depreciation,,,,,,,-4047.0,-4117.0,-4160.0,-4166.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,7597.0,7812.0,7839.0,8040.0,Balance Sheet
"Goodwill, Net",,,,,,,3748.0,3722.0,3671.0,3612.0,Balance Sheet
Intangibles - Net,,,,,,,565.0,545.0,523.0,500.0,Balance Sheet
Other Long Term Assets,,,,,,,1459.0,1544.0,1569.0,1621.0,Balance Sheet
Total Assets,,,,,,,16800.0,17777.0,17111.0,17575.0,Balance Sheet
Accounts Payable,,,,,,,973.0,915.0,843.0,891.0,Balance Sheet
Accrued Expenses,,,,,,,,,,147.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,579.0,447.0,276.0,368.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,123.0,130.0,47.0,149.0,Balance Sheet
Discontinued Operations,,,,,,,,,,19.0,Balance Sheet
Other Current Liabilities,,,,,,,906.0,1007.0,902.0,870.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,906.0,1007.0,902.0,889.0,Balance Sheet
Total Current Liabilities,,,,,,,2581.0,2499.0,2068.0,2444.0,Balance Sheet
Total Long Term Debt,,,,,,,6416.0,6390.0,6399.0,6483.0,Balance Sheet
Total Debt,,,,,,,7118.0,6967.0,6722.0,7000.0,Balance Sheet
Deferred Income Tax,,,,,,,1060.0,1306.0,1291.0,1305.0,Balance Sheet
Minority Interest,,,,,,,10.0,10.0,9.0,8.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1384.0,1372.0,1348.0,1269.0,Balance Sheet
Total Liabilities,,,,,,,11451.0,11577.0,11115.0,11509.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,214.0,161.0,162.0,162.0,Balance Sheet
Common Stock,,,,,,,1402.0,1465.0,1474.0,1483.0,Balance Sheet
