,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,40.37,40.25,51.19,82.03,110.66,98.92,,,,,
low,35.95,23.68,27.9,38.57,73.04,59.16,,,,,
change,-0.08410000000000001,-0.1771,0.6524,0.6494,0.1257,-0.1671,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,158.0,171.0,67.0,133.0,Balance Sheet
Short Term Investments,,,,,,,372.0,273.0,260.0,230.0,Balance Sheet
Cash and Short Term Invs,,,,,,,530.0,444.0,328.0,363.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,42.0,31.0,29.0,17.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,0.0,-1.0,-1.0,-1.0,Balance Sheet
"Total Receivables, Net",,,,,,,41.0,31.0,28.0,16.0,Balance Sheet
Invent. - Finished Goods,,,,,,,43.0,48.0,50.0,51.0,Balance Sheet
Invent. - Work In Progress,,,,,,,32.0,28.0,22.0,16.0,Balance Sheet
Invent. - Raw Materials,,,,,,,24.0,28.0,39.0,53.0,Balance Sheet
Total Inventory,,,,,,,99.0,103.0,111.0,120.0,Balance Sheet
Prepaid Expenses,,,,,,,16.0,15.0,14.0,13.0,Balance Sheet
Total Current Assets,,,,,,,687.0,593.0,481.0,512.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,180.0,180.0,184.0,181.0,Balance Sheet
"Goodwill, Net",,,,,,,92.0,92.0,92.0,92.0,Balance Sheet
Intangibles - Gross,,,,,,,58.0,58.0,58.0,58.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-49.0,-50.0,-50.0,-51.0,Balance Sheet
Intangibles - Net,,,,,,,9.0,8.0,8.0,7.0,Balance Sheet
Other Long Term Assets,,,,,,,31.0,29.0,24.0,22.0,Balance Sheet
Total Assets,,,,,,,1014.0,919.0,809.0,838.0,Balance Sheet
Accounts Payable,,,,,,,44.0,36.0,41.0,30.0,Balance Sheet
Accrued Expenses,,,,,,,27.0,27.0,28.0,26.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,1.0,6.0,1.0,3.0,Balance Sheet
Total Current Liabilities,,,,,,,72.0,69.0,70.0,59.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,30.0,29.0,29.0,29.0,Balance Sheet
Total Liabilities,,,,,,,102.0,99.0,99.0,88.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,162.0,40.0,0.0,6.0,Balance Sheet
