,2017,2018,2019,2020,2021,2022,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Report
high,50.1,59.43,58.32,58.18,69.35,61.39,,,,,
low,47.29,40.27,41.56,31.08,54.76,46.0,,,,,
change,0.017,-0.1158,0.3542,-0.0344,0.05280000000000001,0.0279,,,,,
Date,,,,,,,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,201.0,170.0,169.0,193.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,552.0,559.0,593.0,624.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-7.0,-6.0,-7.0,-8.0,Balance Sheet
"Total Receivables, Net",,,,,,,563.0,571.0,604.0,634.0,Balance Sheet
Invent. - Finished Goods,,,,,,,227.0,236.0,252.0,249.0,Balance Sheet
Invent. - Work In Progress,,,,,,,54.0,56.0,57.0,56.0,Balance Sheet
Invent. - Raw Materials,,,,,,,164.0,189.0,201.0,198.0,Balance Sheet
Total Inventory,,,,,,,445.0,481.0,511.0,502.0,Balance Sheet
Prepaid Expenses,,,,,,,87.0,92.0,84.0,77.0,Balance Sheet
Total Current Assets,,,,,,,1296.0,1314.0,1367.0,1407.0,Balance Sheet
Buildings,,,,,,,410.0,407.0,401.0,396.0,Balance Sheet
Land/Improvements,,,,,,,27.0,27.0,26.0,26.0,Balance Sheet
Machinery/Equipment,,,,,,,1115.0,1115.0,1103.0,1081.0,Balance Sheet
Construction in Progress,,,,,,,45.0,50.0,56.0,72.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1597.0,1599.0,1587.0,1575.0,Balance Sheet
Accumulated Depreciation,,,,,,,-988.0,-998.0,-996.0,-981.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,610.0,601.0,591.0,594.0,Balance Sheet
"Goodwill, Net",,,,,,,321.0,344.0,337.0,346.0,Balance Sheet
Intangibles - Gross,,,,,,,131.0,153.0,149.0,177.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-72.0,-74.0,-75.0,-77.0,Balance Sheet
Intangibles - Net,,,,,,,59.0,79.0,74.0,100.0,Balance Sheet
Long Term Investments,,,,,,,24.0,24.0,26.0,22.0,Balance Sheet
Other Long Term Assets,,,,,,,129.0,129.0,125.0,131.0,Balance Sheet
Total Assets,,,,,,,2439.0,2491.0,2519.0,2600.0,Balance Sheet
Accounts Payable,,,,,,,310.0,325.0,336.0,339.0,Balance Sheet
Accrued Expenses,,,,,,,109.0,90.0,107.0,114.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,41.0,64.0,31.0,4.0,Balance Sheet
Dividends Payable,,,,,,,0.0,27.0,0.0,28.0,Balance Sheet
Customer Advances,,,,,,,,20.0,23.0,22.0,Balance Sheet
Income Taxes Payable,,,,,,,,29.0,25.0,32.0,Balance Sheet
Other Current Liabilities,,,,,,,122.0,85.0,84.0,91.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,122.0,161.0,133.0,174.0,Balance Sheet
Total Current Liabilities,,,,,,,582.0,639.0,607.0,630.0,Balance Sheet
Total Long Term Debt,,,,,,,548.0,554.0,607.0,644.0,Balance Sheet
Total Debt,,,,,,,589.0,618.0,639.0,648.0,Balance Sheet
Deferred Income Tax,,,,,,,27.0,31.0,31.0,33.0,Balance Sheet
"Other Liabilities, Total",,,,,,,166.0,152.0,151.0,161.0,Balance Sheet
Total Liabilities,,,,,,,1323.0,1375.0,1396.0,1467.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,758.0,758.0,758.0,758.0,Balance Sheet
Additional Paid-In Capital,,,,,,,12.0,12.0,13.0,14.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1700.0,1718.0,1803.0,1849.0,Balance Sheet
Treasury Stock - Common,,,,,,,-1230.0,-1231.0,-1268.0,-1282.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-55.0,-72.0,-114.0,-144.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-73.0,-71.0,-73.0,-68.0,Balance Sheet
Other Comprehensive Income,,,,,,,2.0,2.0,5.0,6.0,Balance Sheet
"Other Equity, Total",,,,,,,-125.0,-140.0,-182.0,-206.0,Balance Sheet
Total Equity,,,,,,,1116.0,1117.0,1124.0,1133.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,2439.0,2491.0,2519.0,2600.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,124.0,124.0,123.0,123.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,28.0,28.0,29.0,29.0,Balance Sheet
Date,,,,,,,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,Income Statement
Total Revenue,,,,,,,761.0,803.0,853.0,890.0,Income Statement
"Cost of Revenue, Total",,,,,,,501.0,553.0,584.0,598.0,Income Statement
Unusual Expense (Income),,,,,,,3.0,,,,Income Statement
"Other Operat Expse, Total",,,,,,,150.0,154.0,158.0,162.0,Income Statement
Total Operating Expense,,,,,,,653.0,707.0,742.0,761.0,Income Statement
Total Operating Income,,,,,,,108.0,96.0,111.0,129.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-3.0,-4.0,-4.0,-4.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,1.0,2.0,3.0,2.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,-1.0,0.0,1.0,2.0,Income Statement
"Other, Net",,,,,,,-1.0,0.0,1.0,2.0,Income Statement
Income Before Tax,,,,,,,104.0,95.0,111.0,129.0,Income Statement
Income Tax - Total,,,,,,,27.0,23.0,28.0,28.0,Income Statement
Income After Tax,,,,,,,77.0,72.0,83.0,101.0,Income Statement
Net Inc Before Extra Items,,,,,,,77.0,72.0,83.0,101.0,Income Statement
Total Net Income,,,,,,,77.0,72.0,83.0,101.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,77.0,72.0,83.0,101.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,77.0,72.0,83.0,101.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,124.0,124.0,123.0,123.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.62,0.58,0.67,0.82,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.62,0.58,0.67,0.82,Income Statement
Diluted Weighted Average Shares,,,,,,,126.0,126.0,125.0,124.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.61,0.57,0.67,0.81,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.61,0.57,0.67,0.81,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.22,0.22,0.22,0.23,Income Statement
Gross Divid - Common Stock,,,,,,,,55.0,,57.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,3.0,4.0,4.0,4.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,22.0,21.0,21.0,21.0,Income Statement
Total Special Items,,,,,,,3.0,,,,Income Statement
Normalzd Income Before Tax,,,,,,,107.0,95.0,111.0,129.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,1.0,,,,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,28.0,23.0,28.0,28.0,Income Statement
Normalized Income After Tax,,,,,,,79.0,72.0,83.0,101.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,79.0,72.0,83.0,101.0,Income Statement
Basic Normalized EPS,,,,,,,0.63,0.58,0.67,0.82,Income Statement
Diluted Normalized EPS,,,,,,,0.63,0.57,0.67,0.81,Income Statement
Date,,,,,,,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,Cash Flow
Net Income,,,,,,,77100.0,148800.0,231800.0,332800.0,Cash Flow
Depreciation/Depletion,,,,,,,23800.0,47500.0,71000.0,93800.0,Cash Flow
Deferred Taxes,,,,,,,800.0,1200.0,3000.0,-1400.0,Cash Flow
Equity in Net Earnings/Loss,,,,,,,,,,300.0,Cash Flow
Other Non-Cash Items,,,,,,,11700.0,19900.0,21300.0,31000.0,Cash Flow
Non-Cash Items,,,,,,,11700.0,19900.0,21300.0,31300.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,23200.0,50400.0,80500.0,102400.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,3100.0,5000.0,9400.0,12200.0,Cash Flow
Accounts Payable,,,,,,,,,,51100.0,Cash Flow
Accrued Expenses,,,,,,,,,,-600.0,Cash Flow
Changes in Working Capital,,,,,,,-70500.0,-137600.0,-183200.0,-203700.0,Cash Flow
Total Cash from Operations,,,,,,,42900.0,79800.0,143900.0,252800.0,Cash Flow
Capital Expenditures,,,,,,,-18300.0,-33500.0,-56800.0,-85500.0,Cash Flow
Acquisition of Business,,,,,,,,-49000.0,-49000.0,-68900.0,Cash Flow
Sale of Fixed Assets,,,,,,,,,,400.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,,-49000.0,-49000.0,-68500.0,Cash Flow
Total Cash from Investing,,,,,,,-18300.0,-82500.0,-105800.0,-154000.0,Cash Flow
Financing Cash Flow Items,,,,,,,-200.0,-1200.0,-1700.0,-1800.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-27400.0,-54600.0,-81800.0,-110100.0,Cash Flow
"Common Stock, Net",,,,,,,-102900.0,-115600.0,-153700.0,-170600.0,Cash Flow
Options Exercised,,,,,,,2800.0,10500.0,11500.0,12900.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-100100.0,-105100.0,-142200.0,-157700.0,Cash Flow
"Short Term Debt, Net",,,,,,,-7300.0,15900.0,-16400.0,-43900.0,Cash Flow
Long Term Debt Issued,,,,,,,124500.0,174300.0,249300.0,289300.0,Cash Flow
Long Term Debt Reduction,,,,,,,-35000.0,-75000.0,-90000.0,-90000.0,Cash Flow
"Long Term Debt, Net",,,,,,,89500.0,99300.0,159300.0,199300.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,82200.0,115200.0,142900.0,155400.0,Cash Flow
Total Cash From Financing,,,,,,,-45500.0,-45700.0,-82800.0,-114200.0,Cash Flow
Foreign Exchange Effects,,,,,,,-1100.0,-4000.0,-9400.0,-14100.0,Cash Flow
Net Change in Cash,,,,,,,-22000.0,-52400.0,-54100.0,-29500.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,222800.0,222800.0,222800.0,222800.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,200800.0,170400.0,168700.0,193300.0,Cash Flow
"Depreciation, Supplemental",,,,,,,23800.0,47500.0,71000.0,93800.0,Cash Flow
Free Cash Flow,,,,,,,24600.0,46300.0,87100.0,167300.0,
FCF Growth,,,,,,,,0.8821138211382114,0.8812095032397409,0.920780711825488,
