,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,132.73,132.3,109.79,136.87,163.33,161.11,,,,,
low,123.7,59.68,64.7,55.29,122.99,89.28,,,,,
change,0.0105,-0.4889,0.6279,0.20070000000000002,0.193,-0.3569,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,63.0,55.0,55.0,23.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,326.0,573.0,425.0,344.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-6.0,-9.0,-8.0,-8.0,Balance Sheet
"Total Receivables, Net",,,,,,,320.0,565.0,417.0,336.0,Balance Sheet
Invent. - Finished Goods,,,,,,,214.0,233.0,268.0,368.0,Balance Sheet
Invent. - Work In Progress,,,,,,,48.0,60.0,58.0,50.0,Balance Sheet
Invent. - Raw Materials,,,,,,,834.0,843.0,829.0,662.0,Balance Sheet
Total Inventory,,,,,,,1096.0,1136.0,1155.0,1080.0,Balance Sheet
Prepaid Expenses,,,,,,,88.0,71.0,71.0,66.0,Balance Sheet
Total Current Assets,,,,,,,1567.0,1827.0,1698.0,1505.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,842.0,,907.0,922.0,Balance Sheet
Accumulated Depreciation,,,,,,,-416.0,-433.0,-451.0,-452.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,591.0,650.0,660.0,666.0,Balance Sheet
"Goodwill, Net",,,,,,,543.0,562.0,555.0,552.0,Balance Sheet
Intangibles - Gross,,,,,,,723.0,754.0,740.0,731.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-203.0,-215.0,-227.0,-241.0,Balance Sheet
Intangibles - Net,,,,,,,520.0,539.0,513.0,490.0,Balance Sheet
Other Long Term Assets,,,,,,,67.0,63.0,58.0,56.0,Balance Sheet
Total Assets,,,,,,,3288.0,3641.0,3483.0,3269.0,Balance Sheet
Accounts Payable,,,,,,,282.0,341.0,288.0,201.0,Balance Sheet
Accrued Expenses,,,,,,,201.0,215.0,223.0,191.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,71.0,21.0,21.0,22.0,Balance Sheet
Income Taxes Payable,,,,,,,,76.0,,,Balance Sheet
Other Current Liabilities,,,,,,,73.0,88.0,106.0,86.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,73.0,164.0,106.0,86.0,Balance Sheet
Total Current Liabilities,,,,,,,627.0,741.0,638.0,500.0,Balance Sheet
Total Long Term Debt,,,,,,,1232.0,1265.0,1102.0,1040.0,Balance Sheet
Total Debt,,,,,,,1303.0,1286.0,1123.0,1062.0,Balance Sheet
Deferred Income Tax,,,,,,,43.0,41.0,28.0,27.0,Balance Sheet
"Other Liabilities, Total",,,,,,,293.0,334.0,320.0,279.0,Balance Sheet
Total Liabilities,,,,,,,2195.0,2381.0,2088.0,1845.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,220.0,217.0,224.0,232.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,931.0,1104.0,1231.0,1265.0,Balance Sheet
