,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,55.5,54.9,76.83,117.06,125.01,123.3,,,,,
low,49.15,32.02,36.03,25.24,78.0,62.51,,,,,
change,-0.0394,-0.2911,0.6867,0.34450000000000003,0.4621,-0.2973,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,618.0,520.0,272.0,299.0,Balance Sheet
"Total Receivables, Net",,,,,,,148.0,155.0,171.0,193.0,Balance Sheet
Invent. - Finished Goods,,,,,,,2695.0,2733.0,2947.0,3274.0,Balance Sheet
Invent. - Work In Progress,,,,,,,1040.0,1295.0,1527.0,1453.0,Balance Sheet
Total Inventory,,,,,,,3734.0,4028.0,4474.0,4726.0,Balance Sheet
Prepaid Expenses,,,,,,,71.0,116.0,140.0,119.0,Balance Sheet
Total Current Assets,,,,,,,,,,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,58.0,58.0,59.0,59.0,Balance Sheet
"Goodwill, Net",,,,,,,33.0,33.0,33.0,33.0,Balance Sheet
Long Term Investments,,,,,,,6.0,6.0,11.0,11.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,41.0,41.0,41.0,41.0,Balance Sheet
Other Assets,,,,,,,99.0,101.0,106.0,88.0,Balance Sheet
"Other Assets, Total",,,,,,,99.0,101.0,106.0,88.0,Balance Sheet
Total Assets,,,,,,,4808.0,5058.0,5308.0,5571.0,Balance Sheet
Accounts Payable,,,,,,,216.0,280.0,342.0,322.0,Balance Sheet
Accrued Expenses,,,,,,,300.0,286.0,310.0,341.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Security Deposits,,,,,,,43.0,48.0,61.0,58.0,Balance Sheet
Income Taxes Payable,,,,,,,37.0,103.0,17.0,13.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,80.0,152.0,78.0,70.0,Balance Sheet
Total Current Liabilities,,,,,,,,,,,Balance Sheet
Total Long Term Debt,,,,,,,1160.0,1165.0,1159.0,1156.0,Balance Sheet
Total Debt,,,,,,,1160.0,1165.0,1159.0,1156.0,Balance Sheet
"Other Liabilities, Total",,,,,,,7.0,7.0,7.0,0.0,Balance Sheet
Total Liabilities,,,,,,,1763.0,1890.0,1895.0,1889.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,415.0,322.0,316.0,322.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,2629.0,2846.0,3097.0,3359.0,Balance Sheet
Total Equity,,,,,,,3044.0,3168.0,3412.0,3682.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,4808.0,5058.0,5308.0,5571.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,37.0,37.0,37.0,37.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,1504.0,1292.0,1418.0,1584.0,Income Statement
"Cost of Revenue, Total",,,,,,,1143.0,967.0,1039.0,1208.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,53.0,40.0,48.0,48.0,Income Statement
"Inter Expense,Net Operatng",,,,,,,0.0,0.0,0.0,0.0,Income Statement
"Inter/Invest Inc, Operating",,,,,,,-2.0,-1.0,-2.0,-1.0,Income Statement
Other Unusual Expnse (In),,,,,,,0.0,,0.0,0.0,Income Statement
Unusual Expense (Income),,,,,,,0.0,,0.0,0.0,Income Statement
"Other Operat Expse, Total",,,,,,,-1.0,0.0,0.0,0.0,Income Statement
Total Operating Expense,,,,,,,1193.0,1006.0,1086.0,1255.0,Income Statement
Total Operating Income,,,,,,,311.0,286.0,332.0,329.0,Income Statement
Income Before Tax,,,,,,,311.0,286.0,332.0,329.0,Income Statement
Income Tax - Total,,,,,,,74.0,69.0,82.0,67.0,Income Statement
Income After Tax,,,,,,,237.0,217.0,250.0,262.0,Income Statement
Net Inc Before Extra Items,,,,,,,237.0,217.0,250.0,262.0,Income Statement
Total Net Income,,,,,,,237.0,217.0,250.0,262.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,237.0,217.0,250.0,262.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,237.0,217.0,250.0,262.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,37.0,37.0,37.0,37.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,6.36,5.87,6.82,7.18,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,6.36,5.87,6.82,7.18,Income Statement
Diluted Weighted Average Shares,,,,,,,38.0,38.0,37.0,37.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,6.24,5.79,6.77,7.1,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,6.24,5.79,6.77,7.1,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,,,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,0.0,0.0,0.0,0.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,6.0,6.0,6.0,6.0,Income Statement
Total Special Items,,,,,,,0.0,,0.0,0.0,Income Statement
Normalzd Income Before Tax,,,,,,,311.0,286.0,332.0,329.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,,0.0,0.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,74.0,69.0,82.0,67.0,Income Statement
Normalized Income After Tax,,,,,,,237.0,217.0,250.0,262.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,237.0,217.0,250.0,262.0,Income Statement
Basic Normalized EPS,,,,,,,6.36,5.87,6.82,7.18,Income Statement
Diluted Normalized EPS,,,,,,,6.24,5.79,6.77,7.1,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,737.0,217.0,467.0,730.0,Cash Flow
Depreciation/Depletion,,,,,,,26.0,6.0,12.0,18.0,Cash Flow
Unusual Items,,,,,,,18.0,,0.0,0.0,Cash Flow
Equity in Net Earnings/Loss,,,,,,,-5.0,-1.0,-2.0,-4.0,Cash Flow
Other Non-Cash Items,,,,,,,22.0,7.0,12.0,32.0,Cash Flow
Non-Cash Items,,,,,,,36.0,6.0,10.0,28.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,221.0,0.0,168.0,243.0,Cash Flow
Accounts Receivable,,,,,,,-65.0,-52.0,-90.0,-89.0,Cash Flow
Inventories,,,,,,,-980.0,-287.0,-737.0,-990.0,Cash Flow
Payable/Accrued,,,,,,,76.0,116.0,113.0,119.0,Cash Flow
Changes in Working Capital,,,,,,,-951.0,-217.0,-696.0,-945.0,Cash Flow
Total Cash from Operations,,,,,,,-152.0,12.0,-207.0,-170.0,Cash Flow
Capital Expenditures,,,,,,,-26.0,-6.0,-13.0,-20.0,Cash Flow
Sale of Fixed Assets,,,,,,,1.0,0.0,0.0,0.0,Cash Flow
