,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,29.15,39.98,50.0,52.59,75.34,119.85,,,,,
low,26.02,26.05,27.8,30.8,44.02,56.1,,,,,
change,0.0202,0.0786,0.6614,-0.0576,0.4968,0.6603,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,11117.0,3652.0,5576.0,9937.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,39903.0,46627.0,58577.0,62218.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-519.0,-445.0,-664.0,-741.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,39384.0,46182.0,57913.0,61477.0,Balance Sheet
Other Receivables,,,,,,,,,102.0,2590.0,Balance Sheet
"Total Receivables, Net",,,,,,,39384.0,46182.0,58015.0,64067.0,Balance Sheet
Invent. - Finished Goods,,,,,,,7047.0,8723.0,10588.0,8769.0,Balance Sheet
Invent. - Work In Progress,,,,,,,4205.0,9388.0,7297.0,5981.0,Balance Sheet
Invent. - Raw Materials,,,,,,,22184.0,25184.0,32671.0,39071.0,Balance Sheet
Total Inventory,,,,,,,33436.0,43295.0,50556.0,53821.0,Balance Sheet
Prepaid Expenses,,,,,,,3383.0,5311.0,11552.0,2421.0,Balance Sheet
Total Current Assets,,,,,,,87320.0,98440.0,125699.0,130246.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,126837.0,135245.0,137443.0,107809.0,Balance Sheet
Accumulated Depreciation,,,,,,,-70268.0,-71963.0,-71325.0,-51463.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,65893.0,72177.0,78779.0,68686.0,Balance Sheet
"Goodwill, Net",,,,,,,107905.0,115570.0,114921.0,112657.0,Balance Sheet
Intangibles - Gross,,,,,,,72567.0,77579.0,77644.0,77277.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-4982.0,-6012.0,-7130.0,-8236.0,Balance Sheet
Intangibles - Net,,,,,,,67585.0,71567.0,70514.0,69041.0,Balance Sheet
Other Long Term Assets,,,,,,,1102.0,1167.0,1130.0,3807.0,Balance Sheet
Total Assets,,,,,,,334132.0,363346.0,395051.0,388319.0,Balance Sheet
Accounts Payable,,,,,,,10611.0,15668.0,23443.0,20899.0,Balance Sheet
Accrued Expenses,,,,,,,14881.0,11949.0,20269.0,28269.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,4058.0,4058.0,4058.0,4059.0,Balance Sheet
Customer Advances,,,,,,,4247.0,5040.0,5612.0,4173.0,Balance Sheet
Income Taxes Payable,,,,,,,909.0,2109.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,5156.0,7149.0,5612.0,4173.0,Balance Sheet
Total Current Liabilities,,,,,,,34706.0,38824.0,53382.0,57400.0,Balance Sheet
Long Term Debt,,,,,,,71000.0,91000.0,96000.0,67000.0,Balance Sheet
Capital Lease Obligations,,,,,,,215.0,200.0,186.0,171.0,Balance Sheet
Total Long Term Debt,,,,,,,71215.0,91200.0,96186.0,67171.0,Balance Sheet
Total Debt,,,,,,,75273.0,95258.0,100244.0,71230.0,Balance Sheet
Deferred Income Tax,,,,,,,3263.0,3440.0,3329.0,4127.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,4337.0,4457.0,4054.0,3886.0,Balance Sheet
Other LT Liabilities,,,,,,,26165.0,26347.0,30810.0,29576.0,Balance Sheet
"Other Liabilities, Total",,,,,,,30502.0,30804.0,34864.0,33462.0,Balance Sheet
Total Liabilities,,,,,,,139686.0,164268.0,187761.0,162160.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,75.0,76.0,76.0,76.0,Balance Sheet
Additional Paid-In Capital,,,,,,,34151.0,33543.0,34342.0,35396.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,160807.0,165665.0,174594.0,194134.0,Balance Sheet
Treasury Stock - Common,,,,,,,-587.0,-587.0,-587.0,-587.0,Balance Sheet
"Other Equity, Total",,,,,,,,381.0,-1135.0,-2860.0,Balance Sheet
Total Equity,,,,,,,194446.0,199078.0,207290.0,226159.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,334132.0,363346.0,395051.0,388319.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,7535.0,7562.0,7567.0,7579.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,30.0,30.0,30.0,30.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,56343.0,71242.0,94343.0,96970.0,Income Statement
