,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,38.92,43.08,44.49,44.5,55.87,49.89,,,,,
low,34.17,21.45,22.21,17.06,33.8,31.28,,,,,
change,0.09210000000000002,-0.3976,0.9264,-0.1721,0.19890000000000002,-0.08789999999999999,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,796.0,590.0,752.0,508.0,Balance Sheet
Short Term Investments,,,,,,,99.0,105.0,105.0,103.0,Balance Sheet
Cash and Short Term Invs,,,,,,,895.0,695.0,857.0,611.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,795.0,1064.0,971.0,993.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-63.0,-54.0,-54.0,-59.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,733.0,1011.0,917.0,934.0,Balance Sheet
Other Receivables,,,,,,,80.0,72.0,55.0,75.0,Balance Sheet
"Total Receivables, Net",,,,,,,813.0,1083.0,972.0,1009.0,Balance Sheet
Total Inventory,,,,,,,1471.0,1450.0,1564.0,1779.0,Balance Sheet
Prepaid Expenses,,,,,,,194.0,199.0,177.0,182.0,Balance Sheet
Total Current Assets,,,,,,,3372.0,3426.0,3570.0,3582.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2353.0,2376.0,2394.0,2407.0,Balance Sheet
"Goodwill, Net",,,,,,,93.0,93.0,93.0,93.0,Balance Sheet
Long Term Investments,,,,,,,146.0,125.0,89.0,70.0,Balance Sheet
Other Long Term Assets,,,,,,,75.0,79.0,77.0,77.0,Balance Sheet
Total Assets,,,,,,,6491.0,6545.0,6677.0,6679.0,Balance Sheet
Accounts Payable,,,,,,,876.0,812.0,972.0,926.0,Balance Sheet
Accrued Expenses,,,,,,,491.0,485.0,482.0,483.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,1.0,50.0,0.0,31.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,77.0,59.0,73.0,137.0,Balance Sheet
Total Current Liabilities,,,,,,,1446.0,1406.0,1528.0,1577.0,Balance Sheet
Total Long Term Debt,,,,,,,263.0,265.0,253.0,226.0,Balance Sheet
Total Debt,,,,,,,342.0,374.0,327.0,393.0,Balance Sheet
Deferred Income Tax,,,,,,,12.0,11.0,10.0,12.0,Balance Sheet
Minority Interest,,,,,,,283.0,298.0,302.0,290.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1228.0,1197.0,1168.0,1116.0,Balance Sheet
Total Liabilities,,,,,,,3232.0,3177.0,3260.0,3220.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,430.0,415.0,402.0,387.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,2878.0,2999.0,3090.0,3175.0,Balance Sheet
"Other Equity, Total",,,,,,,-48.0,-47.0,-76.0,-104.0,Balance Sheet
Total Equity,,,,,,,3259.0,3368.0,3416.0,3459.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,6491.0,6545.0,6677.0,6679.0,Balance Sheet
Shr Outs.-Com. Primary Iss.,,,,,,,135.0,135.0,135.0,134.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,,,,,,,21.0,21.0,21.0,21.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,156.0,156.0,156.0,155.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Trsy. Shrs-Comm. Iss. 2,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,1648.0,1820.0,1868.0,1878.0,Income Statement
"Cost of Revenue, Total",,,,,,,847.0,995.0,970.0,994.0,Income Statement
