,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,109.07,144.19,217.0,360.89,725.4,675.34,,,,,
low,96.11,102.03,111.44,151.97,328.9,168.59,,,,,
change,0.0085,0.078,0.8645,0.6736,0.8619,-0.47909999999999997,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,1447.0,1276.0,1294.0,1488.0,Balance Sheet
Short Term Investments,,,,,,,0.0,,60.0,60.0,Balance Sheet
Cash and Short Term Invs,,,,,,,1447.0,1276.0,1354.0,1548.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,761.0,898.0,934.0,916.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-6.0,-14.0,-19.0,-19.0,Balance Sheet
"Total Receivables, Net",,,,,,,769.0,901.0,929.0,917.0,Balance Sheet
Prepaid Expenses,,,,,,,53.0,60.0,77.0,63.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,0.0,29.0,0.0,0.0,Balance Sheet
Total Current Assets,,,,,,,2269.0,2267.0,2360.0,2528.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,421.0,395.0,371.0,358.0,Balance Sheet
"Goodwill, Net",,,,,,,531.0,534.0,521.0,506.0,Balance Sheet
Intangibles - Net,,,,,,,101.0,98.0,89.0,79.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,144.0,161.0,173.0,214.0,Balance Sheet
Restricted Cash - LT,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Other Long Term Assets,,,,,,,55.0,51.0,48.0,49.0,Balance Sheet
Total Assets,,,,,,,3523.0,3508.0,3564.0,3736.0,Balance Sheet
Accounts Payable,,,,,,,25.0,19.0,22.0,28.0,Balance Sheet
Accrued Expenses,,,,,,,655.0,596.0,604.0,632.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,16.0,10.0,7.0,8.0,Balance Sheet
Customer Advances,,,,,,,40.0,37.0,33.0,26.0,Balance Sheet
Income Taxes Payable,,,,,,,27.0,20.0,18.0,34.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,67.0,58.0,51.0,60.0,Balance Sheet
Total Current Liabilities,,,,,,,763.0,683.0,685.0,728.0,Balance Sheet
Total Long Term Debt,,,,,,,30.0,31.0,30.0,28.0,Balance Sheet
Total Debt,,,,,,,46.0,40.0,37.0,36.0,Balance Sheet
Minority Interest,,,,,,,9.0,2.0,2.0,1.0,Balance Sheet
"Other Liabilities, Total",,,,,,,234.0,240.0,225.0,221.0,Balance Sheet
Total Liabilities,,,,,,,1036.0,955.0,942.0,978.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,712.0,719.0,761.0,802.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1830.0,1919.0,1938.0,2094.0,Balance Sheet
Treasury Stock - Common,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,,-83.0,-68.0,-125.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,,2.0,2.0,2.0,Balance Sheet
Other Comprehensive Income,,,,,,,-54.0,-5.0,-10.0,-15.0,Balance Sheet
"Other Equity, Total",,,,,,,-54.0,-86.0,-76.0,-139.0,Balance Sheet
Total Equity,,,,,,,2487.0,2552.0,2622.0,2757.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,3523.0,3508.0,3564.0,3736.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,57.0,57.0,57.0,58.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,1107.0,1172.0,1195.0,1227.0,Income Statement
"Cost of Revenue, Total",,,,,,,727.0,781.0,846.0,827.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,174.0,210.0,219.0,182.0,Income Statement
Labor & Related Expense,,,,,,,17.0,8.0,13.0,16.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,191.0,218.0,233.0,198.0,Income Statement
Depreciation/Amortization,,,,,,,24.0,24.0,23.0,22.0,Income Statement
Unusual Expense (Income),,,,,,,,20.0,0.0,0.0,Income Statement
Total Operating Expense,,,,,,,942.0,1042.0,1102.0,1047.0,Income Statement
Total Operating Income,,,,,,,166.0,129.0,93.0,180.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,-4.0,0.0,2.0,4.0,Income Statement
Income Before Tax,,,,,,,160.0,106.0,9.0,191.0,Income Statement
Income Tax - Total,,,,,,,18.0,17.0,-10.0,35.0,Income Statement
Income After Tax,,,,,,,142.0,90.0,19.0,156.0,Income Statement
Net Inc Before Extra Items,,,,,,,142.0,90.0,19.0,156.0,Income Statement
Total Net Income,,,,,,,142.0,90.0,19.0,156.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,142.0,90.0,19.0,156.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,142.0,90.0,19.0,156.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,57.0,57.0,57.0,57.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,2.51,1.58,0.33,2.72,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,2.51,1.58,0.33,2.72,Income Statement
Diluted Weighted Average Shares,,,,,,,59.0,59.0,59.0,59.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,2.4,1.52,0.32,2.63,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,2.4,1.52,0.32,2.63,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,,,,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Depreciat/Amort, Suppl",,,,,,,18.0,19.0,17.0,16.0,Income Statement
Total Special Items,,,,,,,1.0,47.0,36.0,7.0,Income Statement
Normalzd Income Before Tax,,,,,,,161.0,153.0,44.0,198.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,7.0,13.0,1.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,18.0,24.0,3.0,36.0,Income Statement
Normalized Income After Tax,,,,,,,143.0,129.0,42.0,162.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,143.0,129.0,42.0,162.0,Income Statement
Basic Normalized EPS,,,,,,,2.52,2.27,0.73,2.82,Income Statement
Diluted Normalized EPS,,,,,,,2.41,2.19,0.71,2.72,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,482.0,90.0,108.0,264.0,Cash Flow
Depreciation/Depletion,,,,,,,83.0,24.0,47.0,69.0,Cash Flow
Deferred Taxes,,,,,,,-47.0,-11.0,-29.0,-55.0,Cash Flow
Unusual Items,,,,,,,,62.0,53.0,42.0,Cash Flow
Other Non-Cash Items,,,,,,,189.0,34.0,148.0,182.0,Cash Flow
Non-Cash Items,,,,,,,189.0,96.0,201.0,224.0,Cash Flow
Accounts Receivable,,,,,,,-212.0,-145.0,-183.0,-197.0,Cash Flow
Prepaid Expenses,,,,,,,-16.0,-10.0,-3.0,-8.0,Cash Flow
Accounts Payable,,,,,,,-2.0,-5.0,1.0,9.0,Cash Flow
Accrued Expenses,,,,,,,92.0,-89.0,-91.0,-48.0,Cash Flow
Changes in Working Capital,,,,,,,-135.0,-251.0,-302.0,-225.0,Cash Flow
Total Cash from Operations,,,,,,,572.0,-52.0,26.0,278.0,Cash Flow
Capital Expenditures,,,,,,,-112.0,-23.0,-41.0,-60.0,Cash Flow
Acquisition of Business,,,,,,,-315.0,-8.0,-11.0,-11.0,Cash Flow
"Investment, Net",,,,,,,60.0,0.0,0.0,0.0,Cash Flow
Purchase of Investments,,,,,,,-3.0,0.0,-60.0,-62.0,Cash Flow
Other Investing Cash Flow,,,,,,,0.0,-3.0,-11.0,-19.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-257.0,-11.0,-82.0,-92.0,Cash Flow
Total Cash from Investing,,,,,,,-369.0,-35.0,-123.0,-152.0,Cash Flow
Financing Cash Flow Items,,,,,,,-86.0,-8.0,-25.0,-34.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,26.0,3.0,22.0,31.0,Cash Flow
Total Debt Issued,,,,,,,31.0,2.0,3.0,4.0,Cash Flow
Total Debt Reduction,,,,,,,-31.0,-7.0,-11.0,-12.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,0.0,-5.0,-8.0,-7.0,Cash Flow
Total Cash From Financing,,,,,,,-60.0,-10.0,-11.0,-10.0,Cash Flow
Foreign Exchange Effects,,,,,,,-18.0,-45.0,-46.0,-76.0,Cash Flow
Net Change in Cash,,,,,,,126.0,-141.0,-154.0,40.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,1324.0,1449.0,1449.0,1449.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,1449.0,1308.0,1296.0,1490.0,Cash Flow
