,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,52.43,51.76,50.0,56.28,80.77,85.71,,,,,
low,47.82,37.79,39.78,30.49,53.03,64.05,,,,,
change,-0.0392,-0.17739999999999997,0.23,0.09460000000000002,0.4938,-0.026400000000000003,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Due from Banks,,,,,,,52.0,72.0,72.0,76.0,Balance Sheet
FHLB Stock,,,,,,,14.0,13.0,13.0,13.0,Balance Sheet
Other Short Trm Invest.,,,,,,,631.0,403.0,97.0,128.0,Balance Sheet
Securities Held,,,,,,,,,127.0,128.0,Balance Sheet
Securities for Sale,,,,,,,1399.0,1523.0,1301.0,1192.0,Balance Sheet
Total Invest. Securities,,,,,,,1399.0,1523.0,1428.0,1320.0,Balance Sheet
Loans Held for Sale,,,,,,,7.0,2.0,3.0,1.0,Balance Sheet
"Other Erng. Assets, Total",,,,,,,2051.0,1941.0,1541.0,1462.0,Balance Sheet
Total Gross Loans,,,,,,,4291.0,4356.0,4427.0,4492.0,Balance Sheet
Loan Loss Allowances,,,,,,,-68.0,-68.0,-68.0,-67.0,Balance Sheet
Unearned Income,,,,,,,-3.0,-3.0,-3.0,-2.0,Balance Sheet
Net Loans,,,,,,,4220.0,4286.0,4357.0,4423.0,Balance Sheet
Land/Improvements,,,,,,,12.0,,,,Balance Sheet
Machinery/Equipment,,,,,,,98.0,,,,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,4.0,,,,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,115.0,,,,Balance Sheet
Accumulated Depreciation,,,,,,,-51.0,,,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,64.0,65.0,64.0,64.0,Balance Sheet
"Goodwill, Net",,,,,,,5.0,5.0,5.0,5.0,Balance Sheet
Interest Receivable,,,,,,,18.0,19.0,21.0,23.0,Balance Sheet
Other Assets,,,,,,,148.0,184.0,205.0,235.0,Balance Sheet
"Other Assets, Total",,,,,,,166.0,204.0,226.0,258.0,Balance Sheet
Total Assets,,,,,,,6557.0,6572.0,6265.0,6288.0,Balance Sheet
Accounts Payable,,,,,,,3.0,2.0,2.0,2.0,Balance Sheet
Accrued Expenses,,,,,,,4.0,6.0,6.0,5.0,Balance Sheet
Non-Interest Bearing Dep.,,,,,,,1895.0,1880.0,1798.0,1832.0,Balance Sheet
Interest Bearing Deposits,,,,,,,3840.0,3940.0,3824.0,3832.0,Balance Sheet
Total Deposits,,,,,,,5735.0,5821.0,5622.0,5664.0,Balance Sheet
