,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,17.6,21.2,15.21,14.06,14.27,12.95,,,,,
low,14.92,9.07,7.91,7.99,8.78,9.73,,,,,
change,-0.0954,-0.3116,0.3036,-0.1494,0.0192,0.0034000000000000002,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,620.0,593.0,504.0,574.0,Balance Sheet
"Total Receivables, Net",,,,,,,114.0,106.0,102.0,117.0,Balance Sheet
Prepaid Expenses,,,,,,,9.0,9.0,10.0,7.0,Balance Sheet
Restricted Cash - Current,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Other Current Assets,,,,,,,1.0,1.0,0.0,0.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,2.0,3.0,1.0,1.0,Balance Sheet
Total Current Assets,,,,,,,745.0,710.0,618.0,699.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,23.0,22.0,22.0,21.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,24.0,14.0,14.0,14.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,333.0,335.0,321.0,305.0,Balance Sheet
Restricted Cash - LT,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Other Long Term Assets,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Total Assets,,,,,,,1127.0,1083.0,976.0,1040.0,Balance Sheet
Accounts Payable,,,,,,,1.0,1.0,0.0,1.0,Balance Sheet
Accrued Expenses,,,,,,,43.0,25.0,23.0,26.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,117.0,121.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,1.0,1.0,0.0,0.0,Balance Sheet
Total Current Liabilities,,,,,,,162.0,147.0,23.0,27.0,Balance Sheet
Total Long Term Debt,,,,,,,337.0,395.0,395.0,396.0,Balance Sheet
Total Debt,,,,,,,454.0,516.0,395.0,396.0,Balance Sheet
"Other Liabilities, Total",,,,,,,22.0,23.0,24.0,26.0,Balance Sheet
Total Liabilities,,,,,,,521.0,566.0,443.0,449.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1543.0,1350.0,1328.0,1336.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-938.0,-833.0,-796.0,-745.0,Balance Sheet
Total Equity,,,,,,,606.0,518.0,533.0,591.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1127.0,1083.0,976.0,1040.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,162.0,155.0,153.0,153.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,117130.0,97529.0,97231.0,108637.0,Income Statement
"Cost of Revenue, Total",,,,,,,0.0,,,,Income Statement
Selling/Gen/Admin Expense,,,,,,,23810.0,23930.0,24656.0,22868.0,Income Statement
Labor & Related Expense,,,,,,,4876.0,4931.0,5468.0,5751.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,28686.0,28861.0,30124.0,28619.0,Income Statement
Research & Development,,,,,,,31851.0,10822.0,11452.0,11545.0,Income Statement
Restructuring Charge,,,,,,,1.0,,,0.0,Income Statement
Other Unusual Expnse (In),,,,,,,0.0,,,,Income Statement
Unusual Expense (Income),,,,,,,1.0,,,0.0,Income Statement
Total Operating Expense,,,,,,,60538.0,39683.0,41576.0,40164.0,Income Statement
Total Operating Income,,,,,,,56592.0,57846.0,55655.0,68473.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-7951.0,-2341.0,-2207.0,-1524.0,Income Statement
"Inter Income, Non-Operating",,,,,,,180.0,230.0,1018.0,2807.0,Income Statement
"Invest Income, Non-Operat",,,,,,,-2566.0,730.0,-681.0,151.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,-2386.0,960.0,337.0,2958.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,0.0,,,,Income Statement
"Other, Net",,,,,,,0.0,,,,Income Statement
Income Before Tax,,,,,,,46255.0,56465.0,53785.0,69907.0,Income Statement
Income Tax - Total,,,,,,,4881.0,17664.0,16705.0,19590.0,Income Statement
Income After Tax,,,,,,,41374.0,38801.0,37080.0,50317.0,Income Statement
Net Inc Before Extra Items,,,,,,,41374.0,38801.0,37080.0,50317.0,Income Statement
Total Extraordinary Items,,,,,,,0.0,,,,Income Statement
Total Net Income,,,,,,,41374.0,38801.0,37080.0,50317.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,41374.0,38801.0,37080.0,50317.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,41374.0,38801.0,37080.0,50317.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,163304.0,157821.0,153304.0,153066.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.25,0.25,0.24,0.33,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.25,0.25,0.24,0.33,Income Statement
Dilution Adjustment,,,,,,,,1110.0,1112.0,1112.0,Income Statement
Diluted Weighted Average Shares,,,,,,,165882.0,189540.0,184876.0,184465.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.25,0.21,0.21,0.28,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.25,0.21,0.21,0.28,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,7951.0,2341.0,2207.0,1524.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,359.0,355.0,360.0,363.0,Income Statement
Total Special Items,,,,,,,1.0,,,0.0,Income Statement
Normalzd Income Before Tax,,,,,,,46256.0,56465.0,53785.0,69907.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,,,0.0,Income Statement
