,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,49.89,61.44,68.36,94.5,156.77,153.44,,,,,
low,46.13,37.96,42.27,24.55,81.52,75.33,,,,,
change,-0.0318,-0.09330000000000001,0.5226,0.4168,0.6377,-0.444,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,306.0,141.0,151.0,152.0,Balance Sheet
"Total Receivables, Net",,,,,,,212.0,249.0,237.0,217.0,Balance Sheet
Total Current Assets,,,,,,,,,,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,25.0,,,,Balance Sheet
"Goodwill, Net",,,,,,,699.0,909.0,938.0,948.0,Balance Sheet
Intangibles - Gross,,,,,,,1549.0,1598.0,1618.0,1622.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-595.0,-622.0,-639.0,-654.0,Balance Sheet
Intangibles - Net,,,,,,,1138.0,1188.0,1186.0,1171.0,Balance Sheet
Long Term Investments,,,,,,,326.0,372.0,337.0,366.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,2081.0,920.0,1179.0,2427.0,Balance Sheet
Restricted Cash - LT,,,,,,,43.0,42.0,34.0,40.0,Balance Sheet
Other Assets,,,,,,,377.0,518.0,473.0,682.0,Balance Sheet
"Other Assets, Total",,,,,,,377.0,518.0,473.0,682.0,Balance Sheet
Total Assets,,,,,,,5206.0,4340.0,4535.0,6003.0,Balance Sheet
Accrued Expenses,,,,,,,30.0,,,,Balance Sheet
Notes Payable/ST Debt,,,,,,,47.0,0.0,0.0,0.0,Balance Sheet
Total Current Liabilities,,,,,,,,,,,Balance Sheet
Total Long Term Debt,,,,,,,2682.0,1651.0,1845.0,3257.0,Balance Sheet
Total Debt,,,,,,,2729.0,1651.0,1845.0,3257.0,Balance Sheet
Deferred Income Tax,,,,,,,225.0,,,,Balance Sheet
Minority Interest,,,,,,,28.0,43.0,32.0,32.0,Balance Sheet
"Other Liabilities, Total",,,,,,,644.0,1052.0,1024.0,1052.0,Balance Sheet
Total Liabilities,,,,,,,3656.0,2745.0,2901.0,4340.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,,0.0,,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
