,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,49.94,49.86,47.13,46.41,68.01,70.73,,,,,
low,46.93,30.22,34.34,17.06,41.78,41.24,,,,,
change,0.0467,-0.29600000000000004,0.1545,0.1439,0.4722,-0.2311,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,561.0,278.0,281.0,249.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,631.0,690.0,653.0,649.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-11.0,-13.0,-13.0,-12.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,620.0,678.0,640.0,637.0,Balance Sheet
Other Receivables,,,,,,,113.0,98.0,93.0,117.0,Balance Sheet
"Total Receivables, Net",,,,,,,733.0,775.0,733.0,754.0,Balance Sheet
Invent. - Finished Goods,,,,,,,400.0,468.0,515.0,526.0,Balance Sheet
Invent. - Work In Progress,,,,,,,158.0,178.0,189.0,196.0,Balance Sheet
Invent. - Raw Materials,,,,,,,168.0,198.0,229.0,241.0,Balance Sheet
Total Inventory,,,,,,,726.0,844.0,933.0,962.0,Balance Sheet
Prepaid Expenses,,,,,,,50.0,50.0,64.0,66.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,0.0,,,,Balance Sheet
Total Current Assets,,,,,,,2070.0,1947.0,2011.0,2031.0,Balance Sheet
Buildings,,,,,,,790.0,792.0,777.0,763.0,Balance Sheet
Land/Improvements,,,,,,,47.0,48.0,46.0,43.0,Balance Sheet
Machinery/Equipment,,,,,,,2554.0,2594.0,2589.0,2551.0,Balance Sheet
Construction in Progress,,,,,,,201.0,197.0,201.0,194.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,316.0,323.0,319.0,329.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,3908.0,3954.0,3931.0,3879.0,Balance Sheet
Accumulated Depreciation,,,,,,,-2581.0,-2607.0,-2596.0,-2552.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1327.0,1347.0,1335.0,1328.0,Balance Sheet
"Goodwill, Net",,,,,,,2189.0,2192.0,2174.0,2157.0,Balance Sheet
Intangibles - Gross,,,,,,,345.0,353.0,356.0,356.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-192.0,-202.0,-209.0,-216.0,Balance Sheet
Intangibles - Net,,,,,,,153.0,151.0,147.0,141.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,138.0,138.0,126.0,117.0,Balance Sheet
Disct. Ops. - LT Asset,,,,,,,2.0,0.0,0.0,0.0,Balance Sheet
Other Long Term Assets,,,,,,,351.0,342.0,312.0,301.0,Balance Sheet
Total Assets,,,,,,,6229.0,6117.0,6105.0,6075.0,Balance Sheet
Accounts Payable,,,,,,,960.0,958.0,988.0,913.0,Balance Sheet
Accrued Expenses,,,,,,,31.0,30.0,31.0,31.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,1.0,1.0,2.0,2.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,487.0,9.0,9.0,401.0,Balance Sheet
Income Taxes Payable,,,,,,,23.0,41.0,32.0,26.0,Balance Sheet
Other Current Liabilities,,,,,,,505.0,444.0,444.0,504.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,528.0,485.0,476.0,530.0,Balance Sheet
Total Current Liabilities,,,,,,,2007.0,1483.0,1505.0,1877.0,Balance Sheet
Long Term Debt,,,,,,,3200.0,3671.0,3637.0,3218.0,Balance Sheet
Capital Lease Obligations,,,,,,,19.0,19.0,18.0,18.0,Balance Sheet
Total Long Term Debt,,,,,,,3220.0,3690.0,3655.0,3236.0,Balance Sheet
Total Debt,,,,,,,3708.0,3700.0,3666.0,3639.0,Balance Sheet
Deferred Income Tax,,,,,,,47.0,46.0,47.0,52.0,Balance Sheet
Other LT Liabilities,,,,,,,706.0,709.0,698.0,692.0,Balance Sheet
Discont. Ops. - Lblts,,,,,,,1.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,707.0,709.0,698.0,692.0,Balance Sheet
Total Liabilities,,,,,,,5981.0,5927.0,5906.0,5857.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,,,0.0,Balance Sheet
Common Stock,,,,,,,23.0,23.0,23.0,23.0,Balance Sheet
Additional Paid-In Capital,,,,,,,2123.0,2123.0,2134.0,2145.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,2791.0,2909.0,2994.0,3098.0,Balance Sheet
Treasury Stock - Common,,,,,,,-3755.0,-3939.0,-3989.0,-4019.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-761.0,-757.0,-819.0,-910.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-138.0,-137.0,-135.0,-135.0,Balance Sheet
Other Comprehensive Income,,,,,,,-36.0,-32.0,-8.0,15.0,Balance Sheet
"Other Equity, Total",,,,,,,-934.0,-926.0,-962.0,-1030.0,Balance Sheet
Total Equity,,,,,,,249.0,190.0,200.0,218.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,6229.0,6117.0,6105.0,6075.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,148.0,146.0,145.0,145.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,84.0,87.0,88.0,89.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,1532.0,1418.0,1418.0,1400.0,Income Statement
"Cost of Revenue, Total",,,,,,,1056.0,941.0,980.0,967.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,201.0,205.0,199.0,196.0,Income Statement
Depreciation/Amortization,,,,,,,10.0,9.0,9.0,9.0,Income Statement
Restructuring Charge,,,,,,,10.0,1.0,4.0,1.0,Income Statement
Impair-Assets Held for Sale,,,,,,,8.0,16.0,16.0,0.0,Income Statement
Other Unusual Expnse (In),,,,,,,-42.0,1.0,11.0,0.0,Income Statement
Unusual Expense (Income),,,,,,,-24.0,17.0,30.0,1.0,Income Statement
Total Operating Expense,,,,,,,1243.0,1172.0,1218.0,1172.0,Income Statement
Total Operating Income,,,,,,,288.0,246.0,200.0,228.0,Income Statement
"Inter Expse, Non-Operating",,,,,,,-43.0,-42.0,-43.0,-45.0,Income Statement
"Inter Capital, Non-Operat",,,,,,,2.0,2.0,2.0,2.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-41.0,-40.0,-41.0,-43.0,Income Statement
"Inter Income, Non-Operating",,,,,,,1.0,1.0,2.0,2.0,Income Statement
"Invest Income, Non-Operat",,,,,,,-1.0,21.0,-3.0,-2.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,0.0,22.0,-1.0,0.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,0.0,-19.0,-1.0,-1.0,Income Statement
"Other, Net",,,,,,,0.0,-19.0,-1.0,-1.0,Income Statement
Income Before Tax,,,,,,,247.0,209.0,157.0,184.0,Income Statement
Income Tax - Total,,,,,,,78.0,59.0,43.0,51.0,Income Statement
Income After Tax,,,,,,,169.0,150.0,114.0,133.0,Income Statement
Net Inc Before Extra Items,,,,,,,169.0,150.0,114.0,133.0,Income Statement
Total Extraordinary Items,,,,,,,12.0,0.0,-1.0,2.0,Income Statement
Total Net Income,,,,,,,181.0,149.0,114.0,134.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,169.0,150.0,114.0,133.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,181.0,149.0,114.0,134.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,148.0,148.0,146.0,145.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,1.14,1.01,0.78,0.91,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,1.22,1.01,0.78,0.92,Income Statement
Diluted Weighted Average Shares,,,,,,,150.0,150.0,148.0,147.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,1.13,1.0,0.78,0.9,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,1.21,1.0,0.77,0.92,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.2,0.2,0.2,0.2,Income Statement
Gross Divid - Common Stock,,,,,,,30.0,31.0,30.0,30.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,41.0,40.0,41.0,43.0,Income Statement
"Interest Capitalized, Suppl",,,,,,,-2.0,-2.0,-2.0,-2.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,41.0,36.0,37.0,38.0,Income Statement
Total Special Items,,,,,,,-21.0,15.0,38.0,6.0,Income Statement
Normalzd Income Before Tax,,,,,,,227.0,224.0,195.0,190.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,15.0,16.0,40.0,8.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,93.0,75.0,83.0,60.0,Income Statement
Normalized Income After Tax,,,,,,,134.0,149.0,112.0,130.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,134.0,149.0,112.0,130.0,Income Statement
Basic Normalized EPS,,,,,,,0.9,1.01,0.77,0.9,Income Statement
Diluted Normalized EPS,,,,,,,0.89,0.99,0.76,0.89,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,507.0,149.0,263.0,397.0,Cash Flow
Depreciation/Depletion,,,,,,,186.0,45.0,91.0,138.0,Cash Flow
Deferred Taxes,,,,,,,37.0,-2.0,-3.0,-1.0,Cash Flow
Unusual Items,,,,,,,-33.0,17.0,44.0,42.0,Cash Flow
Equity in Net Earnings/Loss,,,,,,,-7.0,,,,Cash Flow
Other Non-Cash Items,,,,,,,87.0,29.0,55.0,86.0,Cash Flow
Non-Cash Items,,,,,,,48.0,46.0,99.0,128.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,113.0,25.0,71.0,134.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,175.0,41.0,84.0,129.0,Cash Flow
Accounts Receivable,,,,,,,-65.0,-27.0,-20.0,-53.0,Cash Flow
Inventories,,,,,,,-166.0,-120.0,-224.0,-289.0,Cash Flow
Accounts Payable,,,,,,,206.0,11.0,51.0,5.0,Cash Flow
Changes in Working Capital,,,,,,,-68.0,-190.0,-237.0,-341.0,Cash Flow
Total Cash from Operations,,,,,,,710.0,48.0,213.0,321.0,Cash Flow
Capital Expenditures,,,,,,,-213.0,-67.0,-119.0,-184.0,Cash Flow
Acquisition of Business,,,,,,,0.0,-9.0,-10.0,-10.0,Cash Flow
Sale of Business,,,,,,,89.0,7.0,7.0,9.0,Cash Flow
"Investment, Net",,,,,,,8.0,1.0,2.0,3.0,Cash Flow
Purchase of Investments,,,,,,,-18.0,-1.0,-2.0,-3.0,Cash Flow
Other Investing Cash Flow,,,,,,,8.0,0.0,0.0,0.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,87.0,-2.0,-3.0,0.0,Cash Flow
Total Cash from Investing,,,,,,,-126.0,-69.0,-122.0,-184.0,Cash Flow
