,2017,2018,2019,2020,2021,2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Report
high,38.0,51.2,43.98,34.42,35.8,31.7,,,,,
low,27.22,25.43,18.18,2.96,22.7,14.37,,,,,
change,0.3518,-0.2523,0.2316,-0.3093,0.1565,-0.2353,,,,,
Date,,,,,,,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,280.0,466.0,438.0,151.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,862.0,623.0,591.0,507.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-17.0,-17.0,-17.0,-18.0,Balance Sheet
"Total Receivables, Net",,,,,,,844.0,606.0,574.0,489.0,Balance Sheet
Total Inventory,,,,,,,449.0,512.0,550.0,1041.0,Balance Sheet
Prepaid Expenses,,,,,,,55.0,69.0,54.0,85.0,Balance Sheet
Total Current Assets,,,,,,,1627.0,1653.0,1617.0,1765.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,226.0,218.0,212.0,263.0,Balance Sheet
"Goodwill, Net",,,,,,,265.0,263.0,262.0,305.0,Balance Sheet
Intangibles - Gross,,,,,,,450.0,453.0,452.0,703.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,,,,-45.0,Balance Sheet
Intangibles - Net,,,,,,,482.0,485.0,482.0,658.0,Balance Sheet
Long Term Investments,,,,,,,61.0,66.0,90.0,26.0,Balance Sheet
Other Long Term Assets,,,,,,,60.0,55.0,54.0,55.0,Balance Sheet
Total Assets,,,,,,,2728.0,2743.0,2718.0,3082.0,Balance Sheet
Accounts Payable,,,,,,,234.0,237.0,215.0,438.0,Balance Sheet
Accrued Expenses,,,,,,,183.0,166.0,132.0,177.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,4.0,4.0,5.0,80.0,Balance Sheet
Customer Advances,,,,,,,4.0,5.0,4.0,4.0,Balance Sheet
Income Taxes Payable,,,,,,,39.0,10.0,17.0,13.0,Balance Sheet
Other Current Liabilities,,,,,,,83.0,89.0,79.0,58.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,126.0,104.0,100.0,75.0,Balance Sheet
Total Current Liabilities,,,,,,,547.0,511.0,452.0,769.0,Balance Sheet
Total Long Term Debt,,,,,,,513.0,515.0,517.0,496.0,Balance Sheet
Total Debt,,,,,,,518.0,520.0,521.0,576.0,Balance Sheet
Deferred Income Tax,,,,,,,21.0,40.0,38.0,36.0,Balance Sheet
Minority Interest,,,,,,,1.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,159.0,156.0,153.0,197.0,Balance Sheet
Total Liabilities,,,,,,,1242.0,1223.0,1160.0,1498.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,451.0,456.0,461.0,462.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1069.0,1117.0,1148.0,1184.0,Balance Sheet
Treasury Stock - Common,,,,,,,-22.0,-39.0,-32.0,-46.0,Balance Sheet
"Other Equity, Total",,,,,,,-11.0,-15.0,-19.0,-16.0,Balance Sheet
Total Equity,,,,,,,1486.0,1520.0,1558.0,1584.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,2728.0,2743.0,2718.0,3082.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,49.0,48.0,48.0,47.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,1.0,1.0,1.0,2.0,Balance Sheet
Date,,,,,,,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,Income Statement
Total Revenue,,,,,,,1015.0,748.0,689.0,605.0,Income Statement
"Cost of Revenue, Total",,,,,,,668.0,496.0,443.0,376.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,182.0,177.0,185.0,186.0,Income Statement
Depreciation/Amortization,,,,,,,7.0,6.0,6.0,7.0,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,1.0,,,Income Statement
Other Unusual Expnse (In),,,,,,,0.0,0.0,-1.0,5.0,Income Statement
Unusual Expense (Income),,,,,,,0.0,1.0,-1.0,5.0,Income Statement
Loss(Gain)/Sale Asts (Oper),,,,,,,,,,0.0,Income Statement
Total Operating Expense,,,,,,,857.0,681.0,633.0,573.0,Income Statement
Total Operating Income,,,,,,,158.0,67.0,56.0,32.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,,,,-12.0,-13.0,-12.0,-13.0,Income Statement
"Other, Net",,,,,,,0.0,0.0,-1.0,0.0,Income Statement
Income Before Tax,,,,,,,147.0,59.0,40.0,49.0,Income Statement
Income Tax - Total,,,,,,,40.0,11.0,9.0,13.0,Income Statement
Income After Tax,,,,,,,106.0,48.0,31.0,36.0,Income Statement
Minority Interest,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Net Inc Before Extra Items,,,,,,,107.0,48.0,31.0,36.0,Income Statement
Total Net Income,,,,,,,107.0,48.0,31.0,36.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,107.0,48.0,31.0,36.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,107.0,48.0,31.0,36.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,49.0,48.0,48.0,48.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,2.2,1.0,0.64,0.76,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,2.2,1.0,0.64,0.76,Income Statement
Diluted Weighted Average Shares,,,,,,,49.0,50.0,49.0,49.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,2.16,0.98,0.62,0.74,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,2.16,0.98,0.62,0.74,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.0,,0.0,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Depreciat/Amort, Suppl",,,,,,,7.0,6.0,6.0,6.0,Income Statement
Total Special Items,,,,,,,0.0,1.0,-1.0,5.0,Income Statement
