,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,23.09,33.76,21.19,12.4,38.25,54.97,,,,,
low,18.77,13.15,6.85,0.9,5.89,28.91,,,,,
change,0.16149999999999998,-0.3102,-0.2502,-0.4617,3.778,0.43,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,333.0,420.0,267.0,498.0,Balance Sheet
"Total Receivables, Net",,,,,,,247.0,321.0,334.0,258.0,Balance Sheet
Prepaid Expenses,,,,,,,9.0,8.0,14.0,9.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,24.0,10.0,18.0,42.0,Balance Sheet
Total Current Assets,,,,,,,613.0,759.0,633.0,808.0,Balance Sheet
Construction in Progress,,,,,,,148.0,193.0,290.0,276.0,Balance Sheet
Natural Resources,,,,,,,9397.0,9519.0,9695.0,9914.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,117.0,99.0,95.0,95.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,9663.0,9810.0,10081.0,10285.0,Balance Sheet
Accumulated Depreciation,,,,,,,-5697.0,-5855.0,-6007.0,-6118.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,4595.0,4583.0,4652.0,4747.0,Balance Sheet
Other Long Term Assets,,,,,,,26.0,54.0,54.0,97.0,Balance Sheet
Total Assets,,,,,,,5234.0,5396.0,5339.0,5652.0,Balance Sheet
Payable/Accrued,,,,,,,563.0,515.0,583.0,632.0,Balance Sheet
Accrued Expenses,,,,,,,7.0,,,,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,320.0,544.0,431.0,182.0,Balance Sheet
Total Current Liabilities,,,,,,,889.0,1059.0,1014.0,814.0,Balance Sheet
Total Long Term Debt,,,,,,,2081.0,1980.0,1571.0,1571.0,Balance Sheet
Total Debt,,,,,,,2081.0,1980.0,1571.0,1571.0,Balance Sheet
Deferred Income Tax,,,,,,,10.0,22.0,102.0,212.0,Balance Sheet
Reserves,,,,,,,97.0,99.0,100.0,98.0,Balance Sheet
Other LT Liabilities,,,,,,,93.0,121.0,107.0,88.0,Balance Sheet
"Other Liabilities, Total",,,,,,,191.0,220.0,207.0,186.0,Balance Sheet
Total Liabilities,,,,,,,3171.0,3281.0,2894.0,2784.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1840.0,1844.0,1851.0,1810.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,235.0,282.0,606.0,1068.0,Balance Sheet
"Other Equity, Total",,,,,,,-13.0,-13.0,-12.0,-12.0,Balance Sheet
Total Equity,,,,,,,2063.0,2115.0,2445.0,2868.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,5234.0,5396.0,5339.0,5652.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,122.0,122.0,122.0,123.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,855.0,860.0,992.0,835.0,Income Statement
"Cost of Revenue, Total",,,,,,,143.0,145.0,166.0,160.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,37.0,25.0,28.0,28.0,Income Statement
Research & Development,,,,,,,13.0,9.0,21.0,14.0,Income Statement
Depreciation/Amortization,,,,,,,200.0,159.0,155.0,146.0,Income Statement
"Inter/Invest Inc, Operating",,,,,,,-23.0,419.0,104.0,-138.0,Income Statement
Impair-Assets Held for Use,,,,,,,9.0,1.0,4.0,1.0,Income Statement
Other Unusual Expnse (In),,,,,,,0.0,,67.0,0.0,Income Statement
Unusual Expense (Income),,,,,,,9.0,1.0,72.0,1.0,Income Statement
"Other Operat Expse, Total",,,,,,,1.0,0.0,1.0,1.0,Income Statement
Total Operating Expense,,,,,,,381.0,758.0,547.0,213.0,Income Statement
Total Operating Income,,,,,,,474.0,102.0,446.0,622.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-40.0,-39.0,-35.0,-23.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,1.0,-1.0,0.0,1.0,Income Statement
"Other, Net",,,,,,,1.0,-1.0,0.0,1.0,Income Statement
Income Before Tax,,,,,,,435.0,62.0,410.0,601.0,Income Statement
Income Tax - Total,,,,,,,10.0,13.0,87.0,119.0,Income Statement
Income After Tax,,,,,,,425.0,49.0,323.0,481.0,Income Statement
Net Inc Before Extra Items,,,,,,,425.0,49.0,323.0,481.0,Income Statement
Total Net Income,,,,,,,425.0,49.0,323.0,481.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,425.0,49.0,323.0,481.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,425.0,49.0,323.0,481.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,122.0,122.0,122.0,123.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,3.5,0.4,2.65,3.91,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,3.5,0.4,2.65,3.91,Income Statement
Diluted Weighted Average Shares,,,,,,,140.0,124.0,124.0,124.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,3.03,0.39,2.6,3.87,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,3.03,0.39,2.6,3.87,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.01,0.0,0.01,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,1.0,0.0,18.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,40.0,39.0,35.0,23.0,Income Statement
"Interest Capitalized, Suppl",,,,,,,-3.0,-3.0,-4.0,-5.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,200.0,159.0,155.0,146.0,Income Statement
Total Special Items,,,,,,,9.0,1.0,72.0,1.0,Income Statement
Normalzd Income Before Tax,,,,,,,444.0,63.0,482.0,602.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,0.0,15.0,0.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,10.0,13.0,102.0,120.0,Income Statement
Normalized Income After Tax,,,,,,,433.0,50.0,380.0,482.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,433.0,50.0,380.0,482.0,Income Statement
Basic Normalized EPS,,,,,,,3.57,0.41,3.12,3.91,Income Statement
