,2017,2018,2019,2020,2021,2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Report
high,1.98,2.59,9.13,61.24,102.56,63.24,,,,,
low,1.54,1.12,1.81,3.48,45.0,10.65,,,,,
change,0.005600000000000001,0.0167,2.8541000000000003,6.8447000000000005,0.0622,-0.7205,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,115.0,127.0,89.0,83.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,299.0,272.0,267.0,265.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-8.0,-8.0,-9.0,-9.0,Balance Sheet
"Total Receivables, Net",,,,,,,291.0,263.0,258.0,256.0,Balance Sheet
Prepaid Expenses,,,,,,,22.0,21.0,25.0,26.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,0.0,0.0,1.0,1.0,Balance Sheet
Total Current Assets,,,,,,,429.0,411.0,373.0,365.0,Balance Sheet
Buildings,,,,,,,4.0,4.0,4.0,4.0,Balance Sheet
Machinery/Equipment,,,,,,,36.0,44.0,50.0,57.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,19.0,17.0,15.0,13.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,59.0,65.0,68.0,74.0,Balance Sheet
Accumulated Depreciation,,,,,,,-16.0,-18.0,-22.0,-26.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,43.0,47.0,47.0,48.0,Balance Sheet
"Goodwill, Net",,,,,,,555.0,560.0,555.0,548.0,Balance Sheet
Intangibles - Gross,,,,,,,496.0,491.0,495.0,491.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-50.0,-51.0,-68.0,-84.0,Balance Sheet
Intangibles - Net,,,,,,,447.0,441.0,427.0,408.0,Balance Sheet
Other Long Term Assets,,,,,,,1.0,1.0,1.0,5.0,Balance Sheet
Total Assets,,,,,,,1473.0,1459.0,1402.0,1374.0,Balance Sheet
Accounts Payable,,,,,,,172.0,168.0,174.0,172.0,Balance Sheet
Accrued Expenses,,,,,,,148.0,124.0,104.0,94.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,13.0,13.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,277.0,81.0,39.0,47.0,Balance Sheet
Total Current Liabilities,,,,,,,610.0,385.0,316.0,313.0,Balance Sheet
Total Long Term Debt,,,,,,,342.0,521.0,473.0,447.0,Balance Sheet
Total Debt,,,,,,,354.0,533.0,473.0,447.0,Balance Sheet
Deferred Income Tax,,,,,,,19.0,20.0,22.0,17.0,Balance Sheet
Minority Interest,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
"Other Liabilities, Total",,,,,,,18.0,16.0,13.0,12.0,Balance Sheet
Total Liabilities,,,,,,,990.0,944.0,826.0,790.0,Balance Sheet
