,2017,2018,2019,2020,2021,2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Report
high,84.5,130.0,153.66,225.89,178.18,150.79,,,,,
low,76.89,82.63,99.49,93.92,105.45,65.0,,,,,
change,0.015600000000000001,0.2581,0.4683,0.1253,-0.32270000000000004,-0.3393,,,,,
Date,,,,,,,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,1304.0,1429.0,814.0,748.0,Balance Sheet
Short Term Investments,,,,,,,305.0,286.0,634.0,996.0,Balance Sheet
Cash and Short Term Invs,,,,,,,1610.0,1715.0,1448.0,1743.0,Balance Sheet
"Total Receivables, Net",,,,,,,867.0,1307.0,726.0,820.0,Balance Sheet
Prepaid Expenses,,,,,,,145.0,153.0,176.0,157.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,96.0,102.0,104.0,109.0,Balance Sheet
Total Current Assets,,,,,,,2718.0,3277.0,2453.0,2830.0,Balance Sheet
Buildings,,,,,,,142.0,141.0,146.0,145.0,Balance Sheet
Machinery/Equipment,,,,,,,104.0,103.0,103.0,116.0,Balance Sheet
Construction in Progress,,,,,,,3.0,7.0,11.0,7.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,254.0,256.0,245.0,234.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,502.0,508.0,504.0,502.0,Balance Sheet
Accumulated Depreciation,,,,,,,-148.0,-154.0,-163.0,-173.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,354.0,354.0,342.0,329.0,Balance Sheet
"Goodwill, Net",,,,,,,1402.0,1402.0,1402.0,1402.0,Balance Sheet
Intangibles - Gross,,,,,,,384.0,384.0,292.0,292.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-205.0,-219.0,-142.0,-156.0,Balance Sheet
Intangibles - Net,,,,,,,179.0,165.0,151.0,137.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,2.0,3.0,3.0,3.0,Balance Sheet
LT Investments - Other,,,,,,,41.0,44.0,380.0,47.0,Balance Sheet
