,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,60.77,61.59,53.71,42.37,101.97,39.21,,,,,
low,54.56,41.38,35.02,10.1,28.29,15.29,,,,,
change,0.0768,-0.2487,-0.0378,-0.1173,-0.19090000000000001,-0.3605,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,6267.0,5302.0,4037.0,3383.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,6992.0,,,,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-8.0,,,,Balance Sheet
"Total Receivables, Net",,,,,,,6984.0,7263.0,6959.0,6588.0,Balance Sheet
Total Inventory,,,,,,,1504.0,950.0,1347.0,1492.0,Balance Sheet
Prepaid Expenses,,,,,,,1176.0,1245.0,1223.0,1263.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,745.0,594.0,616.0,798.0,Balance Sheet
Total Current Assets,,,,,,,16676.0,15354.0,14182.0,13524.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,3366.0,3320.0,3249.0,3182.0,Balance Sheet
"Goodwill, Net",,,,,,,16584.0,16561.0,16498.0,16426.0,Balance Sheet
Intangibles - Net,,,,,,,2772.0,2760.0,2739.0,2716.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,1206.0,1280.0,1258.0,1254.0,Balance Sheet
Disct. Ops. - LT Asset,,,,,,,834.0,817.0,821.0,807.0,Balance Sheet
Other Long Term Assets,,,,,,,17182.0,17951.0,18214.0,19378.0,Balance Sheet
Total Assets,,,,,,,58620.0,58043.0,56961.0,57287.0,Balance Sheet
Accounts Payable,,,,,,,800.0,977.0,853.0,943.0,Balance Sheet
Accrued Expenses,,,,,,,3665.0,3647.0,3715.0,3908.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,11.0,15.0,37.0,196.0,Balance Sheet
Customer Advances,,,,,,,1091.0,1055.0,885.0,796.0,Balance Sheet
Other Payables,,,,,,,2159.0,2172.0,2466.0,2618.0,Balance Sheet
Discontinued Operations,,,,,,,571.0,483.0,449.0,534.0,Balance Sheet
Other Current Liabilities,,,,,,,1182.0,1374.0,1231.0,1331.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,5003.0,5084.0,5031.0,5279.0,Balance Sheet
Total Current Liabilities,,,,,,,9479.0,9723.0,9636.0,10326.0,Balance Sheet
Total Long Term Debt,,,,,,,17698.0,16797.0,15773.0,15638.0,Balance Sheet
Total Debt,,,,,,,17709.0,16812.0,15810.0,15834.0,Balance Sheet
Deferred Income Tax,,,,,,,1063.0,1067.0,1040.0,1037.0,Balance Sheet
Minority Interest,,,,,,,675.0,598.0,612.0,586.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,1946.0,1914.0,1879.0,1844.0,Balance Sheet
Other LT Liabilities,,,,,,,5144.0,5071.0,5040.0,5006.0,Balance Sheet
Discont. Ops. - Lblts,,,,,,,213.0,209.0,205.0,203.0,Balance Sheet
"Other Liabilities, Total",,,,,,,7303.0,7194.0,7124.0,7053.0,Balance Sheet
Total Liabilities,,,,,,,36218.0,35379.0,34185.0,34640.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
