,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,40.76,46.63,35.66,50.0,65.92,49.54,,,,,
low,30.49,25.6,22.02,11.7,41.58,22.59,,,,,
change,0.2722,-0.3053,0.17079999999999998,0.3825,0.0547,-0.1753,,,,,
Date,,,,,,,2022-01-01 00:00:00,2022-04-02 00:00:00,2022-07-02 00:00:00,2022-10-01 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,306.0,315.0,254.0,256.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,50.0,57.0,50.0,50.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-1.0,0.0,-1.0,-1.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,49.0,57.0,49.0,50.0,Balance Sheet
Other Receivables,,,,,,,7.0,6.0,14.0,14.0,Balance Sheet
"Total Receivables, Net",,,,,,,56.0,62.0,64.0,64.0,Balance Sheet
Invent. - Finished Goods,,,,,,,58.0,65.0,66.0,56.0,Balance Sheet
Invent. - Raw Materials,,,,,,,65.0,63.0,63.0,66.0,Balance Sheet
Total Inventory,,,,,,,124.0,127.0,129.0,122.0,Balance Sheet
Prepaid Expenses,,,,,,,29.0,28.0,33.0,35.0,Balance Sheet
Total Current Assets,,,,,,,515.0,533.0,480.0,477.0,Balance Sheet
Buildings,,,,,,,251.0,,,,Balance Sheet
Land/Improvements,,,,,,,4.0,,,,Balance Sheet
Machinery/Equipment,,,,,,,363.0,,,,Balance Sheet
Construction in Progress,,,,,,,35.0,,,,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,455.0,,,,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1107.0,,,,Balance Sheet
Accumulated Depreciation,,,,,,,-406.0,,,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,701.0,712.0,723.0,738.0,Balance Sheet
"Goodwill, Net",,,,,,,778.0,778.0,778.0,778.0,Balance Sheet
Intangibles - Net,,,,,,,283.0,281.0,279.0,277.0,Balance Sheet
Other Long Term Assets,,,,,,,16.0,21.0,17.0,21.0,Balance Sheet
Total Assets,,,,,,,2293.0,2325.0,2278.0,2292.0,Balance Sheet
Accounts Payable,,,,,,,64.0,69.0,70.0,69.0,Balance Sheet
Accrued Expenses,,,,,,,160.0,144.0,155.0,144.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,4.0,5.0,5.0,4.0,Balance Sheet
Customer Advances,,,,,,,95.0,109.0,99.0,97.0,Balance Sheet
Other Current Liabilities,,,,,,,20.0,19.0,26.0,23.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,115.0,128.0,124.0,120.0,Balance Sheet
Total Current Liabilities,,,,,,,344.0,345.0,354.0,337.0,Balance Sheet
Long Term Debt,,,,,,,544.0,544.0,545.0,546.0,Balance Sheet
Capital Lease Obligations,,,,,,,23.0,20.0,19.0,19.0,Balance Sheet
Total Long Term Debt,,,,,,,566.0,565.0,564.0,564.0,Balance Sheet
Total Debt,,,,,,,570.0,569.0,569.0,568.0,Balance Sheet
Deferred Income Tax,,,,,,,83.0,91.0,86.0,88.0,Balance Sheet
Reserves,,,,,,,6.0,6.0,6.0,6.0,Balance Sheet
Other LT Liabilities,,,,,,,368.0,367.0,376.0,390.0,Balance Sheet
"Other Liabilities, Total",,,,,,,374.0,373.0,382.0,396.0,Balance Sheet
Total Liabilities,,,,,,,1367.0,1375.0,1387.0,1385.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,750.0,756.0,760.0,763.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,278.0,309.0,318.0,330.0,Balance Sheet
