,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,54.15,71.99,77.21,78.48,66.78,75.07,,,,,
low,49.76,50.26,52.72,12.16,37.39,50.5,,,,,
change,0.0709,0.0034999999999999996,0.4264,-0.49450000000000005,0.5067,0.10960000000000002,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,146.0,15.0,136.0,22.0,Balance Sheet
"Total Receivables, Net",,,,,,,1442.0,1682.0,1779.0,1729.0,Balance Sheet
Invent. - Raw Materials,,,,,,,153.0,148.0,154.0,155.0,Balance Sheet
Inventories - Other,,,,,,,40.0,25.0,49.0,40.0,Balance Sheet
Gas in Storage - Inventory,,,,,,,428.0,584.0,620.0,538.0,Balance Sheet
Total Inventory,,,,,,,621.0,757.0,823.0,733.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,166.0,187.0,289.0,281.0,Balance Sheet
Total Current Assets,,,,,,,2374.0,2641.0,3026.0,2765.0,Balance Sheet
Intangibles - Net,,,,,,,763.0,761.0,758.0,755.0,Balance Sheet
Utility Plant,,,,,,,23821.0,24073.0,24395.0,24727.0,Balance Sheet
Utlty. Plnt. Accum. Deprc.,,,,,,,-4501.0,-4648.0,-4793.0,-4937.0,Balance Sheet
"Total Utility Plant, Net",,,,,,,19320.0,19425.0,19601.0,19790.0,Balance Sheet
Long Term Investments,,,,,,,798.0,797.0,801.0,804.0,Balance Sheet
Other Long Term Assets,,,,,,,366.0,368.0,340.0,325.0,Balance Sheet
Total Assets,,,,,,,23622.0,23993.0,24527.0,24439.0,Balance Sheet
Accounts Payable,,,,,,,1332.0,1730.0,1924.0,1659.0,Balance Sheet
Accrued Expenses,,,,,,,249.0,149.0,247.0,133.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,78.0,0.0,901.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,896.0,896.0,896.0,925.0,Balance Sheet
Customer Advances,,,,,,,35.0,19.0,33.0,35.0,Balance Sheet
Income Taxes Payable,,,,,,,98.0,,,,Balance Sheet
Other Current Liabilities,,,,,,,574.0,611.0,555.0,486.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,707.0,630.0,588.0,521.0,Balance Sheet
Total Current Liabilities,,,,,,,3185.0,3483.0,3655.0,4139.0,Balance Sheet
Total Long Term Debt,,,,,,,12748.0,12750.0,12873.0,11951.0,Balance Sheet
Total Debt,,,,,,,13643.0,13724.0,13769.0,13777.0,Balance Sheet
Deferred Income Tax,,,,,,,1167.0,1278.0,1426.0,1593.0,Balance Sheet
"Other Liabilities, Total",,,,,,,508.0,488.0,459.0,445.0,Balance Sheet
Total Liabilities,,,,,,,17606.0,17999.0,18412.0,18127.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,5.0,5.0,5.0,5.0,Balance Sheet
Additional Paid-In Capital,,,,,,,7214.0,7177.0,7190.0,7218.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Treasury Stock - Common,,,,,,,-732.0,-720.0,-714.0,-712.0,Balance Sheet
Unrealized Gain (Loss),,,,,,,-364.0,-363.0,-265.0,-101.0,Balance Sheet
"Other Equity, Total",,,,,,,-108.0,-105.0,-102.0,-99.0,Balance Sheet
Total Equity,,,,,,,6015.0,5994.0,6115.0,6312.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,23622.0,23993.0,24527.0,24439.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,446.0,447.0,447.0,447.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,29.0,28.0,28.0,28.0,Balance Sheet
Trsry Shrs-Pref. Iss. 1,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,5420.0,5445.0,5997.0,5914.0,Income Statement
"Cost of Revenue, Total",,,,,,,4319.0,4366.0,4878.0,4773.0,Income Statement
Operations & Maintenance,,,,,,,256.0,214.0,231.0,238.0,Income Statement
Depreciation/Amortization,,,,,,,153.0,154.0,158.0,157.0,Income Statement
Impair-Assets Held for Use,,,,,,,0.0,,,,Income Statement
Impair-Assets Held for Sale,,,,,,,0.0,,,,Income Statement
Other Unusual Expnse (In),,,,,,,0.0,-2.0,-5.0,-2.0,Income Statement
Unusual Expense (Income),,,,,,,0.0,-2.0,-5.0,-2.0,Income Statement
"Other Operat Expse, Total",,,,,,,41.0,50.0,47.0,48.0,Income Statement
Total Operating Expense,,,,,,,4768.0,4782.0,5308.0,5214.0,Income Statement
Total Operating Income,,,,,,,652.0,662.0,689.0,699.0,Income Statement
"Inter Expse, Non-Operating",,,,,,,-187.0,-184.0,-184.0,-183.0,Income Statement
"Inter Capital, Non-Operat",,,,,,,9.0,12.0,14.0,16.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-178.0,-172.0,-171.0,-167.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,35.0,36.0,36.0,39.0,Income Statement
Allow Funds Used Dur Const,,,,,,,0.0,0.0,1.0,1.0,Income Statement
"Other, Net",,,,,,,1.0,-14.0,-9.0,-8.0,Income Statement
Income Before Tax,,,,,,,510.0,514.0,545.0,564.0,Income Statement
Income Tax - Total,,,,,,,130.0,122.0,131.0,132.0,Income Statement
Income After Tax,,,,,,,379.0,391.0,414.0,432.0,Income Statement
Net Inc Before Extra Items,,,,,,,379.0,391.0,414.0,432.0,Income Statement
Total Net Income,,,,,,,379.0,391.0,414.0,432.0,Income Statement
Total Adjust to Net Income,,,,,,,0.0,0.0,0.0,0.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,379.0,391.0,414.0,431.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,379.0,391.0,414.0,431.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,447.0,447.0,447.0,448.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.85,0.87,0.93,0.96,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.85,0.87,0.93,0.96,Income Statement
Diluted Weighted Average Shares,,,,,,,448.0,448.0,448.0,448.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.85,0.87,0.92,0.96,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.85,0.87,0.92,0.96,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.94,0.94,0.94,0.94,Income Statement
Gross Divid - Common Stock,,,,,,,547.0,391.0,414.0,431.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,178.0,172.0,171.0,167.0,Income Statement
"Interest Capitalized, Suppl",,,,,,,-9.0,-12.0,-14.0,-16.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,153.0,154.0,158.0,157.0,Income Statement
Total Special Items,,,,,,,0.0,-2.0,-5.0,-2.0,Income Statement
Normalzd Income Before Tax,,,,,,,510.0,512.0,540.0,562.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,0.0,0.0,-1.0,0.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,130.0,122.0,129.0,132.0,Income Statement
Normalized Income After Tax,,,,,,,379.0,390.0,410.0,431.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,379.0,390.0,410.0,430.0,Income Statement
Basic Normalized EPS,,,,,,,0.85,0.87,0.92,0.96,Income Statement
Diluted Normalized EPS,,,,,,,0.85,0.87,0.91,0.96,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,1500.0,391.0,806.0,1237.0,Cash Flow
Depreciation/Depletion,,,,,,,622.0,154.0,312.0,469.0,Cash Flow
Deferred Taxes,,,,,,,472.0,111.0,228.0,345.0,Cash Flow
Unusual Items,,,,,,,0.0,,,,Cash Flow
Equity in Net Earnings/Loss,,,,,,,-123.0,-36.0,-72.0,-111.0,Cash Flow
Other Non-Cash Items,,,,,,,94.0,25.0,45.0,46.0,Cash Flow
Non-Cash Items,,,,,,,-28.0,-12.0,-27.0,-65.0,Cash Flow
Accounts Receivable,,,,,,,-611.0,-244.0,-340.0,-260.0,Cash Flow
Inventories,,,,,,,-105.0,-47.0,-165.0,-165.0,Cash Flow
Accounts Payable,,,,,,,622.0,385.0,569.0,297.0,Cash Flow
Accrued Expenses,,,,,,,,-99.0,,,Cash Flow
Changes in Working Capital,,,,,,,-19.0,-182.0,-68.0,-120.0,Cash Flow
Total Cash from Operations,,,,,,,2546.0,462.0,1250.0,1866.0,Cash Flow
Capital Expenditures,,,,,,,-697.0,-257.0,-559.0,-886.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,32.0,13.0,17.0,22.0,Cash Flow
Total Cash from Investing,,,,,,,-665.0,-244.0,-543.0,-864.0,Cash Flow
Financing Cash Flow Items,,,,,,,-20.0,-11.0,-2.0,2.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-1667.0,-417.0,-835.0,-1253.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,33.0,,,,Cash Flow
"Short Term Debt, Net",,,,,,,0.0,78.0,,901.0,Cash Flow
Long Term Debt Issued,,,,,,,,,120.0,120.0,Cash Flow
Long Term Debt Reduction,,,,,,,-605.0,0.0,0.0,-896.0,Cash Flow
"Long Term Debt, Net",,,,,,,-605.0,0.0,120.0,-776.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,,,,,-605.0,78.0,120.0,125.0,Cash Flow
Total Cash From Financing,,,,,,,-2259.0,-350.0,-717.0,-1126.0,Cash Flow
Net Change in Cash,,,,,,,-378.0,-132.0,-11.0,-124.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,,,,,,524.0,146.0,146.0,146.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,,,,,,146.0,15.0,136.0,22.0,Cash Flow
"Depreciation, Supplemental",,,,,,,622.0,154.0,312.0,469.0,Cash Flow
Free Cash Flow,,,,,,,1849.0,205.0,691.0,980.0,
FCF Growth,,,,,,,,-0.8891292590589508,2.370731707317073,0.4182344428364688,
