,2017,2018,2019,2020,2021,2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Report
high,40.88,45.85,43.09,43.3,57.06,50.18,,,,,
low,36.52,27.66,28.16,19.2,37.76,23.54,,,,,
change,0.0288,-0.24370000000000003,0.3505,-0.0497,0.1895,-0.3243,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,107.0,115.0,86.0,89.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,131.0,153.0,138.0,145.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-5.0,-6.0,-5.0,-5.0,Balance Sheet
"Total Receivables, Net",,,,,,,126.0,148.0,133.0,140.0,Balance Sheet
Invent. - Finished Goods,,,,,,,36.0,37.0,39.0,43.0,Balance Sheet
Invent. - Work In Progress,,,,,,,39.0,28.0,30.0,28.0,Balance Sheet
Invent. - Raw Materials,,,,,,,123.0,129.0,147.0,149.0,Balance Sheet
LIFO Reserve,,,,,,,-22.0,-22.0,-27.0,-28.0,Balance Sheet
Total Inventory,,,,,,,175.0,172.0,189.0,193.0,Balance Sheet
Prepaid Expenses,,,,,,,33.0,32.0,35.0,38.0,Balance Sheet
Total Current Assets,,,,,,,441.0,467.0,443.0,459.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,129.0,129.0,124.0,121.0,Balance Sheet
"Goodwill, Gross",,,,,,,770.0,,754.0,741.0,Balance Sheet
Accum. Goodwill Amort.,,,,,,,-113.0,,-113.0,-113.0,Balance Sheet
"Goodwill, Net",,,,,,,657.0,649.0,641.0,628.0,Balance Sheet
Intangibles - Gross,,,,,,,497.0,492.0,483.0,473.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-96.0,-101.0,-104.0,-107.0,Balance Sheet
Intangibles - Net,,,,,,,401.0,391.0,378.0,365.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,3.0,3.0,2.0,2.0,Balance Sheet
LT Investments - Other,,,,,,,11.0,10.0,10.0,10.0,Balance Sheet
Long Term Investments,,,,,,,14.0,13.0,13.0,12.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Restricted Cash - LT,,,,,,,,,,0.0,Balance Sheet
Other Long Term Assets,,,,,,,27.0,35.0,34.0,41.0,Balance Sheet
Total Assets,,,,,,,1671.0,1686.0,1635.0,1629.0,Balance Sheet
Accounts Payable,,,,,,,74.0,91.0,74.0,77.0,Balance Sheet
Accrued Expenses,,,,,,,116.0,118.0,105.0,105.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,41.0,41.0,41.0,41.0,Balance Sheet
Total Current Liabilities,,,,,,,231.0,250.0,219.0,222.0,Balance Sheet
Long Term Debt,,,,,,,467.0,471.0,447.0,438.0,Balance Sheet
Capital Lease Obligations,,,,,,,14.0,,13.0,13.0,Balance Sheet
Total Long Term Debt,,,,,,,481.0,471.0,461.0,451.0,Balance Sheet
Total Debt,,,,,,,521.0,511.0,501.0,491.0,Balance Sheet
"Other Liabilities, Total",,,,,,,214.0,193.0,180.0,172.0,Balance Sheet
Total Liabilities,,,,,,,926.0,913.0,860.0,845.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,504.0,506.0,506.0,509.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,308.0,316.0,325.0,337.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-26.0,-28.0,-37.0,-48.0,Balance Sheet
Other Equity,,,,,,,,-1.0,,,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-37.0,-20.0,-21.0,-21.0,Balance Sheet
Other Comprehensive Income,,,,,,,-3.0,-1.0,2.0,7.0,Balance Sheet
"Other Equity, Total",,,,,,,-67.0,-50.0,-56.0,-62.0,Balance Sheet
Total Equity,,,,,,,746.0,773.0,775.0,784.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1671.0,1686.0,1635.0,1629.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,28.0,29.0,29.0,29.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,216088.0,253368.0,220287.0,231740.0,Income Statement
"Cost of Revenue, Total",,,,,,,141031.0,167893.0,137768.0,145430.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,49559.0,56471.0,48037.0,47030.0,Income Statement
Research & Development,,,,,,,3875.0,4068.0,5130.0,5461.0,Income Statement
Depreciation/Amortization,,,,,,,6254.0,6635.0,6535.0,6447.0,Income Statement
Unusual Expense (Income),,,,,,,53.0,-5758.0,0.0,0.0,Income Statement
Total Operating Expense,,,,,,,200772.0,229309.0,197470.0,204368.0,Income Statement
Total Operating Income,,,,,,,15316.0,24059.0,22817.0,27372.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-4375.0,-5352.0,-6203.0,-6768.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,-436.0,-1105.0,-1633.0,-1315.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,455.0,378.0,2303.0,-222.0,Income Statement
"Other, Net",,,,,,,455.0,378.0,2303.0,-222.0,Income Statement
