,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,38.43,54.58,72.7,91.01,127.61,118.93,,,,,
low,35.08,34.9,47.1,58.03,82.13,80.97,,,,,
change,-0.0444,0.4254,0.3747,0.2965,0.28940000000000005,-0.1267,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-04-01 00:00:00,2022-07-01 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash,,,,,,,196.0,163.0,114.0,97.0,Balance Sheet
Cash & Equivalents,,,,,,,102.0,52.0,52.0,52.0,Balance Sheet
Cash and Short Term Invs,,,,,,,298.0,215.0,166.0,148.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,144.0,152.0,167.0,172.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-4.0,-5.0,-6.0,-6.0,Balance Sheet
"Total Receivables, Net",,,,,,,140.0,148.0,162.0,166.0,Balance Sheet
Prepaid Expenses,,,,,,,15.0,14.0,15.0,18.0,Balance Sheet
Total Current Assets,,,,,,,453.0,377.0,343.0,333.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,74.0,78.0,80.0,82.0,Balance Sheet
"Goodwill, Net",,,,,,,9.0,9.0,9.0,9.0,Balance Sheet
Pension Bene. - Overfunded,,,,,,,100.0,106.0,87.0,84.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,47.0,47.0,47.0,51.0,Balance Sheet
Other Long Term Assets,,,,,,,2.0,2.0,1.0,1.0,Balance Sheet
Total Assets,,,,,,,684.0,618.0,567.0,559.0,Balance Sheet
Payable/Accrued,,,,,,,25.0,31.0,27.0,32.0,Balance Sheet
Accrued Expenses,,,,,,,109.0,63.0,86.0,90.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,20.0,16.0,15.0,16.0,Balance Sheet
Total Current Liabilities,,,,,,,153.0,109.0,128.0,138.0,Balance Sheet
Total Long Term Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,,,,,,114.0,122.0,102.0,101.0,Balance Sheet
Total Liabilities,,,,,,,267.0,231.0,229.0,239.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,281.0,294.0,296.0,299.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,478.0,493.0,507.0,519.0,Balance Sheet
Treasury Stock - Common,,,,,,,-341.0,-398.0,-462.0,-492.0,Balance Sheet
"Other Equity, Total",,,,,,,-2.0,-2.0,-4.0,-5.0,Balance Sheet
Total Equity,,,,,,,417.0,387.0,337.0,320.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,684.0,618.0,567.0,559.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,52.0,52.0,51.0,51.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,14.0,14.0,15.0,15.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-04-01 00:00:00,2022-07-01 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,113506.0,128478.0,130281.0,127179.0,Income Statement
"Cost of Revenue, Total",,,,,,,9170.0,10608.0,12063.0,12036.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,4656.0,5998.0,7539.0,8410.0,Income Statement
Labor & Related Expense,,,,,,,67556.0,68757.0,58446.0,62779.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,72212.0,74755.0,65985.0,71189.0,Income Statement
"Other Operat Expse, Total",,,,,,,8746.0,6398.0,6956.0,7141.0,Income Statement
Total Operating Expense,,,,,,,90128.0,91761.0,85004.0,90366.0,Income Statement
Total Operating Income,,,,,,,23378.0,36717.0,45277.0,36813.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,12.0,21.0,175.0,638.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,5265.0,-3931.0,-10020.0,-3975.0,Income Statement
"Other, Net",,,,,,,5265.0,-3931.0,-10020.0,-3975.0,Income Statement
Income Before Tax,,,,,,,28655.0,32807.0,35432.0,33476.0,Income Statement
Income Tax - Total,,,,,,,8275.0,3198.0,9677.0,9034.0,Income Statement
Income After Tax,,,,,,,20380.0,29609.0,25755.0,24442.0,Income Statement
Net Inc Before Extra Items,,,,,,,20380.0,29609.0,25755.0,24442.0,Income Statement
Total Net Income,,,,,,,20380.0,29609.0,25755.0,24442.0,Income Statement
