,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,22.74,23.08,19.93,21.65,21.96,16.39,,,,,
low,20.02,15.19,15.29,6.61,12.86,6.21,,,,,
change,0.10869999999999999,-0.2821,0.18480000000000002,-0.23070000000000002,-0.027999999999999997,-0.44270000000000004,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,2018.0,1834.0,1611.0,1401.0,Balance Sheet
Short Term Investments,,,,,,,824.0,950.0,873.0,692.0,Balance Sheet
Cash and Short Term Invs,,,,,,,2842.0,2784.0,2484.0,2093.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,210.0,251.0,294.0,301.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-3.0,-3.0,-3.0,-3.0,Balance Sheet
"Total Receivables, Net",,,,,,,207.0,248.0,291.0,298.0,Balance Sheet
Total Inventory,,,,,,,74.0,68.0,73.0,79.0,Balance Sheet
Prepaid Expenses,,,,,,,124.0,172.0,146.0,141.0,Balance Sheet
Total Current Assets,,,,,,,3247.0,3272.0,2994.0,2611.0,Balance Sheet
Machinery/Equipment,,,,,,,11498.0,11634.0,11759.0,11977.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,1934.0,1995.0,2013.0,2016.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,13432.0,13629.0,13772.0,13993.0,Balance Sheet
Accumulated Depreciation,,,,,,,-3889.0,-4005.0,-4129.0,-4243.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,9543.0,9624.0,9643.0,9750.0,Balance Sheet
Intangibles - Gross,,,,,,,689.0,691.0,699.0,701.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-405.0,-417.0,-430.0,-443.0,Balance Sheet
Intangibles - Net,,,,,,,284.0,274.0,269.0,258.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,32.0,37.0,40.0,39.0,Balance Sheet
