,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,230.72,372.61,380.76,404.2,555.77,428.0,,,,,
low,210.05,207.51,263.3,196.78,341.03,173.45,,,,,
change,-0.0371,0.3343,0.12560000000000002,0.1244,0.0259,-0.4254,,,,,
Date,,,,,,,2022-01-02 00:00:00,2022-04-03 00:00:00,2022-07-03 00:00:00,2022-10-02 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,1232.0,1351.0,1289.0,1000.0,Balance Sheet
Short Term Investments,,,,,,,107.0,65.0,38.0,41.0,Balance Sheet
Cash and Short Term Invs,,,,,,,1339.0,1416.0,1327.0,1041.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,651.0,617.0,646.0,632.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-3.0,-3.0,-4.0,-4.0,Balance Sheet
"Total Receivables, Net",,,,,,,648.0,630.0,660.0,645.0,Balance Sheet
Invent. - Finished Goods,,,,,,,27.0,32.0,32.0,29.0,Balance Sheet
Invent. - Work In Progress,,,,,,,312.0,340.0,366.0,387.0,Balance Sheet
Invent. - Raw Materials,,,,,,,92.0,170.0,202.0,231.0,Balance Sheet
LIFO Reserve,,,,,,,,-77.0,-82.0,-88.0,Balance Sheet
Total Inventory,,,,,,,431.0,465.0,518.0,559.0,Balance Sheet
Prepaid Expenses,,,,,,,295.0,244.0,386.0,242.0,Balance Sheet
Total Current Assets,,,,,,,2713.0,2755.0,2891.0,2487.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1696.0,1740.0,1748.0,1748.0,Balance Sheet
"Goodwill, Net",,,,,,,7113.0,7113.0,7158.0,3238.0,Balance Sheet
Intangibles - Gross,,,,,,,3679.0,,,,Balance Sheet
Accum. Intangible Amort.,,,,,,,-429.0,,,,Balance Sheet
Intangibles - Net,,,,,,,3250.0,3209.0,3202.0,3335.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,,183.0,187.0,184.0,Balance Sheet
LT Investments - Other,,,,,,,,41.0,42.0,42.0,Balance Sheet
Long Term Investments,,,,,,,,224.0,229.0,226.0,Balance Sheet
Other Long Term Assets,,,,,,,445.0,233.0,220.0,222.0,Balance Sheet
Total Assets,,,,,,,15217.0,15274.0,15448.0,11256.0,Balance Sheet
Accounts Payable,,,,,,,332.0,291.0,282.0,281.0,Balance Sheet
Accrued Expenses,,,,,,,429.0,377.0,1047.0,836.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,0.0,499.0,1245.0,1246.0,Balance Sheet
Customer Advances,,,,,,,234.0,232.0,226.0,225.0,Balance Sheet
Income Taxes Payable,,,,,,,98.0,91.0,81.0,81.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,332.0,323.0,307.0,306.0,Balance Sheet
Total Current Liabilities,,,,,,,1093.0,1490.0,2881.0,2669.0,Balance Sheet
Total Long Term Debt,,,,,,,1695.0,1241.0,495.0,495.0,Balance Sheet
Total Debt,,,,,,,1695.0,1740.0,1740.0,1741.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1689.0,1648.0,1628.0,1361.0,Balance Sheet
Total Liabilities,,,,,,,4477.0,4379.0,5004.0,4525.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,,,,Balance Sheet
Common Stock,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Additional Paid-In Capital,,,,,,,8938.0,8957.0,9033.0,9129.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,5485.0,5632.0,5097.0,1281.0,Balance Sheet
Treasury Stock - Common,,,,,,,-3702.0,-3714.0,-3718.0,-3720.0,Balance Sheet
"Other Equity, Total",,,,,,,17.0,18.0,30.0,39.0,Balance Sheet
Total Equity,,,,,,,10740.0,10895.0,10444.0,6731.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,15217.0,15274.0,15448.0,11256.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,157.0,157.0,157.0,157.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,40.0,40.0,40.0,40.0,Balance Sheet
Date,,,,,,,2022-01-02 00:00:00,2022-04-03 00:00:00,2022-07-03 00:00:00,2022-10-02 00:00:00,Income Statement
Total Revenue,,,,,,,1199.0,1223.0,1162.0,1115.0,Income Statement
"Cost of Revenue, Total",,,,,,,382.0,408.0,395.0,398.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,364.0,259.0,366.0,109.0,Income Statement
Labor & Related Expense,,,,,,,62.0,49.0,44.0,37.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,426.0,308.0,410.0,146.0,Income Statement
Research & Development,,,,,,,350.0,323.0,327.0,325.0,Income Statement
Litigation,,,,,,,,,609.0,-11.0,Income Statement
Impair-Assets Held for Use,,,,,,,,,,3914.0,Income Statement
Unusual Expense (Income),,,,,,,,,609.0,3903.0,Income Statement
Total Operating Expense,,,,,,,1158.0,1039.0,1741.0,4772.0,Income Statement
Total Operating Income,,,,,,,41.0,184.0,-579.0,-3657.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-13.0,-6.0,-6.0,-6.0,Income Statement
"Inter Income, Non-Operating",,,,,,,0.0,0.0,1.0,3.0,Income Statement
"Invest Income, Non-Operat",,,,,,,77.0,-44.0,-31.0,-2.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,77.0,-44.0,-30.0,1.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,-19.0,6.0,-22.0,-10.0,Income Statement
"Other, Net",,,,,,,-19.0,6.0,-22.0,-10.0,Income Statement
Income Before Tax,,,,,,,86.0,140.0,-637.0,-3672.0,Income Statement
Income Tax - Total,,,,,,,-26.0,54.0,-102.0,144.0,Income Statement
Income After Tax,,,,,,,112.0,86.0,-535.0,-3816.0,Income Statement
Net Inc Before Extra Items,,,,,,,112.0,86.0,-535.0,-3816.0,Income Statement
Total Net Income,,,,,,,112.0,86.0,-535.0,-3816.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,112.0,86.0,-535.0,-3816.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,112.0,86.0,-535.0,-3816.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,156.0,157.0,157.0,157.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.72,0.55,-3.41,-24.31,Income Statement
