,2017,2018,2019,2020,2021,2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Report
high,16.87,17.29,14.66,18.7,27.97,23.73,,,,,
low,15.89,10.65,11.12,7.9,17.75,14.87,,,,,
change,0.0068000000000000005,-0.3037,0.2614,0.2682,0.23670000000000002,-0.18230000000000002,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,2184.0,1865.0,1822.0,1458.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,1738.0,1606.0,1569.0,1537.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-73.0,-74.0,-67.0,-64.0,Balance Sheet
"Total Receivables, Net",,,,,,,1665.0,1532.0,1502.0,1473.0,Balance Sheet
Total Inventory,,,,,,,248.0,308.0,311.0,373.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,502.0,457.0,458.0,450.0,Balance Sheet
Total Current Assets,,,,,,,4599.0,4162.0,4093.0,3754.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,3097.0,3143.0,2994.0,2812.0,Balance Sheet
"Goodwill, Net",,,,,,,4557.0,5174.0,5169.0,5041.0,Balance Sheet
Intangibles - Net,,,,,,,2082.0,2651.0,2671.0,2563.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,215.0,279.0,276.0,262.0,Balance Sheet
LT Investments - Other,,,,,,,290.0,285.0,212.0,208.0,Balance Sheet
Long Term Investments,,,,,,,505.0,564.0,488.0,470.0,Balance Sheet
Pension Bene. - Overfunded,,,,,,,134.0,139.0,133.0,130.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,295.0,273.0,422.0,390.0,Balance Sheet
Other Long Term Assets,,,,,,,1251.0,1313.0,1251.0,1227.0,Balance Sheet
Total Assets,,,,,,,16520.0,17419.0,17221.0,16387.0,Balance Sheet
Accounts Payable,,,,,,,351.0,317.0,411.0,348.0,Balance Sheet
Accrued Expenses,,,,,,,1261.0,1429.0,1375.0,1232.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,302.0,306.0,293.0,23.0,Balance Sheet
Customer Advances,,,,,,,462.0,528.0,604.0,592.0,Balance Sheet
Income Taxes Payable,,,,,,,33.0,31.0,18.0,15.0,Balance Sheet
Other Payables,,,,,,,234.0,265.0,215.0,246.0,Balance Sheet
Other Current Liabilities,,,,,,,590.0,651.0,603.0,557.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,1319.0,1475.0,1440.0,1410.0,Balance Sheet
Total Current Liabilities,,,,,,,3233.0,3527.0,3519.0,3013.0,Balance Sheet
Total Long Term Debt,,,,,,,1968.0,2496.0,2776.0,2977.0,Balance Sheet
Total Debt,,,,,,,2270.0,2802.0,3069.0,3000.0,Balance Sheet
Deferred Income Tax,,,,,,,241.0,230.0,198.0,167.0,Balance Sheet
Minority Interest,,,,,,,964.0,991.0,921.0,856.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,202.0,197.0,155.0,152.0,Balance Sheet
Other LT Liabilities,,,,,,,1529.0,1553.0,1430.0,1350.0,Balance Sheet
"Other Liabilities, Total",,,,,,,1731.0,1750.0,1585.0,1502.0,Balance Sheet
Total Liabilities,,,,,,,8137.0,8994.0,8999.0,8515.0,Balance Sheet
Common Stock,,,,,,,6.0,6.0,6.0,6.0,Balance Sheet
Additional Paid-In Capital,,,,,,,11948.0,11823.0,11779.0,11584.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-2482.0,-2403.0,-2293.0,-2253.0,Balance Sheet
"Other Equity, Total",,,,,,,-1089.0,-1001.0,-1270.0,-1465.0,Balance Sheet
Total Equity,,,,,,,8383.0,8425.0,8222.0,7872.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,16520.0,17419.0,17221.0,16387.0,Balance Sheet
Shr Outs.-Com. Primary Iss.,,,,,,,392.0,389.0,388.0,384.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,,,,,,,199.0,198.0,197.0,194.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,591.0,587.0,584.0,579.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,27.0,27.0,27.0,27.0,Balance Sheet
Trsy. Shrs-Comm. Iss. 2,,,,,,,78.0,78.0,78.0,78.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,2717.0,2492.0,2674.0,2478.0,Income Statement
"Cost of Revenue, Total",,,,,,,1279.0,1246.0,1355.0,1273.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,852.0,888.0,1004.0,855.0,Income Statement
Depreciation/Amortization,,,,,,,168.0,172.0,183.0,179.0,Income Statement
"Inter/Expnse(In),Net Oper",,,,,,,21.0,25.0,31.0,27.0,Income Statement
Restructuring Charge,,,,,,,23.0,22.0,27.0,21.0,Income Statement
Impair-Assets Held for Use,,,,,,,,15.0,0.0,,Income Statement
Other Unusual Expnse (In),,,,,,,9.0,,0.0,,Income Statement
Unusual Expense (Income),,,,,,,32.0,37.0,27.0,21.0,Income Statement
"Other Operat Expse, Total",,,,,,,-2.0,-9.0,37.0,17.0,Income Statement
Total Operating Expense,,,,,,,2356.0,2359.0,2694.0,2377.0,Income Statement
Total Operating Income,,,,,,,361.0,133.0,-20.0,101.0,Income Statement
Income Before Tax,,,,,,,361.0,133.0,-20.0,101.0,Income Statement
Income Tax - Total,,,,,,,99.0,29.0,-147.0,35.0,Income Statement
Income After Tax,,,,,,,262.0,104.0,127.0,66.0,Income Statement
Minority Interest,,,,,,,-27.0,-22.0,-17.0,-26.0,Income Statement
Net Inc Before Extra Items,,,,,,,235.0,82.0,110.0,40.0,Income Statement
Total Net Income,,,,,,,235.0,82.0,110.0,40.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,235.0,82.0,110.0,40.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,235.0,82.0,110.0,40.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,592.0,589.0,585.0,581.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,0.4,0.14,0.19,0.07,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,0.4,0.14,0.19,0.07,Income Statement
Diluted Weighted Average Shares,,,,,,,595.0,592.0,589.0,583.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,0.4,0.14,0.19,0.07,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,0.4,0.14,0.19,0.07,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,0.1,,0.1,0.0,Income Statement
Gross Divid - Common Stock,,,,,,,0.0,59.0,0.0,58.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Depreciat/Amort, Suppl",,,,,,,168.0,172.0,183.0,179.0,Income Statement
Total Special Items,,,,,,,32.0,37.0,27.0,21.0,Income Statement
Normalzd Income Before Tax,,,,,,,393.0,170.0,7.0,122.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,9.0,8.0,9.0,7.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,108.0,37.0,-138.0,42.0,Income Statement
Normalized Income After Tax,,,,,,,285.0,133.0,145.0,80.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,258.0,111.0,128.0,54.0,Income Statement
Basic Normalized EPS,,,,,,,0.44,0.19,0.22,0.09,Income Statement
Diluted Normalized EPS,,,,,,,0.43,0.19,0.22,0.09,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,529.0,633.0,760.0,66.0,Cash Flow
Depreciation/Depletion,,,,,,,333.0,505.0,688.0,179.0,Cash Flow
Deferred Taxes,,,,,,,79.0,69.0,-125.0,-4.0,Cash Flow
Unusual Items,,,,,,,,15.0,15.0,,Cash Flow
Equity in Net Earnings/Loss,,,,,,,6.0,10.0,13.0,4.0,Cash Flow
Other Non-Cash Items,,,,,,,-59.0,-28.0,96.0,49.0,Cash Flow
Non-Cash Items,,,,,,,-53.0,-3.0,124.0,53.0,Cash Flow
"Cash Taxes Pd, Supplemental",,,,,,,92.0,132.0,180.0,40.0,Cash Flow
"Cash Interest Pd, Suppl",,,,,,,49.0,63.0,96.0,28.0,Cash Flow
Accounts Receivable,,,,,,,-222.0,-62.0,-51.0,-96.0,Cash Flow
Inventories,,,,,,,6.0,-82.0,-87.0,-61.0,Cash Flow
Accounts Payable,,,,,,,-242.0,-30.0,45.0,-168.0,Cash Flow
Changes in Working Capital,,,,,,,-458.0,-174.0,-93.0,-325.0,Cash Flow
Total Cash from Operations,,,,,,,430.0,1030.0,1354.0,-31.0,Cash Flow
Capital Expenditures,,,,,,,-210.0,-317.0,-499.0,-104.0,Cash Flow
Acquisition of Business,,,,,,,-21.0,-1167.0,-1501.0,-3.0,Cash Flow
Sale of Fixed Assets,,,,,,,,,3.0,4.0,Cash Flow
"Investment, Net",,,,,,,-46.0,-99.0,-112.0,-8.0,Cash Flow
Other Investing Cash Flow,,,,,,,28.0,29.0,33.0,-19.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,,,,,,-39.0,-1237.0,-1577.0,-26.0,Cash Flow
Total Cash from Investing,,,,,,,-249.0,-1554.0,-2076.0,-130.0,Cash Flow
Financing Cash Flow Items,,,,,,,-64.0,-82.0,-94.0,18.0,Cash Flow
Total Cash Dividends Paid,,,,,,,-86.0,-114.0,-175.0,-31.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,,,,,,-43.0,-125.0,-179.0,-127.0,Cash Flow
Long Term Debt Issued,,,,,,,495.0,1157.0,1690.0,328.0,Cash Flow
Long Term Debt Reduction,,,,,,,-500.0,-662.0,-838.0,-337.0,Cash Flow
