,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,390.91,416.49,442.0,664.64,686.62,769.63,,,,,
low,353.14,281.89,271.37,328.13,441.0,538.01,,,,,
change,0.0172,-0.0158,0.0199,0.2781,0.2972,0.1915,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,2886.0,3346.0,3395.0,3491.0,Balance Sheet
Short Term Investments,,,,,,,2809.0,3705.0,4171.0,3530.0,Balance Sheet
Cash and Short Term Invs,,,,,,,5695.0,7051.0,7566.0,7022.0,Balance Sheet
"Total Receivables, Net",,,,,,,6037.0,4839.0,5161.0,5548.0,Balance Sheet
Invent. - Finished Goods,,,,,,,74.0,47.0,46.0,65.0,Balance Sheet
Invent. - Work In Progress,,,,,,,707.0,645.0,717.0,834.0,Balance Sheet
Invent. - Raw Materials,,,,,,,722.0,774.0,832.0,921.0,Balance Sheet
Inventories - Other,,,,,,,449.0,526.0,624.0,593.0,Balance Sheet
Total Inventory,,,,,,,1951.0,1992.0,2219.0,2412.0,Balance Sheet
Prepaid Expenses,,,,,,,332.0,425.0,584.0,446.0,Balance Sheet
Total Current Assets,,,,,,,14015.0,14306.0,15530.0,15429.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,3482.0,3556.0,3638.0,3704.0,Balance Sheet
Intangibles - Gross,,,,,,,,,,824.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,,,,-20.0,Balance Sheet
Intangibles - Net,,,,,,,,,,804.0,Balance Sheet
Long Term Investments,,,,,,,6878.0,7131.0,6463.0,6017.0,Balance Sheet
Def. Inc. Tax - LT Asset,,,,,,,877.0,1140.0,1352.0,1452.0,Balance Sheet
Restricted Cash - LT,,,,,,,13.0,14.0,14.0,14.0,Balance Sheet
Other Long Term Assets,,,,,,,170.0,202.0,209.0,258.0,Balance Sheet
Total Assets,,,,,,,25435.0,26349.0,27206.0,27678.0,Balance Sheet
Accounts Payable,,,,,,,564.0,470.0,534.0,536.0,Balance Sheet
Accrued Expenses,,,,,,,2207.0,2046.0,1933.0,1796.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,720.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,442.0,491.0,566.0,547.0,Balance Sheet
Total Current Liabilities,,,,,,,3933.0,3008.0,3034.0,2879.0,Balance Sheet
Long Term Debt,,,,,,,1980.0,1980.0,1981.0,1981.0,Balance Sheet
Capital Lease Obligations,,,,,,,0.0,720.0,720.0,720.0,Balance Sheet
Total Long Term Debt,,,,,,,1980.0,2700.0,2701.0,2701.0,Balance Sheet
Total Debt,,,,,,,2700.0,2700.0,2701.0,2701.0,Balance Sheet
"Other Liabilities, Total",,,,,,,754.0,726.0,783.0,659.0,Balance Sheet
Total Liabilities,,,,,,,6666.0,6434.0,6518.0,6239.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,8088.0,8754.0,9120.0,9518.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,18968.0,19942.0,20794.0,22110.0,Balance Sheet
Treasury Stock - Common,,,,,,,-8261.0,-8611.0,-9003.0,-9914.0,Balance Sheet
"Other Equity, Total",,,,,,,-26.0,-170.0,-224.0,-275.0,Balance Sheet
Total Equity,,,,,,,18769.0,19915.0,20688.0,21439.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,25435.0,26349.0,27206.0,27678.0,Balance Sheet
Shr Outs.-Com. Primary Iss.,,,,,,,107.0,108.0,108.0,107.0,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,,,,,,,2.0,2.0,2.0,2.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,109.0,110.0,110.0,109.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,19.0,20.0,21.0,22.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,4952.0,2965.0,2857.0,2936.0,Income Statement
"Cost of Revenue, Total",,,,,,,983.0,405.0,297.0,318.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,495.0,389.0,419.0,469.0,Income Statement
Labor & Related Expense,,,,,,,64.0,61.0,58.0,60.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,560.0,450.0,476.0,529.0,Income Statement
Research & Development,,,,,,,786.0,844.0,794.0,911.0,Income Statement
Unusual Expense (Income),,,,,,,,28.0,197.0,0.0,Income Statement
"Other Operat Expse, Total",,,,,,,-16.0,-20.0,-17.0,-46.0,Income Statement
Total Operating Expense,,,,,,,2312.0,1707.0,1747.0,1713.0,Income Statement
Total Operating Income,,,,,,,2640.0,1259.0,1110.0,1224.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-14.0,-14.0,-13.0,-15.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,-138.0,-211.0,-164.0,254.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,16.0,27.0,30.0,47.0,Income Statement
"Other, Net",,,,,,,16.0,27.0,30.0,47.0,Income Statement
Income Before Tax,,,,,,,2503.0,1061.0,963.0,1510.0,Income Statement
Income Tax - Total,,,,,,,274.0,88.0,111.0,194.0,Income Statement
Income After Tax,,,,,,,2229.0,974.0,852.0,1316.0,Income Statement
Net Inc Before Extra Items,,,,,,,2229.0,974.0,852.0,1316.0,Income Statement
Total Net Income,,,,,,,2229.0,974.0,852.0,1316.0,Income Statement
Income Available to Common Excl. Extra. Items,,,,,,,2229.0,974.0,852.0,1316.0,Income Statement
Income Available to Common Incl. Extra. Items,,,,,,,2229.0,974.0,852.0,1316.0,Income Statement
Basic/Primary Weighted Average Shares,,,,,,,106.0,107.0,108.0,107.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,,,,,,20.97,9.12,7.9,12.31,Income Statement
Basic/Primary EPS Incl. Extra. Items,,,,,,,20.97,9.12,7.9,12.31,Income Statement
Diluted Weighted Average Shares,,,,,,,113.0,113.0,114.0,113.0,Income Statement
Diluted EPS Excl. Extra. Items,,,,,,,19.66,8.61,7.47,11.66,Income Statement
Diluted EPS Incl. Extra. Items,,,,,,,19.66,8.61,7.47,11.66,Income Statement
Div/Share-ComStockPrimIssue,,,,,,,,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,,,,,Income Statement
"Interest Expense, Suppl",,,,,,,14.0,14.0,13.0,15.0,Income Statement
"Depreciat/Amort, Suppl",,,,,,,75.0,74.0,74.0,93.0,Income Statement
Total Special Items,,,,,,,,28.0,197.0,0.0,Income Statement
Normalzd Income Before Tax,,,,,,,2503.0,1089.0,1160.0,1510.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,,,,0.0,0.0,0.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,,,,,,274.0,88.0,111.0,194.0,Income Statement
Normalized Income After Tax,,,,,,,2229.0,1002.0,1049.0,1316.0,Income Statement
Normalzd Inc Avail to Common,,,,,,,2229.0,1002.0,1049.0,1316.0,Income Statement
Basic Normalized EPS,,,,,,,20.97,9.38,9.72,12.31,Income Statement
Diluted Normalized EPS,,,,,,,19.66,8.86,9.2,11.66,Income Statement
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Cash Flow
Net Income,,,,,,,8075.0,974.0,1826.0,3141.0,Cash Flow
Depreciation/Depletion,,,,,,,286.0,74.0,149.0,241.0,Cash Flow
Deferred Taxes,,,,,,,-147.0,-225.0,-381.0,-467.0,Cash Flow
Unusual Items,,,,,,,-387.0,205.0,371.0,117.0,Cash Flow
Other Non-Cash Items,,,,,,,1170.0,251.0,660.0,887.0,Cash Flow
Non-Cash Items,,,,,,,783.0,456.0,1031.0,1004.0,Cash Flow
Accounts Receivable,,,,,,,-1927.0,1198.0,875.0,488.0,Cash Flow
Inventories,,,,,,,-494.0,-89.0,-329.0,-552.0,Cash Flow
Prepaid Expenses,,,,,,,-241.0,-45.0,-289.0,-167.0,Cash Flow
Payable/Accrued,,,,,,,866.0,-250.0,-326.0,-486.0,Cash Flow
Changes in Working Capital,,,,,,,-1917.0,823.0,42.0,-625.0,Cash Flow
Total Cash from Operations,,,,,,,7081.0,2102.0,2666.0,3295.0,Cash Flow
Purchase of Fixed Assets,,,,,,,-552.0,-142.0,-295.0,-438.0,Cash Flow
Purchase/Acq of Intangibles,,,,,,,,,,-927.0,Cash Flow
Capital Expenditures,,,,,,,-552.0,-142.0,-295.0,-1365.0,Cash Flow
Acquisition of Business,,,,,,,,,-230.0,-230.0,Cash Flow
Sale/Maturity of Investment,,,,,,,2215.0,746.0,2181.0,4013.0,Cash Flow
