,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,207.67,217.0,115.75,103.34,191.62,171.39,,,,,
low,190.91,88.47,71.09,44.37,98.88,108.12,,,,,
change,0.0608,-0.5282,-0.1129,0.18989999999999999,0.6168,-0.0545,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,909.0,501.0,607.0,623.0,Balance Sheet
"Total Receivables, Net",,,,,,,419.0,466.0,399.0,378.0,Balance Sheet
Total Current Assets,,,,,,,,,,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,74.0,74.0,71.0,70.0,Balance Sheet
"Goodwill, Net",,,,,,,2689.0,2684.0,2660.0,2628.0,Balance Sheet
Intangibles - Gross,,,,,,,1364.0,1361.0,1358.0,1352.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-1028.0,-1038.0,-1048.0,-1055.0,Balance Sheet
Intangibles - Net,,,,,,,1966.0,1943.0,1905.0,1864.0,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,,,2134.0,2195.0,2104.0,2047.0,Balance Sheet
LT Investments - Other,,,,,,,454.0,475.0,451.0,537.0,Balance Sheet
Long Term Investments,,,,,,,2588.0,2670.0,2555.0,2584.0,Balance Sheet
"Other Assets, Total",,,,,,,231.0,233.0,271.0,283.0,Balance Sheet
Total Assets,,,,,,,8876.0,8571.0,8469.0,8430.0,Balance Sheet
Payable/Accrued,,,,,,,,552.0,548.0,569.0,Balance Sheet
Accrued Expenses,,,,,,,789.0,,,,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Total Current Liabilities,,,,,,,,,,,Balance Sheet
Total Long Term Debt,,,,,,,2490.0,2578.0,2534.0,2535.0,Balance Sheet
Total Debt,,,,,,,2490.0,2578.0,2534.0,2535.0,Balance Sheet
Deferred Income Tax,,,,,,,503.0,486.0,494.0,492.0,Balance Sheet
Minority Interest,,,,,,,1598.0,1563.0,1451.0,1376.0,Balance Sheet
"Other Liabilities, Total",,,,,,,709.0,724.0,701.0,693.0,Balance Sheet
Total Liabilities,,,,,,,6090.0,5902.0,5728.0,5664.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
