,2017,2018,2019,2020,2021,2022,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Report
high,22.3,26.11,21.09,39.96,70.89,61.06,,,,,
low,18.85,16.4,13.73,7.25,34.14,27.4,,,,,
change,-0.1189,-0.0388,-0.07690000000000001,1.0851000000000002,0.6725,-0.4526,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,216.0,219.0,281.0,228.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,39.0,69.0,69.0,41.0,Balance Sheet
Other Receivables,,,,,,,,,,9.0,Balance Sheet
"Total Receivables, Net",,,,,,,39.0,69.0,69.0,50.0,Balance Sheet
Invent. - Finished Goods,,,,,,,267.0,269.0,174.0,272.0,Balance Sheet
Invent. - Work In Progress,,,,,,,19.0,18.0,20.0,22.0,Balance Sheet
Invent. - Raw Materials,,,,,,,23.0,24.0,28.0,26.0,Balance Sheet
Inventories - Other,,,,,,,16.0,18.0,153.0,134.0,Balance Sheet
Total Inventory,,,,,,,325.0,330.0,374.0,454.0,Balance Sheet
Prepaid Expenses,,,,,,,17.0,11.0,12.0,21.0,Balance Sheet
Total Current Assets,,,,,,,598.0,629.0,736.0,754.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,320.0,327.0,338.0,357.0,Balance Sheet
Accumulated Depreciation,,,,,,,-102.0,-107.0,-112.0,-111.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,319.0,321.0,327.0,343.0,Balance Sheet
Intangibles - Net,,,,,,,247.0,246.0,248.0,246.0,Balance Sheet
Other Long Term Assets,,,,,,,11.0,9.0,9.0,9.0,Balance Sheet
Total Assets,,,,,,,1175.0,1206.0,1320.0,1353.0,Balance Sheet
Accounts Payable,,,,,,,27.0,38.0,57.0,34.0,Balance Sheet
Accrued Expenses,,,,,,,91.0,106.0,107.0,99.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,113.0,59.0,107.0,132.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,4.0,4.0,3.0,3.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,145.0,164.0,138.0,144.0,Balance Sheet
Total Current Liabilities,,,,,,,380.0,370.0,413.0,413.0,Balance Sheet
Total Long Term Debt,,,,,,,47.0,46.0,46.0,45.0,Balance Sheet
Total Debt,,,,,,,164.0,108.0,156.0,180.0,Balance Sheet
Deferred Income Tax,,,,,,,13.0,15.0,18.0,15.0,Balance Sheet
"Other Liabilities, Total",,,,,,,102.0,101.0,101.0,97.0,Balance Sheet
Total Liabilities,,,,,,,542.0,531.0,577.0,570.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,0.0,0.0,,Balance Sheet
Common Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Additional Paid-In Capital,,,,,,,292.0,296.0,300.0,303.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,469.0,522.0,592.0,631.0,Balance Sheet
Treasury Stock - Common,,,,,,,-127.0,-144.0,-149.0,-149.0,Balance Sheet
"Other Equity, Total",,,,,,,0.0,0.0,-1.0,-3.0,Balance Sheet
Total Equity,,,,,,,633.0,674.0,743.0,783.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,1175.0,1206.0,1320.0,1353.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,22.0,22.0,22.0,22.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,7.0,7.0,7.0,7.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,473.0,610.0,689.0,537.0,Income Statement
"Cost of Revenue, Total",,,,,,,305.0,405.0,452.0,340.0,Income Statement
Selling/Gen/Admin Expense,,,,,,,117.0,130.0,137.0,146.0,Income Statement
Labor & Related Expense,,,,,,,3.0,4.0,4.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,120.0,134.0,141.0,146.0,Income Statement
Total Operating Expense,,,,,,,425.0,538.0,593.0,486.0,Income Statement
Total Operating Income,,,,,,,47.0,72.0,95.0,51.0,Income Statement
