,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,8.43,18.86,34.78,75.35,86.42,42.57,,,,,
low,7.03,5.87,14.56,13.85,35.25,4.37,,,,,
change,-0.08789999999999999,0.9695,0.8759,1.3741999999999999,-0.3679,-0.8517,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,107068.0,98457.0,126027.0,117069.0,Balance Sheet
Short Term Investments,,,,,,,241821.0,213618.0,146315.0,113384.0,Balance Sheet
Cash and Short Term Invs,,,,,,,348889.0,312075.0,272342.0,230453.0,Balance Sheet
"Total Receivables, Net",,,,,,,40130.0,30381.0,31404.0,27273.0,Balance Sheet
Invent. - Finished Goods,,,,,,,16435.0,18140.0,21085.0,23114.0,Balance Sheet
Invent. - Work In Progress,,,,,,,9916.0,11492.0,13695.0,15140.0,Balance Sheet
Invent. - Raw Materials,,,,,,,5135.0,4958.0,6744.0,7507.0,Balance Sheet
Total Inventory,,,,,,,31486.0,34590.0,41524.0,45761.0,Balance Sheet
Prepaid Expenses,,,,,,,7115.0,10084.0,9427.0,15221.0,Balance Sheet
Total Current Assets,,,,,,,427620.0,387130.0,354697.0,318708.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,46269.0,51266.0,53059.0,58960.0,Balance Sheet
Other Long Term Assets,,,,,,,5592.0,6324.0,5623.0,5932.0,Balance Sheet
Total Assets,,,,,,,479481.0,444720.0,413379.0,383600.0,Balance Sheet
Accounts Payable,,,,,,,14283.0,18426.0,16292.0,16829.0,Balance Sheet
Accrued Expenses,,,,,,,29120.0,21845.0,25977.0,25013.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,8752.0,9315.0,9575.0,9097.0,Balance Sheet
Total Current Liabilities,,,,,,,52155.0,49586.0,51844.0,50939.0,Balance Sheet
Total Long Term Debt,,,,,,,225144.0,225511.0,225877.0,226250.0,Balance Sheet
Total Debt,,,,,,,225144.0,225511.0,225877.0,226250.0,Balance Sheet
"Other Liabilities, Total",,,,,,,25220.0,24318.0,22993.0,23483.0,Balance Sheet
Total Liabilities,,,,,,,302519.0,299415.0,300714.0,300672.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,,,,,,5.0,5.0,5.0,5.0,Balance Sheet
Additional Paid-In Capital,,,,,,,827028.0,835845.0,842602.0,849406.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-649753.0,-689253.0,-728492.0,-765182.0,Balance Sheet
"Other Equity, Total",,,,,,,-318.0,-1292.0,-1450.0,-1301.0,Balance Sheet
Total Equity,,,,,,,176962.0,145305.0,112665.0,82928.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,479481.0,444720.0,413379.0,383600.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,45729.0,46402.0,46478.0,46635.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,42455.0,31080.0,32219.0,29541.0,Income Statement
"Cost of Revenue, Total",,,,,,,20046.0,14778.0,15852.0,13723.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,,,,,,31596.0,36355.0,36112.0,33767.0,Income Statement
Research & Development,,,,,,,18162.0,17417.0,17346.0,16992.0,Income Statement
Unusual Expense (Income),,,,,,,0.0,,,,Income Statement
Total Operating Expense,,,,,,,69804.0,68550.0,69310.0,64482.0,Income Statement
Total Operating Income,,,,,,,-27349.0,-37470.0,-37091.0,-34941.0,Income Statement
"Inter Expse,Net Non-Operat",,,,,,,-1876.0,-1883.0,-1880.0,-1887.0,Income Statement
"Inter/Invest Inc, Non-Oper",,,,,,,147.0,151.0,406.0,774.0,Income Statement
OtherNon-OperatInc (Expnse),,,,,,,-99.0,-217.0,-490.0,-579.0,Income Statement
"Other, Net",,,,,,,-99.0,-217.0,-490.0,-579.0,Income Statement
Income Before Tax,,,,,,,-29177.0,-39419.0,-39055.0,-36633.0,Income Statement
Income Tax - Total,,,,,,,84.0,81.0,184.0,57.0,Income Statement
Income After Tax,,,,,,,-29261.0,-39500.0,-39239.0,-36690.0,Income Statement
Net Inc Before Extra Items,,,,,,,-29261.0,-39500.0,-39239.0,-36690.0,Income Statement
