,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,84.95,108.0,100.58,90.73,85.4,45.5,,,,,
low,70.0,67.52,70.4,48.31,33.25,28.76,,,,,
change,0.1352,-0.1355,0.2413,-0.2348,-0.39159999999999995,-0.15,,,,,
Date,,,,,,,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,1885.0,7826.0,2317.0,2505.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,83682.0,94479.0,107722.0,82919.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-4816.0,-5012.0,-4569.0,-4429.0,Balance Sheet
"Trade Accts Recvble, Net",,,,,,,78866.0,89467.0,103153.0,78490.0,Balance Sheet
Other Receivables,,,,,,,11524.0,8016.0,8664.0,8502.0,Balance Sheet
"Total Receivables, Net",,,,,,,90390.0,97483.0,111817.0,86992.0,Balance Sheet
Invent. - Finished Goods,,,,,,,10021.0,8056.0,7445.0,6659.0,Balance Sheet
Invent. - Raw Materials,,,,,,,30736.0,44346.0,46172.0,29414.0,Balance Sheet
Total Inventory,,,,,,,40757.0,52402.0,53617.0,36073.0,Balance Sheet
Prepaid Expenses,,,,,,,18639.0,20856.0,17237.0,21914.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,970.0,970.0,949.0,961.0,Balance Sheet
Total Current Assets,,,,,,,152641.0,179537.0,185937.0,148445.0,Balance Sheet
Buildings,,,,,,,71247.0,,,,Balance Sheet
Land/Improvements,,,,,,,11008.0,,,,Balance Sheet
Machinery/Equipment,,,,,,,127540.0,,,,Balance Sheet
Construction in Progress,,,,,,,5802.0,,,,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,59842.0,,,,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,275439.0,,,,Balance Sheet
Accumulated Depreciation,,,,,,,-97317.0,,,,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,178122.0,174602.0,171820.0,170319.0,Balance Sheet
"Goodwill, Net",,,,,,,28653.0,28653.0,28653.0,28653.0,Balance Sheet
Intangibles - Gross,,,,,,,22305.0,22305.0,22305.0,22305.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-13536.0,-13924.0,-14313.0,-14718.0,Balance Sheet
Intangibles - Net,,,,,,,8769.0,8381.0,7992.0,7587.0,Balance Sheet
Long Term Investments,,,,,,,31401.0,28735.0,23829.0,24784.0,Balance Sheet
Note Rcvble - Long Term,,,,,,,37493.0,40817.0,42430.0,42965.0,Balance Sheet
Other Long Term Assets,,,,,,,3007.0,2591.0,2315.0,2456.0,Balance Sheet
Total Assets,,,,,,,445402.0,468632.0,468292.0,430525.0,Balance Sheet
Accounts Payable,,,,,,,9794.0,11848.0,18639.0,11551.0,Balance Sheet
Accrued Expenses,,,,,,,48880.0,54637.0,56965.0,58638.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,1587.0,1593.0,1539.0,1517.0,Balance Sheet
Dividends Payable,,,,,,,20330.0,0.0,0.0,,Balance Sheet
Other Payables,,,,,,,23033.0,37798.0,52105.0,35748.0,Balance Sheet
Other Current Liabilities,,,,,,,11000.0,11000.0,11000.0,11000.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,54363.0,48798.0,63105.0,46748.0,Balance Sheet
Total Current Liabilities,,,,,,,114624.0,116876.0,140248.0,118454.0,Balance Sheet
Long Term Debt,,,,,,,37700.0,64000.0,41900.0,25600.0,Balance Sheet
Capital Lease Obligations,,,,,,,5553.0,5171.0,4647.0,4280.0,Balance Sheet
Total Long Term Debt,,,,,,,43253.0,69171.0,46547.0,29880.0,Balance Sheet
Total Debt,,,,,,,44840.0,70764.0,48086.0,31397.0,Balance Sheet
Minority Interest,,,,,,,1368.0,1251.0,1166.0,1183.0,Balance Sheet
"Other Liabilities, Total",,,,,,,60642.0,59303.0,57730.0,56352.0,Balance Sheet
Total Liabilities,,,,,,,219887.0,246601.0,245691.0,205869.0,Balance Sheet
Common Stock,,,,,,,18.0,18.0,18.0,18.0,Balance Sheet
Additional Paid-In Capital,,,,,,,168133.0,168692.0,169453.0,170208.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,57364.0,53321.0,53130.0,54430.0,Balance Sheet
Total Equity,,,,,,,225515.0,222031.0,222601.0,224656.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,445402.0,468632.0,468292.0,430525.0,Balance Sheet
