,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,4.07,6.19,4.57,5.63,6.79,3.49,,,,,
low,3.24,1.54,2.14,1.82,2.5,1.25,,,,,
change,-0.1598,-0.2766,0.7696,-0.2206,0.0031,-0.14070000000000002,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,291931.0,247709.0,228385.0,208354.0,Balance Sheet
Short Term Investments,,,,,,,14992.0,14978.0,9945.0,9876.0,Balance Sheet
Cash and Short Term Invs,,,,,,,306923.0,262687.0,238330.0,218230.0,Balance Sheet
"Total Receivables, Net",,,,,,,1518.0,1286.0,18994.0,8823.0,Balance Sheet
Prepaid Expenses,,,,,,,20362.0,21730.0,28622.0,21989.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,3171.0,4780.0,2988.0,2390.0,Balance Sheet
Total Current Assets,,,,,,,331974.0,290483.0,288934.0,251432.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,110568.0,127110.0,141000.0,154188.0,Balance Sheet
Accumulated Depreciation,,,,,,,-50539.0,-51507.0,-52389.0,-53158.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,91083.0,105919.0,127158.0,138854.0,Balance Sheet
"Goodwill, Net",,,,,,,24876.0,24617.0,24438.0,23936.0,Balance Sheet
Intangibles - Gross,,,,,,,22443.0,22165.0,22919.0,22464.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-13955.0,-14412.0,-15197.0,-15587.0,Balance Sheet
Intangibles - Net,,,,,,,8488.0,7753.0,7722.0,6877.0,Balance Sheet
Other Long Term Assets,,,,,,,6868.0,9864.0,5253.0,5251.0,Balance Sheet
Total Assets,,,,,,,465958.0,441305.0,456174.0,429019.0,Balance Sheet
Accounts Payable,,,,,,,30486.0,34544.0,41002.0,39711.0,Balance Sheet
Accrued Expenses,,,,,,,44718.0,35318.0,32064.0,30848.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,728.0,14181.0,13699.0,13458.0,Balance Sheet
Customer Advances,,,,,,,12425.0,13527.0,14195.0,12762.0,Balance Sheet
Other Current Liabilities,,,,,,,68586.0,65492.0,58763.0,76294.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,81011.0,79019.0,72958.0,89056.0,Balance Sheet
Total Current Liabilities,,,,,,,156943.0,163062.0,159723.0,173073.0,Balance Sheet
Total Long Term Debt,,,,,,,12823.0,0.0,0.0,0.0,Balance Sheet
Total Debt,,,,,,,13551.0,14181.0,13699.0,13458.0,Balance Sheet
Minority Interest,,,,,,,13469.0,11932.0,10222.0,8549.0,Balance Sheet
"Other Liabilities, Total",,,,,,,248283.0,250593.0,282813.0,267782.0,Balance Sheet
Total Liabilities,,,,,,,431518.0,425587.0,452758.0,449404.0,Balance Sheet
Redeemable Preferred Stock,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,,,,,0.0,,,,Balance Sheet
Common Stock,,,,,,,2569.0,2667.0,2829.0,2949.0,Balance Sheet
Additional Paid-In Capital,,,,,,,1520212.0,1550239.0,1583030.0,1614836.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,-1489833.0,-1538158.0,-1584592.0,-1638814.0,Balance Sheet
"Other Equity, Total",,,,,,,1492.0,970.0,2149.0,644.0,Balance Sheet
Total Equity,,,,,,,34440.0,15718.0,3416.0,-20385.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,465958.0,441305.0,456174.0,429019.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,256898.0,266740.0,282860.0,294948.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Shrs Out-Pref Stk Iss. 4,,,,,,,32.0,32.0,32.0,32.0,Balance Sheet
Shrs Out-Pref Stk Iss. 5,,,,,,,0.0,,,,Balance Sheet
