,2017,2018,2019,2020,2021,2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Report
high,50.71,53.48,60.5,66.2,106.34,89.58,,,,,
low,47.0,42.4,44.41,39.71,59.74,60.78,,,,,
change,-0.032100000000000004,-0.0509,0.1911,0.2144,0.3481,-0.05280000000000001,,,,,
Date,,,,,,,2021-11-30 00:00:00,2022-02-28 00:00:00,2022-05-31 00:00:00,2022-08-31 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,17938.0,22682.0,21383.0,10448.0,Balance Sheet
Short Term Investments,,,,,,,4900.0,707.0,519.0,772.0,Balance Sheet
Cash and Short Term Invs,,,,,,,22838.0,23389.0,21902.0,11220.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,4854.0,4955.0,6315.0,6322.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-392.0,-367.0,-362.0,-385.0,Balance Sheet
"Total Receivables, Net",,,,,,,4462.0,4588.0,5953.0,5937.0,Balance Sheet
Prepaid Expenses,,,,,,,3778.0,3698.0,3778.0,3847.0,Balance Sheet
Total Current Assets,,,,,,,31078.0,31675.0,31633.0,21004.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,8029.0,8609.0,9716.0,12280.0,Balance Sheet
"Goodwill, Net",,,,,,,43842.0,43833.0,43811.0,61629.0,Balance Sheet
Intangibles - Gross,,,,,,,11057.0,11143.0,10447.0,22425.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-9176.0,-9455.0,-9007.0,-9926.0,Balance Sheet
Intangibles - Net,,,,,,,1881.0,1688.0,1440.0,12499.0,Balance Sheet
Other Long Term Assets,,,,,,,8802.0,9730.0,9915.0,10832.0,Balance Sheet
Total Assets,,,,,,,106897.0,108644.0,109297.0,130309.0,Balance Sheet
Accounts Payable,,,,,,,1034.0,1124.0,1317.0,1461.0,Balance Sheet
Accrued Expenses,,,,,,,1503.0,1626.0,1944.0,1958.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,4998.0,6248.0,3749.0,16097.0,Balance Sheet
Customer Advances,,,,,,,7937.0,7871.0,8357.0,10473.0,Balance Sheet
Other Current Liabilities,,,,,,,3409.0,3964.0,4144.0,4830.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,11346.0,11835.0,12501.0,15303.0,Balance Sheet
Total Current Liabilities,,,,,,,18881.0,20833.0,19511.0,34819.0,Balance Sheet
Total Long Term Debt,,,,,,,73433.0,72165.0,72110.0,75480.0,Balance Sheet
Total Debt,,,,,,,78431.0,78413.0,75859.0,91577.0,Balance Sheet
Deferred Income Tax,,,,,,,6777.0,6462.0,6031.0,7693.0,Balance Sheet
Minority Interest,,,,,,,443.0,485.0,452.0,426.0,Balance Sheet
