,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,55.0,72.5,88.01,88.4,118.89,124.49,,,,,
low,51.87,44.75,48.13,29.45,73.69,81.56,,,,,
change,0.0201,-0.09330000000000001,0.7575000000000001,-0.1174,0.3054,0.2323,,,,,
Date,,,,,,,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash & Equivalents,,,,,,,453.0,340.0,345.0,449.0,Balance Sheet
Short Term Investments,,,,,,,82.0,75.0,71.0,65.0,Balance Sheet
Cash and Short Term Invs,,,,,,,534.0,415.0,415.0,514.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,833.0,946.0,1055.0,1075.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-40.0,-45.0,-50.0,-49.0,Balance Sheet
"Total Receivables, Net",,,,,,,888.0,1024.0,1140.0,1161.0,Balance Sheet
Invent. - Work In Progress,,,,,,,135.0,145.0,147.0,149.0,Balance Sheet
Invent. - Raw Materials,,,,,,,102.0,105.0,113.0,129.0,Balance Sheet
Inventories - Other,,,,,,,14.0,15.0,16.0,16.0,Balance Sheet
Total Inventory,,,,,,,251.0,265.0,276.0,294.0,Balance Sheet
Prepaid Expenses,,,,,,,68.0,103.0,93.0,72.0,Balance Sheet
Total Current Assets,,,,,,,1741.0,1807.0,1924.0,2041.0,Balance Sheet
Buildings,,,,,,,552.0,568.0,571.0,567.0,Balance Sheet
Land/Improvements,,,,,,,371.0,383.0,389.0,389.0,Balance Sheet
Machinery/Equipment,,,,,,,3133.0,3172.0,3212.0,3128.0,Balance Sheet
Construction in Progress,,,,,,,60.0,76.0,98.0,124.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,187.0,182.0,183.0,295.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,4303.0,4382.0,4454.0,4503.0,Balance Sheet
Accumulated Depreciation,,,,,,,-2278.0,-2343.0,-2383.0,-2418.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,2025.0,2038.0,2070.0,2085.0,Balance Sheet
"Goodwill, Net",,,,,,,1227.0,1221.0,1245.0,1246.0,Balance Sheet
Intangibles - Gross,,,,,,,981.0,983.0,998.0,991.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-337.0,-349.0,-360.0,-369.0,Balance Sheet
Intangibles - Net,,,,,,,645.0,633.0,637.0,622.0,Balance Sheet
Other Long Term Assets,,,,,,,16.0,26.0,48.0,78.0,Balance Sheet
Total Assets,,,,,,,5654.0,5726.0,5925.0,6073.0,Balance Sheet
Accounts Payable,,,,,,,360.0,394.0,409.0,417.0,Balance Sheet
Accrued Expenses,,,,,,,422.0,384.0,434.0,453.0,Balance Sheet
