,2017,2018,2019,2020,2021,2022,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Report
high,79.25,86.75,87.31,124.82,174.12,176.91,,,,,
low,74.55,66.04,67.74,51.99,121.43,108.28,,,,,
change,-0.0007000000000000001,-0.09670000000000001,0.2472,0.4219,0.3743,-0.2569,,,,,
Date,,,,,,,2022-01-01 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Balance Sheet
Cash and Short Term Invs,,,,,,,673.0,625.0,703.0,724.0,Balance Sheet
"Trade Accts Recvble, Gross",,,,,,,805.0,851.0,874.0,845.0,Balance Sheet
Prov. for Doubtful Accts,,,,,,,-19.0,-19.0,-19.0,-29.0,Balance Sheet
"Total Receivables, Net",,,,,,,786.0,832.0,855.0,816.0,Balance Sheet
Total Inventory,,,,,,,1192.0,1337.0,1388.0,1362.0,Balance Sheet
Prepaid Expenses,,,,,,,145.0,167.0,141.0,134.0,Balance Sheet
"Other Curr. Assets, Total",,,,,,,13.0,12.0,11.0,11.0,Balance Sheet
Total Current Assets,,,,,,,2809.0,2972.0,3098.0,3046.0,Balance Sheet
Buildings,,,,,,,450.0,421.0,412.0,388.0,Balance Sheet
Land/Improvements,,,,,,,109.0,109.0,105.0,99.0,Balance Sheet
Machinery/Equipment,,,,,,,1165.0,1163.0,1125.0,1103.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,,112.0,117.0,114.0,115.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,,,,,1836.0,1809.0,1757.0,1705.0,Balance Sheet
Accumulated Depreciation,,,,,,,-815.0,-840.0,-820.0,-799.0,Balance Sheet
Prop./Plant/Equip. - Net,,,,,,,1021.0,969.0,936.0,906.0,Balance Sheet
"Goodwill, Net",,,,,,,4039.0,4051.0,4026.0,3969.0,Balance Sheet
Intangibles - Gross,,,,,,,3002.0,3022.0,2983.0,2928.0,Balance Sheet
Accum. Intangible Amort.,,,,,,,-573.0,-619.0,-656.0,-689.0,Balance Sheet
Intangibles - Net,,,,,,,2429.0,2403.0,2327.0,2239.0,Balance Sheet
Other Long Term Assets,,,,,,,34.0,40.0,36.0,53.0,Balance Sheet
Total Assets,,,,,,,10367.0,10471.0,10459.0,10249.0,Balance Sheet
Accounts Payable,,,,,,,644.0,641.0,653.0,548.0,Balance Sheet
Accrued Expenses,,,,,,,424.0,390.0,414.0,451.0,Balance Sheet
Notes Payable/ST Debt,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,,,,5.0,3.0,31.0,31.0,Balance Sheet
"Other Curr. Lblts, Total",,,,,,,22.0,22.0,23.0,23.0,Balance Sheet
Total Current Liabilities,,,,,,,1095.0,1057.0,1121.0,1053.0,Balance Sheet
Total Long Term Debt,,,,,,,1914.0,2057.0,2133.0,2165.0,Balance Sheet
Total Debt,,,,,,,1919.0,2061.0,2163.0,2196.0,Balance Sheet
Deferred Income Tax,,,,,,,680.0,662.0,620.0,587.0,Balance Sheet
Minority Interest,,,,,,,38.0,40.0,39.0,32.0,Balance Sheet
Pension Benefits - Underfunded,,,,,,,112.0,108.0,103.0,101.0,Balance Sheet
Other LT Liabilities,,,,,,,159.0,164.0,167.0,171.0,Balance Sheet
"Other Liabilities, Total",,,,,,,271.0,272.0,269.0,273.0,Balance Sheet
Total Liabilities,,,,,,,3997.0,4087.0,4182.0,4109.0,Balance Sheet
Common Stock,,,,,,,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,,,,,,4652.0,4631.0,4612.0,4604.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,,,,,,1913.0,1928.0,1997.0,2052.0,Balance Sheet
Cum. Trans. Adjustment,,,,,,,-202.0,-203.0,-322.0,-501.0,Balance Sheet
Min. Pension Lblty Adj.,,,,,,,-14.0,-14.0,-14.0,-13.0,Balance Sheet
Other Comprehensive Income,,,,,,,21.0,41.0,3.0,-2.0,Balance Sheet
"Other Equity, Total",,,,,,,-195.0,-176.0,-332.0,-517.0,Balance Sheet
Total Equity,,,,,,,6370.0,6384.0,6277.0,6140.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,,,,,,10367.0,10471.0,10459.0,10249.0,Balance Sheet
Ttl Comm. Shares Outs.,,,,,,,68.0,67.0,67.0,66.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,,,,,,0.0,0.0,0.0,0.0,Balance Sheet
Date,,,,,,,2022-01-01 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,Income Statement
Total Revenue,,,,,,,1217.0,1299.0,1349.0,1325.0,Income Statement
"Cost of Revenue, Total",,,,,,,874.0,864.0,916.0,898.0,Income Statement
Restructuring Charge,,,,,,,9.0,17.0,-1.0,21.0,Income Statement
Impair-Assets Held for Use,,,,,,,34.0,,,0.0,Income Statement
Other Unusual Expnse (In),,,,,,,0.0,,,,Income Statement
Unusual Expense (Income),,,,,,,42.0,17.0,-1.0,21.0,Income Statement
"Other Operat Expse, Total",,,,,,,281.0,248.0,239.0,233.0,Income Statement
